entry,timeGMT,timeELA_s,CRC,exec,currSpeed_01_RPM,refSpeed_01_RPM,state,clcMode,voltage_V,current_mA,power_mW,testName,rwID,startTime
1,06:06:59 GMT,0.428,1,1,19725,10000,4,1,5.016,22.5,112.86,debugAutoTest,RW0071,20200913230659
2,06:07:00 GMT,1.147,1,1,16470,10000,4,1,5.072,19.4,98.397,debugAutoTest,RW0071,20200913230659
3,06:07:00 GMT,1.866,1,1,13626,10000,4,1,5.064,21.5,108.876,debugAutoTest,RW0071,20200913230659
4,06:07:01 GMT,2.585,1,1,11258,10000,4,1,5.052,22.3,112.66,debugAutoTest,RW0071,20200913230659
5,06:07:02 GMT,3.305,1,1,10678,10000,4,1,5.048,18.2,91.874,debugAutoTest,RW0071,20200913230659
6,06:07:03 GMT,4.024,1,1,10120,10000,3,1,5.052,23.2,117.206,debugAutoTest,RW0071,20200913230659
7,06:07:03 GMT,4.743,1,1,10083,10000,3,1,5.064,25.2,127.613,debugAutoTest,RW0071,20200913230659
8,06:07:04 GMT,5.65,1,1,10452,20000,4,1,4.948,426.5,2110.322,debugAutoTest,RW0071,20200913230659
9,06:07:05 GMT,6.369,1,1,17299,20000,4,1,5.036,139.6,703.026,debugAutoTest,RW0071,20200913230659
10,06:07:06 GMT,7.088,1,1,19696,20000,4,1,5.052,37.8,190.966,debugAutoTest,RW0071,20200913230659
11,06:07:06 GMT,7.808,1,1,19810,20000,3,1,5.056,30.4,153.702,debugAutoTest,RW0071,20200913230659
12,06:07:07 GMT,8.527,1,1,19822,20000,3,1,5.048,33.7,170.118,debugAutoTest,RW0071,20200913230659
13,06:07:08 GMT,9.246,1,1,19827,20000,3,1,5.064,35.3,178.759,debugAutoTest,RW0071,20200913230659
14,06:07:09 GMT,9.966,1,1,19837,20000,3,1,5.056,36.9,186.566,debugAutoTest,RW0071,20200913230659
15,06:07:09 GMT,10.877,1,1,20141,30000,4,1,4.932,476.3,2349.112,debugAutoTest,RW0071,20200913230659
16,06:07:10 GMT,11.596,1,1,26685,30000,4,1,5.008,241.0,1206.928,debugAutoTest,RW0071,20200913230659
17,06:07:11 GMT,12.315,1,1,29456,30000,4,1,5.052,49.4,249.569,debugAutoTest,RW0071,20200913230659
18,06:07:12 GMT,13.034,1,1,29638,30000,4,1,5.044,43.3,218.405,debugAutoTest,RW0071,20200913230659
19,06:07:12 GMT,13.753,1,1,29663,30000,4,1,5.068,40.4,204.747,debugAutoTest,RW0071,20200913230659
20,06:07:13 GMT,14.473,1,1,29691,30000,4,1,5.052,42.5,214.71,debugAutoTest,RW0071,20200913230659
