entry,timeGMT,timeELA_s,voltage_V,current_mA,power_mW,testName,rwID,startTime
1,04:26:42 GMT,0.003,5.06,10.9,55.154,ina219Test,RW0071,20200912212642
2,04:26:43 GMT,1.008,5.076,8.5,43.146,ina219Test,RW0071,20200912212642
3,04:26:44 GMT,2.014,5.08,6.0,30.48,ina219Test,RW0071,20200912212642
4,04:26:45 GMT,3.02,5.08,7.0,35.56,ina219Test,RW0071,20200912212642
5,04:26:46 GMT,4.025,5.076,9.3,47.207,ina219Test,RW0071,20200912212642
