entry,timeGMT,timeELA_s,voltage_V,current_mA,power_mW,testName,rwID,startTime
1,19:54:27 GMT,0.003,4.948,7.2,35.626,ina219Test,RW0110,20200910125427
2,19:54:28 GMT,1.008,4.984,7.6,37.878,ina219Test,RW0110,20200910125427
3,19:54:29 GMT,2.013,4.988,7.7,38.408,ina219Test,RW0110,20200910125427
4,19:54:30 GMT,3.019,4.988,7.0,34.916,ina219Test,RW0110,20200910125427
5,19:54:31 GMT,4.025,4.968,7.2,35.77,ina219Test,RW0110,20200910125427
