entry,timeGMT,timeELA_s,voltage_V,current_mA,power_mW,testName,rwID,startTime
1,17:28:47 GMT,0.003,0.892,0.0,0.0,ina219Test,RW110,20200909102847
2,17:28:48 GMT,1.007,0.896,-0.2,-0.179,ina219Test,RW110,20200909102847
3,17:28:49 GMT,2.012,0.892,0.0,0.0,ina219Test,RW110,20200909102847
4,17:28:50 GMT,3.018,0.888,-0.1,-0.089,ina219Test,RW110,20200909102847
5,17:28:51 GMT,4.023,0.896,-0.5,-0.448,ina219Test,RW110,20200909102847
