entry,timeGMT,timeELA_s,voltage_V,current_mA,power_mW,testName,rwID,startTime
1,20:12:27 GMT,0.003,5.024,6.1,30.646,ina219Test,RW0110,20200910131227
2,20:12:28 GMT,1.008,5.024,9.9,49.738,ina219Test,RW0110,20200910131227
3,20:12:29 GMT,2.014,5.028,8.9,44.749,ina219Test,RW0110,20200910131227
4,20:12:30 GMT,3.03,5.032,6.9,34.721,ina219Test,RW0110,20200910131227
5,20:12:31 GMT,4.036,5.024,7.2,36.173,ina219Test,RW0110,20200910131227
