entry,timeGMT,timeELA_s,voltage_V,current_mA,power_mW,testName,rwID,startTime
1,23:50:47 GMT,0.003,5.004,6.4,32.026,ina219Test,RW0110,20200911165047
2,23:50:48 GMT,1.008,5.016,9.2,46.147,ina219Test,RW0110,20200911165047
3,23:50:49 GMT,2.014,5.032,6.7,33.714,ina219Test,RW0110,20200911165047
4,23:50:50 GMT,3.019,5.032,5.4,27.173,ina219Test,RW0110,20200911165047
5,23:50:51 GMT,4.025,5.016,6.5,32.604,ina219Test,RW0110,20200911165047
