entry,timeGMT,timeELA_s,CRC,exec,currSpeed_01_RPM,refSpeed_01_RPM,state,clcMode,voltage_V,current_mA,power_mW,testName,rwID,startTime
1,11:12:04 GMT,0.406,1,1,0,0,4,1,5.072,6.8,34.49,manSpeedTest,RW0-0110,20200915041203
2,11:12:04 GMT,0.824,1,1,0,0,4,1,5.076,5.0,25.38,manSpeedTest,RW0-0110,20200915041203
3,11:12:04 GMT,1.242,1,1,0,0,1,1,5.06,9.4,47.564,manSpeedTest,RW0-0110,20200915041203
4,11:12:05 GMT,1.661,1,1,0,0,1,1,5.06,8.7,44.022,manSpeedTest,RW0-0110,20200915041203
5,11:12:05 GMT,2.08,1,1,0,0,1,1,5.064,5.3,26.839,manSpeedTest,RW0-0110,20200915041203
6,11:12:06 GMT,2.498,1,1,0,0,1,1,5.064,8.6,43.55,manSpeedTest,RW0-0110,20200915041203
7,11:12:06 GMT,2.917,1,1,0,0,1,1,5.068,7.7,39.024,manSpeedTest,RW0-0110,20200915041203
8,11:12:07 GMT,3.342,1,1,0,0,1,1,5.068,4.8,24.326,manSpeedTest,RW0-0110,20200915041203
9,11:12:07 GMT,3.761,1,1,0,0,1,1,5.06,9.0,45.54,manSpeedTest,RW0-0110,20200915041203
10,11:12:07 GMT,4.179,1,1,0,0,1,1,5.06,8.6,43.516,manSpeedTest,RW0-0110,20200915041203
11,11:12:08 GMT,4.598,1,1,0,0,1,1,5.068,5.0,25.34,manSpeedTest,RW0-0110,20200915041203
12,11:12:08 GMT,5.017,1,1,0,0,1,1,5.064,9.3,47.095,manSpeedTest,RW0-0110,20200915041203
13,11:12:09 GMT,5.435,1,1,0,0,1,1,5.064,7.0,35.448,manSpeedTest,RW0-0110,20200915041203
14,11:12:09 GMT,5.854,1,1,0,0,1,1,5.064,5.7,28.865,manSpeedTest,RW0-0110,20200915041203
15,11:12:09 GMT,6.273,1,1,0,0,1,1,5.056,9.4,47.526,manSpeedTest,RW0-0110,20200915041203
16,11:12:10 GMT,6.691,1,1,0,0,1,1,5.064,7.3,36.967,manSpeedTest,RW0-0110,20200915041203
17,11:12:10 GMT,7.11,1,1,0,0,1,1,5.072,5.1,25.867,manSpeedTest,RW0-0110,20200915041203
18,11:12:11 GMT,7.529,1,1,0,0,1,1,5.06,9.4,47.564,manSpeedTest,RW0-0110,20200915041203
19,11:12:11 GMT,7.947,1,1,0,0,1,1,5.064,6.6,33.422,manSpeedTest,RW0-0110,20200915041203
20,11:12:12 GMT,8.37,1,1,0,0,1,1,5.068,6.0,30.408,manSpeedTest,RW0-0110,20200915041203
21,11:12:12 GMT,8.79,1,1,0,0,1,1,5.056,9.5,48.032,manSpeedTest,RW0-0110,20200915041203
22,11:12:12 GMT,9.209,1,1,0,0,1,1,5.068,6.3,31.928,manSpeedTest,RW0-0110,20200915041203
23,11:12:13 GMT,9.628,1,1,0,0,1,1,5.064,9.2,46.589,manSpeedTest,RW0-0110,20200915041203
24,11:12:13 GMT,10.046,1,1,0,0,1,1,5.064,6.2,31.397,manSpeedTest,RW0-0110,20200915041203
25,11:12:14 GMT,10.465,1,1,0,0,1,1,5.056,9.6,48.538,manSpeedTest,RW0-0110,20200915041203
26,11:12:14 GMT,10.884,1,1,0,0,1,1,5.064,7.7,38.993,manSpeedTest,RW0-0110,20200915041203
27,11:12:15 GMT,11.303,1,1,0,0,1,1,5.068,6.7,33.956,manSpeedTest,RW0-0110,20200915041203
28,11:12:15 GMT,11.721,1,1,0,0,1,1,5.06,9.1,46.046,manSpeedTest,RW0-0110,20200915041203
29,11:12:15 GMT,12.141,1,1,0,0,1,1,5.052,9.2,46.478,manSpeedTest,RW0-0110,20200915041203
30,11:12:16 GMT,12.559,1,1,0,0,1,1,5.072,4.7,23.838,manSpeedTest,RW0-0110,20200915041203
31,11:12:16 GMT,12.979,1,1,0,0,1,1,5.064,6.0,30.384,manSpeedTest,RW0-0110,20200915041203
32,11:12:17 GMT,13.495,1,1,0,65000,4,1,4.988,344.7,1719.364,manSpeedTest,RW0-0110,20200915041203
33,11:12:17 GMT,13.914,1,1,3700,65000,4,1,4.936,508.8,2511.437,manSpeedTest,RW0-0110,20200915041203
34,11:12:18 GMT,14.332,1,1,7268,65000,4,1,4.932,487.9,2406.323,manSpeedTest,RW0-0110,20200915041203
35,11:12:18 GMT,14.751,1,1,12615,65000,4,1,4.94,564.7,2789.618,manSpeedTest,RW0-0110,20200915041203
36,11:12:18 GMT,15.17,1,1,17447,65000,4,1,4.956,529.1,2622.22,manSpeedTest,RW0-0110,20200915041203
37,11:12:19 GMT,15.588,1,1,21773,65000,4,1,4.952,480.6,2379.931,manSpeedTest,RW0-0110,20200915041203
38,11:12:19 GMT,16.007,1,1,25547,65000,4,1,4.952,451.0,2233.352,manSpeedTest,RW0-0110,20200915041203
39,11:12:20 GMT,16.426,1,1,29295,65000,4,1,4.968,428.7,2129.782,manSpeedTest,RW0-0110,20200915041203
40,11:12:20 GMT,16.845,1,1,32514,65000,4,1,4.98,378.5,1884.93,manSpeedTest,RW0-0110,20200915041203
41,11:12:20 GMT,17.263,1,1,35594,65000,4,1,4.98,361.6,1800.768,manSpeedTest,RW0-0110,20200915041203
42,11:12:21 GMT,17.682,1,1,38429,65000,4,1,4.976,348.9,1736.126,manSpeedTest,RW0-0110,20200915041203
43,11:12:21 GMT,18.101,1,1,41046,65000,4,1,4.988,322.6,1609.129,manSpeedTest,RW0-0110,20200915041203
44,11:12:22 GMT,18.528,1,1,43478,65000,4,1,4.996,301.8,1507.793,manSpeedTest,RW0-0110,20200915041203
45,11:12:22 GMT,18.947,1,1,45745,65000,4,1,5.0,295.8,1479.0,manSpeedTest,RW0-0110,20200915041203
46,11:12:23 GMT,19.366,1,1,47737,65000,4,1,4.992,278.8,1391.77,manSpeedTest,RW0-0110,20200915041203
47,11:12:23 GMT,19.785,1,1,49615,65000,4,1,5.008,262.1,1312.597,manSpeedTest,RW0-0110,20200915041203
48,11:12:23 GMT,20.203,1,1,51334,65000,4,1,5.016,226.0,1133.616,manSpeedTest,RW0-0110,20200915041203
49,11:12:24 GMT,20.622,1,1,52957,65000,4,1,5.02,217.5,1091.85,manSpeedTest,RW0-0110,20200915041203
50,11:12:24 GMT,21.041,1,1,54411,65000,4,1,5.008,204.9,1026.139,manSpeedTest,RW0-0110,20200915041203
51,11:12:25 GMT,21.46,1,1,55787,65000,4,1,5.016,196.3,984.641,manSpeedTest,RW0-0110,20200915041203
52,11:12:25 GMT,21.878,1,1,57025,65000,4,1,5.028,180.4,907.051,manSpeedTest,RW0-0110,20200915041203
53,11:12:26 GMT,22.297,1,1,58205,65000,4,1,5.016,189.3,949.529,manSpeedTest,RW0-0110,20200915041203
54,11:12:26 GMT,22.716,1,1,59243,65000,4,1,5.024,161.3,810.371,manSpeedTest,RW0-0110,20200915041203
55,11:12:26 GMT,23.135,1,1,60232,65000,4,1,5.02,157.2,789.144,manSpeedTest,RW0-0110,20200915041203
56,11:12:27 GMT,23.56,1,1,61151,65000,4,1,5.024,173.1,869.654,manSpeedTest,RW0-0110,20200915041203
57,11:12:27 GMT,23.979,1,1,61985,65000,4,1,5.032,168.1,845.879,manSpeedTest,RW0-0110,20200915041203
58,11:12:28 GMT,24.398,1,1,62763,65000,4,1,5.036,156.1,786.12,manSpeedTest,RW0-0110,20200915041203
59,11:12:28 GMT,24.816,1,1,63472,65000,4,1,5.028,154.1,774.815,manSpeedTest,RW0-0110,20200915041203
60,11:12:28 GMT,25.235,1,1,64021,65000,4,1,5.036,87.0,438.132,manSpeedTest,RW0-0110,20200915041203
61,11:12:29 GMT,25.654,1,1,64207,65000,4,1,5.052,56.2,283.922,manSpeedTest,RW0-0110,20200915041203
62,11:12:29 GMT,26.073,1,1,64260,65000,4,1,5.048,62.7,316.51,manSpeedTest,RW0-0110,20200915041203
63,11:12:30 GMT,26.579,1,1,63978,0,4,1,5.06,0.1,0.506,manSpeedTest,RW0-0110,20200915041203
64,11:12:30 GMT,26.997,1,1,60557,0,4,1,5.064,19.7,99.761,manSpeedTest,RW0-0110,20200915041203
65,11:12:31 GMT,27.416,1,1,56387,0,4,1,5.052,22.8,115.186,manSpeedTest,RW0-0110,20200915041203
66,11:12:31 GMT,27.834,1,1,51305,0,4,1,5.052,21.6,109.123,manSpeedTest,RW0-0110,20200915041203
67,11:12:31 GMT,28.253,1,1,46737,0,4,1,5.068,20.2,102.374,manSpeedTest,RW0-0110,20200915041203
68,11:12:32 GMT,28.674,1,1,42549,0,4,1,5.056,22.8,115.277,manSpeedTest,RW0-0110,20200915041203
69,11:12:32 GMT,29.093,1,1,38745,0,4,1,5.064,20.1,101.786,manSpeedTest,RW0-0110,20200915041203
70,11:12:33 GMT,29.512,1,1,35189,0,4,1,5.056,22.7,114.771,manSpeedTest,RW0-0110,20200915041203
71,11:12:33 GMT,29.93,1,1,32020,0,4,1,5.06,21.0,106.26,manSpeedTest,RW0-0110,20200915041203
72,11:12:34 GMT,30.349,1,1,28964,0,4,1,5.068,18.8,95.278,manSpeedTest,RW0-0110,20200915041203
73,11:12:34 GMT,30.768,1,1,26302,0,4,1,5.052,23.8,120.238,manSpeedTest,RW0-0110,20200915041203
74,11:12:34 GMT,31.186,1,1,23901,0,4,1,5.056,21.2,107.187,manSpeedTest,RW0-0110,20200915041203
75,11:12:35 GMT,31.605,1,1,21621,0,4,1,5.068,19.4,98.319,manSpeedTest,RW0-0110,20200915041203
76,11:12:35 GMT,32.024,1,1,19609,0,4,1,5.056,22.5,113.76,manSpeedTest,RW0-0110,20200915041203
