entry,timeGMT,timeELA_s,CRC,exec,currSpeed_01_RPM,refSpeed_01_RPM,state,clcMode,voltage_V,current_mA,power_mW,testName,rwID,startTime
1,03:19:16 GMT,0.407,0,1,0,0,4,1,5.02,10.9,54.718,manSpeedTest,RW0-0071,20200914201916
2,03:19:16 GMT,0.826,0,1,0,0,4,1,5.036,6.6,33.238,manSpeedTest,RW0-0071,20200914201916
3,03:19:17 GMT,1.245,0,1,0,0,4,1,5.036,9.1,45.828,manSpeedTest,RW0-0071,20200914201916
4,03:19:17 GMT,1.664,0,1,0,0,1,1,5.036,5.2,26.187,manSpeedTest,RW0-0071,20200914201916
5,03:19:18 GMT,2.082,0,1,0,0,1,1,5.04,9.1,45.864,manSpeedTest,RW0-0071,20200914201916
6,03:19:18 GMT,2.501,0,1,0,0,1,1,5.052,5.6,28.291,manSpeedTest,RW0-0071,20200914201916
7,03:19:18 GMT,2.92,0,1,0,0,1,1,5.036,8.9,44.82,manSpeedTest,RW0-0071,20200914201916
8,03:19:19 GMT,3.339,0,1,0,0,1,1,5.028,10.1,50.783,manSpeedTest,RW0-0071,20200914201916
9,03:19:19 GMT,3.758,0,1,0,0,1,1,5.036,4.8,24.173,manSpeedTest,RW0-0071,20200914201916
10,03:19:20 GMT,4.177,0,1,0,0,1,1,5.036,7.4,37.266,manSpeedTest,RW0-0071,20200914201916
11,03:19:20 GMT,4.596,0,1,0,0,1,1,5.044,7.2,36.317,manSpeedTest,RW0-0071,20200914201916
12,03:19:21 GMT,5.015,0,1,0,0,1,1,5.028,7.3,36.704,manSpeedTest,RW0-0071,20200914201916
13,03:19:21 GMT,5.434,0,1,0,0,1,1,5.044,9.3,46.909,manSpeedTest,RW0-0071,20200914201916
14,03:19:21 GMT,5.853,0,1,0,0,1,1,5.044,9.0,45.396,manSpeedTest,RW0-0071,20200914201916
15,03:19:22 GMT,6.272,0,1,0,0,1,1,5.04,6.3,31.752,manSpeedTest,RW0-0071,20200914201916
16,03:19:22 GMT,6.691,0,1,0,0,1,1,5.028,8.3,41.732,manSpeedTest,RW0-0071,20200914201916
17,03:19:23 GMT,7.11,0,1,0,0,1,1,5.044,7.8,39.343,manSpeedTest,RW0-0071,20200914201916
18,03:19:23 GMT,7.528,0,1,0,0,1,1,5.032,6.4,32.205,manSpeedTest,RW0-0071,20200914201916
19,03:19:24 GMT,7.947,0,1,0,0,1,1,5.032,9.3,46.798,manSpeedTest,RW0-0071,20200914201916
20,03:19:24 GMT,8.366,0,1,0,0,1,1,5.052,5.4,27.281,manSpeedTest,RW0-0071,20200914201916
21,03:19:24 GMT,8.785,0,1,0,0,1,1,5.032,8.0,40.256,manSpeedTest,RW0-0071,20200914201916
22,03:19:25 GMT,9.204,0,1,0,0,1,1,5.04,7.5,37.8,manSpeedTest,RW0-0071,20200914201916
23,03:19:25 GMT,9.623,0,1,0,0,1,1,5.024,8.1,40.694,manSpeedTest,RW0-0071,20200914201916
24,03:19:26 GMT,10.042,0,1,0,0,1,1,5.04,9.4,47.376,manSpeedTest,RW0-0071,20200914201916
25,03:19:26 GMT,10.46,0,1,0,0,1,1,5.032,6.0,30.192,manSpeedTest,RW0-0071,20200914201916
26,03:19:26 GMT,10.88,0,1,0,0,1,1,5.032,4.8,24.154,manSpeedTest,RW0-0071,20200914201916
