entry,timeGMT,timeELA_s,CRC,exec,currSpeed_01_RPM,refSpeed_01_RPM,state,clcMode,voltage_V,current_mA,power_mW,testName,rwID,startTime
1,03:27:08 GMT,0.407,0,1,0,0,4,0,5.016,7.1,35.614,manSpeedTest,RW0-0071,20200914202708
2,03:27:09 GMT,0.826,0,1,0,0,4,0,5.036,9.2,46.331,manSpeedTest,RW0-0071,20200914202708
3,03:27:09 GMT,1.244,0,0,-101058055,-101058055,249,249,5.048,7.3,36.85,manSpeedTest,RW0-0071,20200914202708
4,03:27:09 GMT,1.663,0,1,0,0,1,0,5.04,8.2,41.328,manSpeedTest,RW0-0071,20200914202708
5,03:27:10 GMT,2.083,0,1,0,0,1,0,5.04,8.7,43.848,manSpeedTest,RW0-0071,20200914202708
6,03:27:10 GMT,2.502,0,1,0,0,1,0,5.036,10.2,51.367,manSpeedTest,RW0-0071,20200914202708
7,03:27:11 GMT,2.921,0,1,0,0,1,0,5.048,5.3,26.754,manSpeedTest,RW0-0071,20200914202708
8,03:27:11 GMT,3.341,0,1,0,0,1,0,5.032,6.5,32.708,manSpeedTest,RW0-0071,20200914202708
9,03:27:12 GMT,3.76,0,1,0,0,1,0,5.032,10.0,50.32,manSpeedTest,RW0-0071,20200914202708
10,03:27:12 GMT,4.179,0,1,0,0,1,0,5.052,4.9,24.755,manSpeedTest,RW0-0071,20200914202708
11,03:27:12 GMT,4.597,0,1,0,0,1,0,5.036,8.5,42.806,manSpeedTest,RW0-0071,20200914202708
12,03:27:13 GMT,5.016,0,0,-101058055,-101058055,249,249,5.036,6.9,34.748,manSpeedTest,RW0-0071,20200914202708
13,03:27:13 GMT,5.435,0,1,0,0,1,0,5.024,7.7,38.685,manSpeedTest,RW0-0071,20200914202708
14,03:27:14 GMT,5.854,0,1,0,0,1,0,5.036,8.6,43.31,manSpeedTest,RW0-0071,20200914202708
15,03:27:14 GMT,6.273,0,1,0,0,1,0,5.048,5.3,26.754,manSpeedTest,RW0-0071,20200914202708
16,03:27:15 GMT,6.692,0,1,0,0,1,0,5.032,9.0,45.288,manSpeedTest,RW0-0071,20200914202708
17,03:27:15 GMT,7.111,0,1,0,0,1,0,5.044,8.0,40.352,manSpeedTest,RW0-0071,20200914202708
18,03:27:15 GMT,7.53,0,1,0,0,1,0,5.032,7.9,39.753,manSpeedTest,RW0-0071,20200914202708
19,03:27:16 GMT,7.948,0,1,0,0,1,0,5.036,8.3,41.799,manSpeedTest,RW0-0071,20200914202708
20,03:27:16 GMT,8.367,0,1,0,0,1,0,5.024,7.5,37.68,manSpeedTest,RW0-0071,20200914202708
21,03:27:17 GMT,8.786,0,1,0,0,1,0,5.04,9.5,47.88,manSpeedTest,RW0-0071,20200914202708
22,03:27:17 GMT,9.205,0,1,0,0,1,0,5.032,5.7,28.682,manSpeedTest,RW0-0071,20200914202708
