entry,timeGMT,timeELA_s,CRC,exec,currSpeed_01_RPM,refSpeed_01_RPM,state,clcMode,voltage_V,current_mA,power_mW,testName,rwID,startTime
1,03:14:41 GMT,0.407,0,1,0,0,1,1,5.024,8.8,44.211,manSpeedTest,RW0-0071,20200914201440
2,03:14:41 GMT,0.823,0,1,0,0,1,1,5.04,8.9,44.856,manSpeedTest,RW0-0071,20200914201440
3,03:14:42 GMT,1.242,0,1,0,0,1,1,5.048,5.4,27.259,manSpeedTest,RW0-0071,20200914201440
4,03:14:42 GMT,1.661,0,1,0,0,1,1,5.04,7.1,35.784,manSpeedTest,RW0-0071,20200914201440
5,03:14:43 GMT,2.08,0,1,0,0,1,1,5.04,10.9,54.936,manSpeedTest,RW0-0071,20200914201440
6,03:14:43 GMT,2.499,0,1,0,0,1,1,5.04,9.6,48.384,manSpeedTest,RW0-0071,20200914201440
7,03:14:43 GMT,2.927,0,1,0,0,1,1,5.032,5.6,28.179,manSpeedTest,RW0-0071,20200914201440
8,03:14:44 GMT,3.347,0,1,0,0,1,1,5.036,7.2,36.259,manSpeedTest,RW0-0071,20200914201440
9,03:14:44 GMT,3.766,0,1,0,0,1,1,5.044,8.8,44.387,manSpeedTest,RW0-0071,20200914201440
10,03:14:45 GMT,4.185,0,1,0,0,1,1,5.036,9.6,48.346,manSpeedTest,RW0-0071,20200914201440
11,03:14:45 GMT,4.604,0,1,0,0,1,1,5.04,7.4,37.296,manSpeedTest,RW0-0071,20200914201440
12,03:14:45 GMT,5.023,0,1,0,0,1,1,5.056,5.5,27.808,manSpeedTest,RW0-0071,20200914201440
13,03:14:46 GMT,5.442,0,1,0,0,1,1,5.036,6.1,30.72,manSpeedTest,RW0-0071,20200914201440
14,03:14:46 GMT,5.861,0,1,0,0,1,1,5.032,7.9,39.753,manSpeedTest,RW0-0071,20200914201440
15,03:14:47 GMT,6.28,0,1,0,0,1,1,5.04,11.2,56.448,manSpeedTest,RW0-0071,20200914201440
16,03:14:47 GMT,6.699,0,1,0,0,1,1,5.052,4.6,23.239,manSpeedTest,RW0-0071,20200914201440
17,03:14:48 GMT,7.118,0,1,0,0,1,1,5.028,7.9,39.721,manSpeedTest,RW0-0071,20200914201440
18,03:14:48 GMT,7.537,0,1,0,0,1,1,5.04,9.3,46.872,manSpeedTest,RW0-0071,20200914201440
19,03:14:48 GMT,7.959,0,1,0,0,1,1,5.04,7.4,37.296,manSpeedTest,RW0-0071,20200914201440
20,03:14:49 GMT,8.378,0,1,0,0,1,1,5.036,10.7,53.885,manSpeedTest,RW0-0071,20200914201440
21,03:14:49 GMT,8.797,0,1,0,0,1,1,5.048,7.2,36.346,manSpeedTest,RW0-0071,20200914201440
22,03:14:50 GMT,9.216,0,1,0,0,1,1,5.04,4.9,24.696,manSpeedTest,RW0-0071,20200914201440
23,03:14:50 GMT,9.635,0,1,0,0,1,1,5.032,8.8,44.282,manSpeedTest,RW0-0071,20200914201440
24,03:14:51 GMT,10.054,0,1,0,0,1,1,5.036,7.2,36.259,manSpeedTest,RW0-0071,20200914201440
25,03:14:51 GMT,10.473,0,1,0,0,1,1,5.04,10.9,54.936,manSpeedTest,RW0-0071,20200914201440
26,03:14:51 GMT,10.892,0,1,0,0,1,1,5.044,6.7,33.795,manSpeedTest,RW0-0071,20200914201440
27,03:14:52 GMT,11.312,0,1,0,0,1,1,5.028,4.7,23.632,manSpeedTest,RW0-0071,20200914201440
28,03:14:52 GMT,11.731,0,1,0,0,1,1,5.036,7.8,39.281,manSpeedTest,RW0-0071,20200914201440
29,03:14:53 GMT,12.15,0,1,0,0,1,1,5.04,8.8,44.352,manSpeedTest,RW0-0071,20200914201440
30,03:14:53 GMT,12.569,0,1,0,0,1,1,5.036,10.9,54.892,manSpeedTest,RW0-0071,20200914201440
