entry,timeGMT,timeELA_s,CRC,exec,currSpeed_01_RPM,refSpeed_01_RPM,state,clcMode,voltage_V,current_mA,power_mW,testName,rwID,startTime
1,02:59:34 GMT,0.407,0,1,0,0,4,1,5.028,6.7,33.688,manSpeedTest,RW0-0071,20200914195934
2,02:59:35 GMT,0.826,0,1,0,0,4,1,5.06,5.3,26.818,manSpeedTest,RW0-0071,20200914195934
3,02:59:35 GMT,1.245,0,1,0,0,4,1,5.044,5.4,27.238,manSpeedTest,RW0-0071,20200914195934
4,02:59:35 GMT,1.665,0,1,0,0,1,1,5.048,7.4,37.355,manSpeedTest,RW0-0071,20200914195934
5,02:59:36 GMT,2.084,0,1,0,0,1,1,5.044,9.5,47.918,manSpeedTest,RW0-0071,20200914195934
6,02:59:36 GMT,2.502,0,1,0,0,1,1,5.06,5.4,27.324,manSpeedTest,RW0-0071,20200914195934
7,02:59:37 GMT,2.921,0,1,0,0,1,1,5.04,8.7,43.848,manSpeedTest,RW0-0071,20200914195934
8,02:59:37 GMT,3.34,0,1,0,0,1,1,5.052,5.6,28.291,manSpeedTest,RW0-0071,20200914195934
9,02:59:38 GMT,3.759,0,1,0,0,1,1,5.04,9.1,45.864,manSpeedTest,RW0-0071,20200914195934
10,02:59:38 GMT,4.178,0,1,0,0,1,1,5.052,6.4,32.333,manSpeedTest,RW0-0071,20200914195934
11,02:59:38 GMT,4.597,0,1,0,0,1,1,5.036,5.0,25.18,manSpeedTest,RW0-0071,20200914195934
12,02:59:39 GMT,5.016,0,1,0,0,1,1,5.04,9.8,49.392,manSpeedTest,RW0-0071,20200914195934
13,02:59:39 GMT,5.435,0,1,0,0,1,1,5.056,8.7,43.987,manSpeedTest,RW0-0071,20200914195934
14,02:59:40 GMT,5.853,0,1,0,0,1,1,5.04,7.5,37.8,manSpeedTest,RW0-0071,20200914195934
15,02:59:40 GMT,6.272,0,1,0,0,1,1,5.036,9.4,47.338,manSpeedTest,RW0-0071,20200914195934
16,02:59:41 GMT,6.691,0,1,0,0,1,1,5.048,6.5,32.812,manSpeedTest,RW0-0071,20200914195934
17,02:59:41 GMT,7.11,0,1,0,0,1,1,5.04,7.3,36.792,manSpeedTest,RW0-0071,20200914195934
18,02:59:41 GMT,7.529,0,1,0,0,1,1,5.044,10.2,51.449,manSpeedTest,RW0-0071,20200914195934
19,02:59:42 GMT,7.948,0,1,0,0,1,1,5.032,5.3,26.67,manSpeedTest,RW0-0071,20200914195934
20,02:59:42 GMT,8.367,0,1,0,0,1,1,5.048,9.5,47.956,manSpeedTest,RW0-0071,20200914195934
21,02:59:43 GMT,8.786,0,1,0,0,1,1,5.06,4.8,24.288,manSpeedTest,RW0-0071,20200914195934
22,02:59:43 GMT,9.204,0,1,0,0,1,1,5.036,8.8,44.317,manSpeedTest,RW0-0071,20200914195934
23,02:59:43 GMT,9.623,0,1,0,0,1,1,5.056,5.4,27.302,manSpeedTest,RW0-0071,20200914195934
24,02:59:44 GMT,10.042,0,1,0,0,1,1,5.04,8.3,41.832,manSpeedTest,RW0-0071,20200914195934
25,02:59:44 GMT,10.461,0,1,0,0,1,1,5.052,6.9,34.859,manSpeedTest,RW0-0071,20200914195934
26,02:59:45 GMT,10.88,0,1,0,0,1,1,5.032,6.6,33.211,manSpeedTest,RW0-0071,20200914195934
