entry,timeGMT,timeELA_s,CRC,exec,currSpeed_01_RPM,refSpeed_01_RPM,state,clcMode,voltage_V,current_mA,power_mW,testName,rwID,startTime
1,11:13:03 GMT,0.407,1,1,0,0,4,0,5.036,10.5,52.878,manSpeedTest,RW0-0110,20200915041302
2,11:13:03 GMT,0.822,1,1,0,0,1,0,5.056,6.5,32.864,manSpeedTest,RW0-0110,20200915041302
3,11:13:04 GMT,1.24,1,1,0,0,1,0,5.06,8.8,44.528,manSpeedTest,RW0-0110,20200915041302
4,11:13:04 GMT,1.659,1,1,0,0,1,0,5.056,8.8,44.493,manSpeedTest,RW0-0110,20200915041302
5,11:13:04 GMT,2.077,1,1,0,0,1,0,5.064,5.0,25.32,manSpeedTest,RW0-0110,20200915041302
6,11:13:05 GMT,2.496,1,1,0,0,1,0,5.068,7.6,38.517,manSpeedTest,RW0-0110,20200915041302
7,11:13:05 GMT,2.915,1,1,0,0,1,0,5.06,8.7,44.022,manSpeedTest,RW0-0110,20200915041302
8,11:13:06 GMT,3.333,1,1,0,0,1,0,5.064,5.4,27.346,manSpeedTest,RW0-0110,20200915041302
9,11:13:06 GMT,3.752,1,1,0,0,1,0,5.06,7.9,39.974,manSpeedTest,RW0-0110,20200915041302
10,11:13:06 GMT,4.174,1,1,0,0,1,0,5.068,5.6,28.381,manSpeedTest,RW0-0110,20200915041302
11,11:13:07 GMT,4.593,1,1,0,0,1,0,5.056,10.4,52.582,manSpeedTest,RW0-0110,20200915041302
12,11:13:07 GMT,5.011,1,1,0,0,1,0,5.06,8.6,43.516,manSpeedTest,RW0-0110,20200915041302
13,11:13:08 GMT,5.43,1,1,0,0,1,0,5.068,5.4,27.367,manSpeedTest,RW0-0110,20200915041302
14,11:13:08 GMT,5.849,1,1,0,0,1,0,5.064,9.2,46.589,manSpeedTest,RW0-0110,20200915041302
15,11:13:09 GMT,6.267,1,1,0,0,1,0,5.06,8.5,43.01,manSpeedTest,RW0-0110,20200915041302
16,11:13:09 GMT,6.686,1,1,0,0,1,0,5.072,5.8,29.418,manSpeedTest,RW0-0110,20200915041302
