entry,timeGMT,timeELA_s,CRC,exec,currSpeed_01_RPM,refSpeed_01_RPM,state,clcMode,voltage_V,current_mA,power_mW,testName,rwID,startTime
1,09:20:34 GMT,0.41,1,1,0,0,4,1,5.068,5.9,29.901,manSpeedTest,RW0-0072,20200915022034
2,09:20:35 GMT,0.828,1,1,0,0,4,1,5.072,7.8,39.562,manSpeedTest,RW0-0072,20200915022034
3,09:20:35 GMT,1.247,1,1,0,0,1,1,5.072,5.6,28.403,manSpeedTest,RW0-0072,20200915022034
4,09:20:36 GMT,1.665,1,1,0,0,1,1,5.068,6.0,30.408,manSpeedTest,RW0-0072,20200915022034
5,09:20:36 GMT,2.288,1,1,0,0,1,1,5.072,7.9,40.069,manSpeedTest,RW0-0072,20200915022034
6,09:20:37 GMT,2.706,1,1,0,0,1,1,5.064,9.6,48.614,manSpeedTest,RW0-0072,20200915022034
7,09:20:37 GMT,3.125,1,1,0,0,1,1,5.068,8.1,41.051,manSpeedTest,RW0-0072,20200915022034
8,09:20:38 GMT,3.543,1,1,0,0,1,1,5.08,4.9,24.892,manSpeedTest,RW0-0072,20200915022034
9,09:20:38 GMT,4.166,1,1,0,0,1,1,5.06,10.0,50.6,manSpeedTest,RW0-0072,20200915022034
10,09:20:39 GMT,4.584,1,1,0,0,1,1,5.072,7.4,37.533,manSpeedTest,RW0-0072,20200915022034
11,09:20:39 GMT,5.003,1,1,0,0,1,1,5.076,5.2,26.395,manSpeedTest,RW0-0072,20200915022034
12,09:20:39 GMT,5.421,1,1,0,0,1,1,5.068,6.7,33.956,manSpeedTest,RW0-0072,20200915022034
13,09:20:40 GMT,5.84,1,1,0,0,1,1,5.06,10.3,52.118,manSpeedTest,RW0-0072,20200915022034
14,09:20:40 GMT,6.259,1,1,0,0,1,1,5.068,8.8,44.598,manSpeedTest,RW0-0072,20200915022034
15,09:20:41 GMT,6.677,1,1,0,0,1,1,5.072,5.7,28.91,manSpeedTest,RW0-0072,20200915022034
16,09:20:41 GMT,7.096,1,1,0,0,1,1,5.072,6.0,30.432,manSpeedTest,RW0-0072,20200915022034
17,09:20:42 GMT,7.718,1,1,0,0,1,1,5.068,10.3,52.2,manSpeedTest,RW0-0072,20200915022034
18,09:20:42 GMT,8.34,1,1,0,0,1,1,5.06,11.3,57.178,manSpeedTest,RW0-0072,20200915022034
19,09:20:43 GMT,8.759,1,1,0,0,1,1,5.072,8.5,43.112,manSpeedTest,RW0-0072,20200915022034
20,09:20:43 GMT,9.177,1,1,0,0,1,1,5.072,5.8,29.418,manSpeedTest,RW0-0072,20200915022034
21,09:20:44 GMT,9.596,1,1,0,0,1,1,5.068,6.2,31.422,manSpeedTest,RW0-0072,20200915022034
22,09:20:44 GMT,10.014,1,1,0,0,1,1,5.064,9.8,49.627,manSpeedTest,RW0-0072,20200915022034
23,09:20:44 GMT,10.433,1,1,0,0,1,1,5.068,8.2,41.558,manSpeedTest,RW0-0072,20200915022034
24,09:20:45 GMT,10.851,1,1,0,0,1,1,5.072,5.7,28.91,manSpeedTest,RW0-0072,20200915022034
25,09:20:45 GMT,11.27,1,1,0,0,1,1,5.072,6.3,31.954,manSpeedTest,RW0-0072,20200915022034
26,09:20:46 GMT,11.688,1,1,0,0,1,1,5.064,10.0,50.64,manSpeedTest,RW0-0072,20200915022034
27,09:20:46 GMT,12.107,1,1,0,0,1,1,5.068,8.5,43.078,manSpeedTest,RW0-0072,20200915022034
28,09:20:47 GMT,12.526,1,1,0,0,1,1,5.068,5.9,29.901,manSpeedTest,RW0-0072,20200915022034
29,09:20:47 GMT,13.123,1,1,0,0,4,1,5.068,6.3,31.928,manSpeedTest,RW0-0072,20200915022034
30,09:20:48 GMT,13.542,1,1,0,0,1,1,5.076,5.9,29.948,manSpeedTest,RW0-0072,20200915022034
31,09:20:48 GMT,13.96,1,1,0,0,1,1,5.064,9.7,49.121,manSpeedTest,RW0-0072,20200915022034
32,09:20:48 GMT,14.379,1,1,0,0,1,1,5.064,8.1,41.018,manSpeedTest,RW0-0072,20200915022034
33,09:20:49 GMT,14.798,1,1,0,0,1,1,5.072,4.8,24.346,manSpeedTest,RW0-0072,20200915022034
34,09:20:49 GMT,15.216,1,1,0,0,1,1,5.072,9.9,50.213,manSpeedTest,RW0-0072,20200915022034
