entry,timeGMT,timeELA_s,CRC,exec,currSpeed_01_RPM,refSpeed_01_RPM,state,clcMode,voltage_V,current_mA,power_mW,testName,rwID,startTime
1,02:56:28 GMT,0.407,0,1,0,0,4,1,5.02,12.3,61.746,manSpeedTest,RW0-0071,20200914195628
2,02:56:29 GMT,0.825,0,1,0,0,4,1,5.04,9.6,48.384,manSpeedTest,RW0-0071,20200914195628
3,02:56:29 GMT,1.243,0,1,0,0,1,1,5.04,9.5,47.88,manSpeedTest,RW0-0071,20200914195628
4,02:56:30 GMT,1.662,0,1,0,0,1,1,5.052,5.3,26.776,manSpeedTest,RW0-0071,20200914195628
5,02:56:30 GMT,2.081,0,1,0,0,1,1,5.052,7.1,35.869,manSpeedTest,RW0-0071,20200914195628
6,02:56:31 GMT,2.499,0,1,0,0,1,1,5.04,9.4,47.376,manSpeedTest,RW0-0071,20200914195628
7,02:56:31 GMT,2.918,0,1,0,0,1,1,5.048,6.6,33.317,manSpeedTest,RW0-0071,20200914195628
8,02:56:31 GMT,3.336,0,1,0,0,1,1,5.052,5.8,29.302,manSpeedTest,RW0-0071,20200914195628
9,02:56:32 GMT,3.755,0,1,0,0,1,1,5.044,9.5,47.918,manSpeedTest,RW0-0071,20200914195628
10,02:56:32 GMT,4.173,0,1,0,0,1,1,5.044,9.2,46.405,manSpeedTest,RW0-0071,20200914195628
11,02:56:33 GMT,4.592,0,1,0,0,1,1,5.056,4.8,24.269,manSpeedTest,RW0-0071,20200914195628
12,02:56:33 GMT,5.011,0,1,0,0,1,1,5.052,9.8,49.51,manSpeedTest,RW0-0071,20200914195628
13,02:56:33 GMT,5.429,0,1,0,0,1,1,5.052,7.5,37.89,manSpeedTest,RW0-0071,20200914195628
14,02:56:34 GMT,5.848,0,1,0,0,1,1,5.052,5.8,29.302,manSpeedTest,RW0-0071,20200914195628
15,02:56:34 GMT,6.266,0,1,0,0,1,1,5.044,9.6,48.422,manSpeedTest,RW0-0071,20200914195628
16,02:56:35 GMT,6.685,0,1,0,0,1,1,5.048,9.0,45.432,manSpeedTest,RW0-0071,20200914195628
17,02:56:35 GMT,7.104,0,1,0,0,1,1,5.056,4.5,22.752,manSpeedTest,RW0-0071,20200914195628
18,02:56:36 GMT,7.522,0,1,0,0,1,1,5.044,10.0,50.44,manSpeedTest,RW0-0071,20200914195628
19,02:56:36 GMT,7.941,0,1,0,0,1,1,5.048,9.2,46.442,manSpeedTest,RW0-0071,20200914195628
20,02:56:36 GMT,8.359,0,1,0,0,1,1,5.056,5.4,27.302,manSpeedTest,RW0-0071,20200914195628
21,02:56:37 GMT,8.778,0,1,0,0,1,1,5.044,8.2,41.361,manSpeedTest,RW0-0071,20200914195628
22,02:56:37 GMT,9.196,0,1,0,0,1,1,5.04,9.2,46.368,manSpeedTest,RW0-0071,20200914195628
23,02:56:38 GMT,9.615,0,1,0,0,1,1,5.052,6.4,32.333,manSpeedTest,RW0-0071,20200914195628
24,02:56:38 GMT,10.034,0,1,0,0,1,1,5.052,5.5,27.786,manSpeedTest,RW0-0071,20200914195628
25,02:56:39 GMT,10.452,0,1,0,0,1,1,5.044,8.3,41.865,manSpeedTest,RW0-0071,20200914195628
26,02:56:39 GMT,10.871,0,1,0,0,1,1,5.048,5.5,27.764,manSpeedTest,RW0-0071,20200914195628
27,02:56:39 GMT,11.29,0,1,0,0,1,1,5.044,8.8,44.387,manSpeedTest,RW0-0071,20200914195628
28,02:56:40 GMT,11.708,0,1,0,0,1,1,5.048,8.5,42.908,manSpeedTest,RW0-0071,20200914195628
29,02:56:40 GMT,12.127,0,1,0,0,1,1,5.052,6.8,34.354,manSpeedTest,RW0-0071,20200914195628
