entry,timeGMT,timeELA_s,CRC,exec,currSpeed_01_RPM,refSpeed_01_RPM,state,clcMode,voltage_V,current_mA,power_mW,testName,rwID,startTime
1,03:10:53 GMT,0.407,0,1,0,0,1,1,5.004,8.1,40.532,manSpeedTest,RW0-0071,20200914201053
2,03:10:54 GMT,0.826,0,1,0,0,1,1,5.048,6.9,34.831,manSpeedTest,RW0-0071,20200914201053
3,03:10:54 GMT,1.245,0,1,0,0,1,1,5.036,8.5,42.806,manSpeedTest,RW0-0071,20200914201053
4,03:10:55 GMT,1.664,0,1,0,0,1,1,5.04,7.3,36.792,manSpeedTest,RW0-0071,20200914201053
5,03:10:55 GMT,2.083,0,1,0,0,1,1,5.032,7.1,35.727,manSpeedTest,RW0-0071,20200914201053
6,03:10:55 GMT,2.501,0,1,0,0,1,1,5.044,9.0,45.396,manSpeedTest,RW0-0071,20200914201053
7,03:10:56 GMT,2.92,0,1,0,0,1,1,5.036,6.6,33.238,manSpeedTest,RW0-0071,20200914201053
8,03:10:56 GMT,3.339,0,1,0,0,1,1,5.036,9.9,49.856,manSpeedTest,RW0-0071,20200914201053
9,03:10:57 GMT,3.758,0,1,0,0,1,1,5.032,6.2,31.198,manSpeedTest,RW0-0071,20200914201053
10,03:10:57 GMT,4.177,0,1,0,0,1,1,5.036,8.8,44.317,manSpeedTest,RW0-0071,20200914201053
11,03:10:57 GMT,4.596,0,1,0,0,1,1,5.048,5.4,27.259,manSpeedTest,RW0-0071,20200914201053
12,03:10:58 GMT,5.015,0,1,0,0,1,1,5.032,9.0,45.288,manSpeedTest,RW0-0071,20200914201053
13,03:10:58 GMT,5.434,0,1,0,0,1,1,5.048,7.2,36.346,manSpeedTest,RW0-0071,20200914201053
14,03:10:59 GMT,5.853,0,1,0,0,1,1,5.024,6.0,30.144,manSpeedTest,RW0-0071,20200914201053
15,03:10:59 GMT,6.272,0,1,0,0,1,1,5.032,9.1,45.791,manSpeedTest,RW0-0071,20200914201053
16,03:11:00 GMT,6.691,0,1,0,0,1,1,5.048,5.3,26.754,manSpeedTest,RW0-0071,20200914201053
17,03:11:00 GMT,7.109,0,1,0,0,1,1,5.036,8.0,40.288,manSpeedTest,RW0-0071,20200914201053
18,03:11:00 GMT,7.528,0,1,0,0,1,1,5.04,7.4,37.296,manSpeedTest,RW0-0071,20200914201053
19,03:11:01 GMT,7.947,0,1,0,0,1,1,5.032,5.7,28.682,manSpeedTest,RW0-0071,20200914201053
20,03:11:01 GMT,8.366,0,1,0,0,1,1,5.04,8.6,43.344,manSpeedTest,RW0-0071,20200914201053
21,03:11:02 GMT,8.785,0,1,0,0,1,1,5.04,6.5,32.76,manSpeedTest,RW0-0071,20200914201053
22,03:11:02 GMT,9.204,0,1,0,0,1,1,5.028,8.8,44.246,manSpeedTest,RW0-0071,20200914201053
23,03:11:03 GMT,9.623,0,1,0,0,1,1,5.04,9.1,45.864,manSpeedTest,RW0-0071,20200914201053
24,03:11:03 GMT,10.042,0,1,0,0,1,1,5.032,6.2,31.198,manSpeedTest,RW0-0071,20200914201053
25,03:11:03 GMT,10.461,0,1,0,0,1,1,5.032,10.3,51.83,manSpeedTest,RW0-0071,20200914201053
26,03:11:04 GMT,10.88,0,1,0,0,1,1,5.052,4.7,23.744,manSpeedTest,RW0-0071,20200914201053
27,03:11:04 GMT,11.299,0,1,0,0,1,1,5.032,8.2,41.262,manSpeedTest,RW0-0071,20200914201053
28,03:11:05 GMT,11.718,0,1,0,0,1,1,5.04,9.0,45.36,manSpeedTest,RW0-0071,20200914201053
29,03:11:05 GMT,12.137,0,1,0,0,1,1,5.024,6.6,33.158,manSpeedTest,RW0-0071,20200914201053
30,03:11:05 GMT,12.555,0,1,0,0,1,1,5.04,9.6,48.384,manSpeedTest,RW0-0071,20200914201053
31,03:11:06 GMT,12.974,0,1,0,0,1,1,5.056,4.7,23.763,manSpeedTest,RW0-0071,20200914201053
32,03:11:06 GMT,13.393,0,1,0,0,1,1,5.036,8.2,41.295,manSpeedTest,RW0-0071,20200914201053
33,03:11:07 GMT,13.812,0,1,0,0,1,1,5.048,7.4,37.355,manSpeedTest,RW0-0071,20200914201053
34,03:11:07 GMT,14.231,0,1,0,0,1,1,5.032,5.2,26.166,manSpeedTest,RW0-0071,20200914201053
35,03:11:08 GMT,14.65,0,1,0,0,1,1,5.036,8.9,44.82,manSpeedTest,RW0-0071,20200914201053
36,03:11:08 GMT,15.069,0,1,0,0,1,1,5.044,5.4,27.238,manSpeedTest,RW0-0071,20200914201053
37,03:11:08 GMT,15.488,0,1,0,0,1,1,5.032,8.7,43.778,manSpeedTest,RW0-0071,20200914201053
38,03:11:09 GMT,15.907,0,1,0,0,1,1,5.048,6.3,31.802,manSpeedTest,RW0-0071,20200914201053
39,03:11:09 GMT,16.326,0,1,0,0,1,1,5.04,6.4,32.256,manSpeedTest,RW0-0071,20200914201053
40,03:11:10 GMT,16.745,0,1,0,0,1,1,5.036,7.4,37.266,manSpeedTest,RW0-0071,20200914201053
41,03:11:10 GMT,17.164,0,1,0,0,1,1,5.044,9.6,48.422,manSpeedTest,RW0-0071,20200914201053
42,03:11:10 GMT,17.583,0,1,0,0,1,1,5.04,8.0,40.32,manSpeedTest,RW0-0071,20200914201053
43,03:11:11 GMT,18.002,0,1,0,0,1,1,5.04,6.3,31.752,manSpeedTest,RW0-0071,20200914201053
44,03:11:11 GMT,18.421,0,1,0,0,1,1,5.036,5.4,27.194,manSpeedTest,RW0-0071,20200914201053
45,03:11:12 GMT,18.84,0,1,0,0,1,1,5.04,7.5,37.8,manSpeedTest,RW0-0071,20200914201053
46,03:11:12 GMT,19.26,0,1,0,0,1,1,5.036,9.2,46.331,manSpeedTest,RW0-0071,20200914201053
47,03:11:13 GMT,19.679,0,1,0,0,1,1,5.044,9.0,45.396,manSpeedTest,RW0-0071,20200914201053
48,03:11:13 GMT,20.098,0,1,0,0,1,1,5.052,5.3,26.776,manSpeedTest,RW0-0071,20200914201053
49,03:11:13 GMT,20.517,0,1,0,0,1,1,5.04,6.4,32.256,manSpeedTest,RW0-0071,20200914201053
50,03:11:14 GMT,20.936,0,1,0,0,1,1,5.048,5.2,26.25,manSpeedTest,RW0-0071,20200914201053
51,03:11:14 GMT,21.355,0,1,0,0,1,1,5.036,7.3,36.763,manSpeedTest,RW0-0071,20200914201053
52,03:11:15 GMT,21.775,0,1,0,0,1,1,5.04,8.0,40.32,manSpeedTest,RW0-0071,20200914201053
53,03:11:15 GMT,22.194,0,1,0,0,1,1,5.04,9.7,48.888,manSpeedTest,RW0-0071,20200914201053
54,03:11:16 GMT,22.613,0,1,0,0,1,1,5.044,8.3,41.865,manSpeedTest,RW0-0071,20200914201053
55,03:11:16 GMT,23.032,0,1,0,0,1,1,5.048,5.4,27.259,manSpeedTest,RW0-0071,20200914201053
56,03:11:16 GMT,23.451,0,1,0,0,1,1,5.028,5.2,26.146,manSpeedTest,RW0-0071,20200914201053
57,03:11:17 GMT,23.87,0,1,0,0,1,1,5.04,7.8,39.312,manSpeedTest,RW0-0071,20200914201053
58,03:11:17 GMT,24.289,0,1,0,0,1,1,5.044,9.3,46.909,manSpeedTest,RW0-0071,20200914201053
59,03:11:18 GMT,24.709,0,1,0,0,1,1,5.036,10.3,51.871,manSpeedTest,RW0-0071,20200914201053
60,03:11:18 GMT,25.128,0,1,0,0,1,1,5.048,6.5,32.812,manSpeedTest,RW0-0071,20200914201053
61,03:11:18 GMT,25.556,0,1,0,0,1,1,5.044,8.7,43.883,manSpeedTest,RW0-0071,20200914201053
62,03:11:19 GMT,25.976,0,1,0,0,1,1,5.032,7.7,38.746,manSpeedTest,RW0-0071,20200914201053
63,03:11:19 GMT,26.395,0,1,0,0,1,1,5.04,8.6,43.344,manSpeedTest,RW0-0071,20200914201053
64,03:11:20 GMT,26.814,0,1,0,0,1,1,5.04,9.4,47.376,manSpeedTest,RW0-0071,20200914201053
65,03:11:20 GMT,27.233,0,1,0,0,1,1,5.036,9.3,46.835,manSpeedTest,RW0-0071,20200914201053
66,03:11:21 GMT,27.652,0,1,0,0,1,1,5.048,6.4,32.307,manSpeedTest,RW0-0071,20200914201053
67,03:11:21 GMT,28.071,0,1,0,0,1,1,5.036,4.6,23.166,manSpeedTest,RW0-0071,20200914201053
68,03:11:21 GMT,28.49,0,1,0,0,1,1,5.04,7.7,38.808,manSpeedTest,RW0-0071,20200914201053
69,03:11:22 GMT,28.91,0,1,0,0,1,1,5.036,8.8,44.317,manSpeedTest,RW0-0071,20200914201053
70,03:11:22 GMT,29.329,0,1,0,0,1,1,5.044,9.3,46.909,manSpeedTest,RW0-0071,20200914201053
71,03:11:23 GMT,29.748,0,1,0,0,1,1,5.044,7.4,37.326,manSpeedTest,RW0-0071,20200914201053
72,03:11:23 GMT,30.167,0,1,0,0,1,1,5.044,5.7,28.751,manSpeedTest,RW0-0071,20200914201053
