entry,timeGMT,timeELA_s,CRC,exec,currSpeed_01_RPM,refSpeed_01_RPM,state,clcMode,voltage_V,current_mA,power_mW,testName,rwID,startTime
1,23:47:50 GMT,0.623,1,1,9500,10000,4,1,0.888,-0.6,-0.533,stepSpeedTest,RW2,20200904164750
2,23:47:51 GMT,1.132,1,1,9500,10000,4,1,0.888,-0.3,-0.266,stepSpeedTest,RW2,20200904164750
3,23:47:52 GMT,1.835,1,1,14250,15000,4,1,0.888,-0.4,-0.355,stepSpeedTest,RW2,20200904164750
4,23:47:52 GMT,2.344,1,1,14250,15000,4,1,0.888,-0.4,-0.355,stepSpeedTest,RW2,20200904164750
5,23:47:53 GMT,3.049,1,1,19000,20000,4,1,0.888,0.0,0.0,stepSpeedTest,RW2,20200904164750
6,23:47:53 GMT,3.558,1,1,19000,20000,4,1,0.888,0.1,0.089,stepSpeedTest,RW2,20200904164750
7,23:47:54 GMT,4.262,1,1,23750,25000,4,1,0.888,-0.2,-0.178,stepSpeedTest,RW2,20200904164750
8,23:47:55 GMT,4.771,1,1,23750,25000,4,1,0.888,-0.2,-0.178,stepSpeedTest,RW2,20200904164750
9,23:47:55 GMT,5.476,1,1,28500,30000,4,1,0.888,-0.4,-0.355,stepSpeedTest,RW2,20200904164750
10,23:47:56 GMT,5.985,1,1,28500,30000,4,1,0.884,-0.3,-0.265,stepSpeedTest,RW2,20200904164750
11,23:47:57 GMT,7.094,0,0,2122219134,2122219134,126,126,0.888,-0.1,-0.089,stepSpeedTest,RW2,20200904164750
12,23:47:58 GMT,8.008,0,0,2122219134,2122219134,126,126,0.888,-0.1,-0.089,stepSpeedTest,RW2,20200904164750
