entry,timeGMT,timeELA_s,CRC,exec,currSpeed_01_RPM,refSpeed_01_RPM,state,clcMode,voltage_V,current_mA,power_mW,testName,rwID,startTime
1,23:48:21 GMT,0.624,1,1,9500,10000,4,1,0.884,-0.4,-0.354,stepSpeedTest,RW2,20200904164821
2,23:48:22 GMT,1.134,1,1,9500,10000,4,1,0.888,-0.1,-0.089,stepSpeedTest,RW2,20200904164821
3,23:48:23 GMT,1.836,1,1,14250,15000,4,1,0.892,-0.4,-0.357,stepSpeedTest,RW2,20200904164821
4,23:48:23 GMT,2.345,1,1,14250,15000,4,1,0.888,-0.2,-0.178,stepSpeedTest,RW2,20200904164821
5,23:48:24 GMT,3.054,1,1,19000,20000,4,1,0.888,-0.3,-0.266,stepSpeedTest,RW2,20200904164821
6,23:48:24 GMT,3.563,1,1,19000,20000,4,1,0.888,0.0,0.0,stepSpeedTest,RW2,20200904164821
7,23:48:25 GMT,4.268,1,1,23750,25000,4,1,0.888,-0.3,-0.266,stepSpeedTest,RW2,20200904164821
8,23:48:26 GMT,4.777,1,1,23750,25000,4,1,0.884,-0.4,-0.354,stepSpeedTest,RW2,20200904164821
9,23:48:26 GMT,5.482,1,1,28500,30000,4,1,0.884,-0.3,-0.265,stepSpeedTest,RW2,20200904164821
10,23:48:27 GMT,5.991,1,1,28500,30000,4,1,0.888,-0.1,-0.089,stepSpeedTest,RW2,20200904164821
11,23:48:28 GMT,6.695,1,1,33250,35000,4,1,0.888,-0.2,-0.178,stepSpeedTest,RW2,20200904164821
12,23:48:28 GMT,7.204,1,1,33250,35000,4,1,0.888,-0.3,-0.266,stepSpeedTest,RW2,20200904164821
13,23:48:29 GMT,7.909,1,1,38000,40000,4,1,0.884,-0.2,-0.177,stepSpeedTest,RW2,20200904164821
14,23:48:29 GMT,8.418,1,1,38000,40000,4,1,0.884,-0.2,-0.177,stepSpeedTest,RW2,20200904164821
15,23:48:30 GMT,9.122,1,1,42750,45000,4,1,0.892,-0.3,-0.268,stepSpeedTest,RW2,20200904164821
16,23:48:30 GMT,9.631,1,1,42750,45000,4,1,0.888,-0.3,-0.266,stepSpeedTest,RW2,20200904164821
17,23:48:31 GMT,10.336,0,1,47500,50000,4,1,0.892,-0.2,-0.178,stepSpeedTest,RW2,20200904164821
18,23:48:32 GMT,10.845,1,1,47500,50000,4,1,0.888,-0.4,-0.355,stepSpeedTest,RW2,20200904164821
19,23:48:32 GMT,11.549,1,1,52250,55000,4,1,0.888,-0.3,-0.266,stepSpeedTest,RW2,20200904164821
20,23:48:33 GMT,12.058,1,1,52250,55000,4,1,0.888,-0.5,-0.444,stepSpeedTest,RW2,20200904164821
21,23:48:34 GMT,12.763,1,1,57000,60000,4,1,0.888,-0.2,-0.178,stepSpeedTest,RW2,20200904164821
22,23:48:34 GMT,13.272,1,1,57000,60000,4,1,0.888,-0.2,-0.178,stepSpeedTest,RW2,20200904164821
23,23:48:35 GMT,13.977,1,1,61750,65000,4,1,0.888,-0.3,-0.266,stepSpeedTest,RW2,20200904164821
24,23:48:35 GMT,14.486,1,1,61750,65000,4,1,0.888,-0.5,-0.444,stepSpeedTest,RW2,20200904164821
25,23:48:36 GMT,15.19,1,1,61750,65000,4,1,0.888,-0.2,-0.178,stepSpeedTest,RW2,20200904164821
26,23:48:37 GMT,15.699,1,1,61750,65000,4,1,0.888,-0.4,-0.355,stepSpeedTest,RW2,20200904164821
27,23:48:37 GMT,16.404,1,1,57000,60000,4,1,0.888,-0.6,-0.533,stepSpeedTest,RW2,20200904164821
28,23:48:38 GMT,16.913,1,1,57000,60000,4,1,0.888,-0.3,-0.266,stepSpeedTest,RW2,20200904164821
29,23:48:38 GMT,17.617,1,1,52250,55000,4,1,0.884,-0.4,-0.354,stepSpeedTest,RW2,20200904164821
30,23:48:39 GMT,18.126,1,1,52250,55000,4,1,0.888,-0.4,-0.355,stepSpeedTest,RW2,20200904164821
31,23:48:40 GMT,18.831,1,1,47500,50000,4,1,0.888,-0.2,-0.178,stepSpeedTest,RW2,20200904164821
32,23:48:40 GMT,19.34,1,1,47500,50000,4,1,0.888,-0.2,-0.178,stepSpeedTest,RW2,20200904164821
33,23:48:41 GMT,20.044,1,1,42750,45000,4,1,0.888,-0.4,-0.355,stepSpeedTest,RW2,20200904164821
34,23:48:41 GMT,20.553,1,1,42750,45000,4,1,0.888,-0.5,-0.444,stepSpeedTest,RW2,20200904164821
35,23:48:42 GMT,21.258,1,1,38000,40000,4,1,0.888,-0.1,-0.089,stepSpeedTest,RW2,20200904164821
36,23:48:43 GMT,21.767,1,1,38000,40000,4,1,0.888,-0.5,-0.444,stepSpeedTest,RW2,20200904164821
37,23:48:43 GMT,22.472,1,1,33250,35000,4,1,0.888,-0.3,-0.266,stepSpeedTest,RW2,20200904164821
38,23:48:44 GMT,22.981,1,1,33250,35000,4,1,0.888,-0.3,-0.266,stepSpeedTest,RW2,20200904164821
39,23:48:45 GMT,23.685,1,1,28500,30000,4,1,0.888,-0.3,-0.266,stepSpeedTest,RW2,20200904164821
