entry,timeGMT,timeELA_s,CRC,exec,currSpeed_01_RPM),refSpeed_01_RPM),state,clcMode,voltage_V,current_mA,power_mW,rw3,08/22/2020 15:09:22,stepSpeedTest
1,22:09:22 GMT,0.322,1,1,9500,10000,4,1,3.268,4.7,15.36
2,22:09:23 GMT,0.628,1,1,9500,10000,4,1,3.268,4.8,15.686
3,22:09:23 GMT,0.935,1,1,9500,10000,4,1,3.268,4.7,15.36
4,22:09:23 GMT,1.268,1,1,9500,10000,4,1,3.268,4.7,15.36
5,22:09:24 GMT,1.574,1,1,14250,15000,4,1,3.268,4.8,15.686
6,22:09:24 GMT,1.879,1,1,14250,15000,4,1,3.264,4.5,14.688
7,22:09:24 GMT,2.188,1,1,14250,15000,4,1,3.268,4.9,16.013
8,22:09:25 GMT,2.522,1,1,14250,15000,4,1,3.268,4.9,16.013
9,22:09:25 GMT,2.827,1,1,19000,20000,4,1,3.268,4.9,16.013
10,22:09:25 GMT,3.133,1,1,19000,20000,4,1,3.268,4.7,15.36
11,22:09:25 GMT,3.442,1,1,19000,20000,4,1,3.268,4.7,15.36
12,22:09:26 GMT,3.78,1,1,19000,20000,4,1,3.264,4.6,15.014
13,22:09:26 GMT,4.086,1,1,23750,25000,4,1,3.268,4.5,14.706
14,22:09:26 GMT,4.391,1,1,23750,25000,4,1,3.264,4.7,15.341
15,22:09:27 GMT,4.701,1,1,23750,25000,4,1,3.268,4.6,15.033
16,22:09:27 GMT,5.039,1,1,23750,25000,4,1,3.268,4.6,15.033
17,22:09:27 GMT,5.349,1,1,28500,30000,4,1,3.268,4.8,15.686
18,22:09:28 GMT,5.655,1,1,28500,30000,4,1,3.268,4.9,16.013
19,22:09:28 GMT,5.964,1,1,28500,30000,4,1,3.268,4.8,15.686
20,22:09:28 GMT,6.297,1,1,28500,30000,4,1,3.264,4.7,15.341
21,22:09:29 GMT,6.603,1,1,33250,35000,4,1,3.268,4.8,15.686
22,22:09:29 GMT,6.909,1,1,33250,35000,4,1,3.268,4.7,15.36
23,22:09:29 GMT,7.217,1,1,33250,35000,4,1,3.268,4.6,15.033
24,22:09:30 GMT,7.551,1,1,33250,35000,4,1,3.268,4.6,15.033
25,22:09:30 GMT,7.856,1,1,38000,40000,4,1,3.268,4.7,15.36
26,22:09:30 GMT,8.162,1,1,38000,40000,4,1,3.268,4.6,15.033
27,22:09:31 GMT,8.471,1,1,38000,40000,4,1,3.268,4.7,15.36
28,22:09:31 GMT,8.804,1,1,38000,40000,4,1,3.264,4.8,15.667
29,22:09:31 GMT,9.11,1,1,42750,45000,4,1,3.264,4.9,15.994
30,22:09:31 GMT,9.416,1,1,42750,45000,4,1,3.272,4.8,15.706
31,22:09:32 GMT,9.725,1,1,42750,45000,4,1,3.268,4.7,15.36
32,22:09:32 GMT,10.058,1,1,42750,45000,4,1,3.268,4.8,15.686
33,22:09:32 GMT,10.366,1,1,47500,50000,4,1,3.268,4.5,14.706
34,22:09:33 GMT,10.672,1,1,47500,50000,4,1,3.268,4.7,15.36
35,22:09:33 GMT,10.981,1,1,47500,50000,4,1,3.272,4.7,15.378
36,22:09:33 GMT,11.319,1,1,47500,50000,4,1,3.268,4.8,15.686
37,22:09:34 GMT,11.625,1,1,52250,55000,4,1,3.268,5.0,16.34
38,22:09:34 GMT,11.931,1,1,52250,55000,4,1,3.268,4.9,16.013
39,22:09:34 GMT,12.239,1,1,52250,55000,4,1,3.268,4.6,15.033
40,22:09:35 GMT,12.573,1,1,52250,55000,4,1,3.268,4.8,15.686
41,22:09:35 GMT,12.878,1,1,57000,60000,4,1,3.268,5.2,16.994
42,22:09:35 GMT,13.184,1,1,57000,60000,4,1,3.268,4.9,16.013
43,22:09:36 GMT,13.493,1,1,57000,60000,4,1,3.268,4.9,16.013
44,22:09:36 GMT,13.827,1,1,57000,60000,4,1,3.268,4.8,15.686
45,22:09:36 GMT,14.132,1,1,61750,65000,4,1,3.264,4.9,15.994
46,22:09:36 GMT,14.438,1,1,61750,65000,4,1,3.268,4.6,15.033
47,22:09:37 GMT,14.747,1,1,61750,65000,4,1,3.264,4.8,15.667
48,22:09:37 GMT,15.08,1,1,61750,65000,4,1,3.268,4.7,15.36
49,22:09:37 GMT,15.388,1,1,61750,65000,4,1,3.268,4.8,15.686
50,22:09:38 GMT,15.694,1,1,61750,65000,4,1,3.268,4.7,15.36
51,22:09:38 GMT,16.003,1,1,61750,65000,4,1,3.264,4.7,15.341
52,22:09:38 GMT,16.342,1,1,61750,65000,4,1,3.268,4.8,15.686
53,22:09:39 GMT,16.647,1,1,57000,60000,4,1,3.268,4.9,16.013
54,22:09:39 GMT,16.953,1,1,57000,60000,4,1,3.264,4.7,15.341
55,22:09:39 GMT,17.262,1,1,57000,60000,4,1,3.268,4.8,15.686
56,22:09:40 GMT,17.601,1,1,57000,60000,4,1,3.268,4.8,15.686
57,22:09:40 GMT,17.906,1,1,52250,55000,4,1,3.268,5.0,16.34
58,22:09:40 GMT,18.213,1,1,52250,55000,4,1,3.268,4.8,15.686
59,22:09:41 GMT,18.522,1,1,52250,55000,4,1,3.268,4.8,15.686
60,22:09:41 GMT,18.861,1,1,52250,55000,4,1,3.268,4.8,15.686
61,22:09:41 GMT,19.166,0,1,32396,50000,4,1,3.268,5.0,16.34
62,22:09:42 GMT,19.472,1,1,47500,50000,4,1,3.268,4.7,15.36
63,22:09:42 GMT,19.781,1,1,47500,50000,4,1,3.268,4.9,16.013
64,22:09:42 GMT,20.115,1,1,47500,50000,4,1,3.268,4.7,15.36
65,22:09:42 GMT,20.424,1,1,42750,45000,4,1,3.268,4.7,15.36
66,22:09:43 GMT,20.73,1,1,42750,45000,4,1,3.268,4.7,15.36
67,22:09:43 GMT,21.039,1,1,42750,45000,4,1,3.268,4.8,15.686
68,22:09:43 GMT,21.372,1,1,42750,45000,4,1,3.264,4.9,15.994
69,22:09:44 GMT,21.678,1,1,38000,40000,4,1,3.268,4.8,15.686
70,22:09:44 GMT,21.983,1,1,38000,40000,4,1,3.268,5.2,16.994
71,22:09:44 GMT,22.292,1,1,38000,40000,4,1,3.268,4.7,15.36
72,22:09:45 GMT,22.631,1,1,38000,40000,4,1,3.268,4.9,16.013
73,22:09:45 GMT,22.937,1,1,33250,35000,4,1,3.268,4.8,15.686
74,22:09:45 GMT,23.242,1,1,33250,35000,4,1,3.264,4.7,15.341
75,22:09:46 GMT,23.552,1,1,33250,35000,4,1,3.264,4.7,15.341
76,22:09:46 GMT,23.885,1,1,33250,35000,4,1,3.268,5.0,16.34
