entry,timeGMT,timeELA_s,CRC,exec,currSpeed_01_RPM,refSpeed_01_RPM,state,clcMode,voltage_V,current_mA,power_mW,testName,rwID,startTime
1,00:52:27 GMT,0.359,0,0,0,0,0,0,0.892,-0.3,-0.268,stepSpeedTest,RW3,20200908175227
2,00:52:28 GMT,0.665,0,0,0,0,0,0,0.884,-0.4,-0.354,stepSpeedTest,RW3,20200908175227
3,00:52:28 GMT,0.972,0,0,0,0,0,0,0.888,-0.2,-0.178,stepSpeedTest,RW3,20200908175227
4,00:52:28 GMT,1.347,0,0,0,0,0,0,0.892,0.0,0.0,stepSpeedTest,RW3,20200908175227
5,00:52:29 GMT,1.653,0,0,0,0,0,0,0.888,0.0,0.0,stepSpeedTest,RW3,20200908175227
6,00:52:29 GMT,1.962,0,0,0,0,0,0,0.892,-0.4,-0.357,stepSpeedTest,RW3,20200908175227
7,00:52:29 GMT,2.273,0,0,0,0,0,0,0.888,-0.5,-0.444,stepSpeedTest,RW3,20200908175227
8,00:52:30 GMT,2.623,0,0,0,0,0,0,0.888,-0.4,-0.355,stepSpeedTest,RW3,20200908175227
9,00:52:30 GMT,2.929,0,0,0,0,0,0,0.892,-0.3,-0.268,stepSpeedTest,RW3,20200908175227
10,00:52:30 GMT,3.236,0,0,0,0,0,0,0.884,-0.4,-0.354,stepSpeedTest,RW3,20200908175227
11,00:52:31 GMT,3.547,0,0,0,0,0,0,0.892,-0.4,-0.357,stepSpeedTest,RW3,20200908175227
12,00:52:31 GMT,3.892,0,0,0,0,0,0,0.888,-0.4,-0.355,stepSpeedTest,RW3,20200908175227
13,00:52:31 GMT,4.198,0,0,0,0,0,0,0.888,-0.4,-0.355,stepSpeedTest,RW3,20200908175227
14,00:52:32 GMT,4.505,0,0,0,0,0,0,0.884,-0.3,-0.265,stepSpeedTest,RW3,20200908175227
15,00:52:32 GMT,4.815,0,0,0,0,0,0,0.892,-0.4,-0.357,stepSpeedTest,RW3,20200908175227
16,00:52:32 GMT,5.171,0,0,0,0,0,0,0.888,-0.3,-0.266,stepSpeedTest,RW3,20200908175227
17,00:52:33 GMT,5.477,0,0,0,0,0,0,0.892,-0.2,-0.178,stepSpeedTest,RW3,20200908175227
18,00:52:33 GMT,5.784,0,0,0,0,0,0,0.884,-0.2,-0.177,stepSpeedTest,RW3,20200908175227
19,00:52:33 GMT,6.094,0,0,0,0,0,0,0.892,-0.3,-0.268,stepSpeedTest,RW3,20200908175227
20,00:52:34 GMT,6.465,0,0,0,0,0,0,0.888,-0.4,-0.355,stepSpeedTest,RW3,20200908175227
21,00:52:34 GMT,6.771,0,0,0,0,0,0,0.888,-0.5,-0.444,stepSpeedTest,RW3,20200908175227
22,00:52:34 GMT,7.078,0,0,0,0,0,0,0.892,-0.3,-0.268,stepSpeedTest,RW3,20200908175227
23,00:52:34 GMT,7.388,0,0,0,0,0,0,0.884,-0.3,-0.265,stepSpeedTest,RW3,20200908175227
24,00:52:35 GMT,7.759,0,0,0,0,0,0,0.892,-0.4,-0.357,stepSpeedTest,RW3,20200908175227
25,00:52:35 GMT,8.065,0,0,0,0,0,0,0.888,-0.3,-0.266,stepSpeedTest,RW3,20200908175227
26,00:52:35 GMT,8.374,0,0,0,0,0,0,0.888,-0.4,-0.355,stepSpeedTest,RW3,20200908175227
27,00:52:36 GMT,8.685,0,0,0,0,0,0,0.884,-0.1,-0.088,stepSpeedTest,RW3,20200908175227
28,00:52:36 GMT,9.05,0,0,0,0,0,0,0.888,-0.6,-0.533,stepSpeedTest,RW3,20200908175227
29,00:52:36 GMT,9.357,0,0,0,0,0,0,0.884,-0.4,-0.354,stepSpeedTest,RW3,20200908175227
30,00:52:37 GMT,9.663,0,0,0,0,0,0,0.892,-0.3,-0.268,stepSpeedTest,RW3,20200908175227
31,00:52:37 GMT,9.974,0,0,0,0,0,0,0.888,-0.2,-0.178,stepSpeedTest,RW3,20200908175227
32,00:52:37 GMT,10.344,0,0,0,0,0,0,0.892,-0.5,-0.446,stepSpeedTest,RW3,20200908175227
33,00:52:38 GMT,10.651,0,0,0,0,0,0,0.884,-0.3,-0.265,stepSpeedTest,RW3,20200908175227
34,00:52:38 GMT,10.959,0,0,0,0,0,0,0.888,-0.3,-0.266,stepSpeedTest,RW3,20200908175227
35,00:52:38 GMT,11.271,0,0,0,0,0,0,0.884,-0.4,-0.354,stepSpeedTest,RW3,20200908175227
36,00:52:39 GMT,11.621,0,0,0,0,0,0,0.884,-0.3,-0.265,stepSpeedTest,RW3,20200908175227
37,00:52:39 GMT,11.927,0,0,0,0,0,0,0.888,-0.2,-0.178,stepSpeedTest,RW3,20200908175227
38,00:52:39 GMT,12.234,0,0,0,0,0,0,0.888,-0.3,-0.266,stepSpeedTest,RW3,20200908175227
39,00:52:40 GMT,12.545,0,0,0,0,0,0,0.892,-0.2,-0.178,stepSpeedTest,RW3,20200908175227
40,00:52:40 GMT,12.889,0,0,0,0,0,0,0.888,-0.1,-0.089,stepSpeedTest,RW3,20200908175227
41,00:52:40 GMT,13.196,0,0,0,0,0,0,0.892,-0.3,-0.268,stepSpeedTest,RW3,20200908175227
42,00:52:41 GMT,13.503,0,0,0,0,0,0,0.884,-0.3,-0.265,stepSpeedTest,RW3,20200908175227
43,00:52:41 GMT,13.813,0,0,0,0,0,0,0.892,-0.4,-0.357,stepSpeedTest,RW3,20200908175227
44,00:52:41 GMT,14.163,0,0,0,0,0,0,0.892,-0.4,-0.357,stepSpeedTest,RW3,20200908175227
