entry,timeGMT,timeELA_s,CRC,exec,currSpeed_01_RPM,refSpeed_01_RPM,state,clcMode,voltage_V,current_mA,power_mW,testName,rwID,startTime
1,06:22:03 GMT,0.43,1,1,0,10000,4,1,4.972,377.3,1875.936,stepSpeedTest,RW0071,20200913232203
2,06:22:04 GMT,0.848,1,1,3926,10000,4,1,4.94,551.6,2724.904,stepSpeedTest,RW0071,20200913232203
3,06:22:04 GMT,1.283,1,1,8050,10000,4,1,5.048,51.5,259.972,stepSpeedTest,RW0071,20200913232203
4,06:22:05 GMT,1.702,1,1,9814,15000,4,1,4.98,463.9,2310.222,stepSpeedTest,RW0071,20200913232203
5,06:22:05 GMT,2.121,1,1,13369,15000,4,1,5.068,59.5,301.546,stepSpeedTest,RW0071,20200913232203
6,06:22:05 GMT,2.563,1,1,14369,15000,4,1,5.052,34.5,174.294,stepSpeedTest,RW0071,20200913232203
7,06:22:06 GMT,2.981,1,1,14716,20000,4,1,4.944,466.3,2305.387,stepSpeedTest,RW0071,20200913232203
8,06:22:06 GMT,3.402,1,1,18136,20000,4,1,5.056,81.4,411.558,stepSpeedTest,RW0071,20200913232203
9,06:22:07 GMT,3.847,1,1,19223,20000,4,1,5.028,40.1,201.623,stepSpeedTest,RW0071,20200913232203
10,06:22:07 GMT,4.264,1,1,19787,25000,4,1,4.944,470.1,2324.174,stepSpeedTest,RW0071,20200913232203
11,06:22:08 GMT,4.684,1,1,23033,25000,4,1,5.048,96.6,487.637,stepSpeedTest,RW0071,20200913232203
12,06:22:08 GMT,5.126,1,1,24119,25000,4,1,5.052,48.8,246.538,stepSpeedTest,RW0071,20200913232203
13,06:22:08 GMT,5.547,1,1,24674,30000,4,1,4.964,470.8,2337.051,stepSpeedTest,RW0071,20200913232203
14,06:22:09 GMT,5.968,1,1,27929,30000,4,1,5.048,116.0,585.568,stepSpeedTest,RW0071,20200913232203
