entry,timeGMT,timeELA_s,CRC,exec,currSpeed_01_RPM,refSpeed_01_RPM,state,clcMode,voltage_V,current_mA,power_mW,testName,rwID,startTime
1,07:30:43 GMT,0.407,1,1,0,0,4,1,5.04,8.5,42.84,stepSpeedTest,RW0-0071,20200914003042
2,07:30:43 GMT,0.722,1,1,0,0,4,1,5.068,8.2,41.558,stepSpeedTest,RW0-0071,20200914003042
3,07:30:43 GMT,1.04,1,1,0,0,1,1,5.056,10.1,51.066,stepSpeedTest,RW0-0071,20200914003042
4,07:30:44 GMT,1.359,1,1,0,0,1,1,5.076,5.4,27.41,stepSpeedTest,RW0-0071,20200914003042
5,07:30:44 GMT,1.677,1,1,0,0,1,1,5.068,9.4,47.639,stepSpeedTest,RW0-0071,20200914003042
6,07:30:44 GMT,1.995,1,1,0,0,1,1,5.076,6.6,33.502,stepSpeedTest,RW0-0071,20200914003042
7,07:30:45 GMT,2.314,1,1,0,0,1,1,5.06,10.0,50.6,stepSpeedTest,RW0-0071,20200914003042
8,07:30:45 GMT,2.632,1,1,0,0,1,1,5.072,5.6,28.403,stepSpeedTest,RW0-0071,20200914003042
9,07:30:45 GMT,2.951,1,1,0,0,1,1,5.068,9.7,49.16,stepSpeedTest,RW0-0071,20200914003042
10,07:30:46 GMT,3.269,1,1,0,0,1,1,5.076,5.2,26.395,stepSpeedTest,RW0-0071,20200914003042
11,07:30:46 GMT,3.588,1,1,0,0,1,1,5.06,9.8,49.588,stepSpeedTest,RW0-0071,20200914003042
12,07:30:46 GMT,3.911,1,1,0,0,1,1,5.056,9.1,46.01,stepSpeedTest,RW0-0071,20200914003042
13,07:30:47 GMT,4.229,1,1,0,0,1,1,5.068,9.2,46.626,stepSpeedTest,RW0-0071,20200914003042
14,07:30:47 GMT,4.548,1,1,0,0,1,1,5.06,10.1,51.106,stepSpeedTest,RW0-0071,20200914003042
15,07:30:47 GMT,4.867,1,1,0,0,1,1,5.072,6.3,31.954,stepSpeedTest,RW0-0071,20200914003042
16,07:30:48 GMT,5.185,1,1,0,0,1,1,5.076,6.4,32.486,stepSpeedTest,RW0-0071,20200914003042
17,07:30:48 GMT,5.504,1,1,0,0,1,1,5.068,8.8,44.598,stepSpeedTest,RW0-0071,20200914003042
18,07:30:48 GMT,5.823,1,1,0,0,1,1,5.064,10.0,50.64,stepSpeedTest,RW0-0071,20200914003042
19,07:30:48 GMT,6.141,1,1,0,0,1,1,5.08,5.2,26.416,stepSpeedTest,RW0-0071,20200914003042
20,07:30:49 GMT,6.46,1,1,0,0,1,1,5.068,7.7,39.024,stepSpeedTest,RW0-0071,20200914003042
21,07:30:49 GMT,6.779,1,1,0,0,1,1,5.06,11.0,55.66,stepSpeedTest,RW0-0071,20200914003042
22,07:30:49 GMT,7.097,1,1,0,0,1,1,5.08,5.7,28.956,stepSpeedTest,RW0-0071,20200914003042
23,07:30:50 GMT,7.416,1,1,0,0,1,1,5.068,7.7,39.024,stepSpeedTest,RW0-0071,20200914003042
24,07:30:50 GMT,7.735,1,1,0,0,1,1,5.064,9.2,46.589,stepSpeedTest,RW0-0071,20200914003042
25,07:30:50 GMT,8.053,1,1,0,0,1,1,5.076,5.4,27.41,stepSpeedTest,RW0-0071,20200914003042
26,07:30:51 GMT,8.372,1,1,0,0,1,1,5.064,8.9,45.07,stepSpeedTest,RW0-0071,20200914003042
27,07:30:51 GMT,8.691,1,1,0,0,1,1,5.06,9.5,48.07,stepSpeedTest,RW0-0071,20200914003042
