entry,timeGMT,timeELA_s,CRC,exec,currSpeed_01_RPM,refSpeed_01_RPM,state,clcMode,voltage_V,current_mA,power_mW,testName,rwID,startTime
1,07:12:50 GMT,0.41,1,1,0,0,4,1,5.076,9.3,47.207,stepSpeedTest,RW0-0071,20200914001249
2,07:12:50 GMT,0.729,1,1,0,0,1,1,5.072,7.0,35.504,stepSpeedTest,RW0-0071,20200914001249
3,07:12:50 GMT,1.047,1,1,0,0,1,1,5.068,9.8,49.666,stepSpeedTest,RW0-0071,20200914001249
4,07:12:51 GMT,1.366,1,1,0,0,1,1,5.072,6.2,31.446,stepSpeedTest,RW0-0071,20200914001249
5,07:12:51 GMT,1.685,1,1,0,0,1,1,5.072,8.2,41.59,stepSpeedTest,RW0-0071,20200914001249
6,07:12:51 GMT,2.004,1,1,0,0,1,1,5.072,9.2,46.662,stepSpeedTest,RW0-0071,20200914001249
7,07:12:52 GMT,2.323,1,1,0,0,1,1,5.06,9.4,47.564,stepSpeedTest,RW0-0071,20200914001249
8,07:12:52 GMT,2.642,1,1,0,0,1,1,5.072,9.5,48.184,stepSpeedTest,RW0-0071,20200914001249
9,07:12:52 GMT,2.961,1,1,0,0,1,1,5.068,9.2,46.626,stepSpeedTest,RW0-0071,20200914001249
10,07:12:53 GMT,3.28,1,1,0,0,1,1,5.068,10.7,54.228,stepSpeedTest,RW0-0071,20200914001249
11,07:12:53 GMT,3.599,1,1,0,0,1,1,5.068,9.1,46.119,stepSpeedTest,RW0-0071,20200914001249
12,07:12:53 GMT,3.918,1,1,0,0,1,1,5.068,8.8,44.598,stepSpeedTest,RW0-0071,20200914001249
13,07:12:54 GMT,4.238,1,1,0,0,1,1,5.072,9.5,48.184,stepSpeedTest,RW0-0071,20200914001249
14,07:12:54 GMT,4.557,1,1,0,0,1,1,5.052,9.0,45.468,stepSpeedTest,RW0-0071,20200914001249
15,07:12:54 GMT,4.876,1,1,0,0,1,1,5.068,9.1,46.119,stepSpeedTest,RW0-0071,20200914001249
