entry,timeGMT,timeELA_s,CRC,exec,currSpeed_01_RPM,refSpeed_01_RPM,state,clcMode,voltage_V,current_mA,power_mW,testName,rwID,startTime
1,22:42:49 GMT,0.323,1,1,9500,10000,4,1,3.264,4.9,15.994,stepSpeedTest,RW-3,20200822154249
2,22:42:49 GMT,0.629,1,1,9500,10000,4,1,3.264,5.0,16.32,stepSpeedTest,RW-3,20200822154249
3,22:42:50 GMT,0.937,1,1,9500,10000,4,1,3.264,4.9,15.994,stepSpeedTest,RW-3,20200822154249
4,22:42:50 GMT,1.27,1,1,9500,10000,4,1,3.268,4.7,15.36,stepSpeedTest,RW-3,20200822154249
5,22:42:50 GMT,1.576,1,1,14250,15000,4,1,3.268,5.0,16.34,stepSpeedTest,RW-3,20200822154249
6,22:42:51 GMT,1.882,1,1,14250,15000,4,1,3.268,4.9,16.013,stepSpeedTest,RW-3,20200822154249
7,22:42:51 GMT,2.191,1,1,14250,15000,4,1,3.264,4.6,15.014,stepSpeedTest,RW-3,20200822154249
8,22:42:51 GMT,2.529,1,1,14250,15000,4,1,3.268,4.7,15.36,stepSpeedTest,RW-3,20200822154249
9,22:42:52 GMT,2.835,1,1,19000,20000,4,1,3.264,4.9,15.994,stepSpeedTest,RW-3,20200822154249
10,22:42:52 GMT,3.141,1,1,19000,20000,4,1,3.268,4.9,16.013,stepSpeedTest,RW-3,20200822154249
11,22:42:52 GMT,3.45,1,1,19000,20000,4,1,3.268,4.8,15.686,stepSpeedTest,RW-3,20200822154249
12,22:42:53 GMT,3.788,1,1,19000,20000,4,1,3.264,4.9,15.994,stepSpeedTest,RW-3,20200822154249
13,22:42:53 GMT,4.094,1,1,23750,25000,4,1,3.264,4.8,15.667,stepSpeedTest,RW-3,20200822154249
14,22:42:53 GMT,4.4,1,1,23750,25000,4,1,3.264,4.6,15.014,stepSpeedTest,RW-3,20200822154249
15,22:42:53 GMT,4.709,1,1,23750,25000,4,1,3.268,4.6,15.033,stepSpeedTest,RW-3,20200822154249
16,22:42:54 GMT,5.048,1,1,23750,25000,4,1,3.264,4.9,15.994,stepSpeedTest,RW-3,20200822154249
17,22:42:54 GMT,5.353,1,1,28500,30000,4,1,3.268,4.7,15.36,stepSpeedTest,RW-3,20200822154249
18,22:42:54 GMT,5.659,1,1,28500,30000,4,1,3.264,4.6,15.014,stepSpeedTest,RW-3,20200822154249
19,22:42:55 GMT,5.969,1,1,28500,30000,4,1,3.268,4.8,15.686,stepSpeedTest,RW-3,20200822154249
20,22:42:55 GMT,6.317,1,1,28500,30000,4,1,3.264,4.7,15.341,stepSpeedTest,RW-3,20200822154249
21,22:42:55 GMT,6.623,1,1,33250,35000,4,1,3.268,4.8,15.686,stepSpeedTest,RW-3,20200822154249
22,22:42:56 GMT,6.928,1,1,33250,35000,4,1,3.268,4.6,15.033,stepSpeedTest,RW-3,20200822154249
23,22:42:56 GMT,7.237,1,1,33250,35000,4,1,3.268,4.7,15.36,stepSpeedTest,RW-3,20200822154249
24,22:42:56 GMT,7.581,1,1,33250,35000,4,1,3.264,4.7,15.341,stepSpeedTest,RW-3,20200822154249
25,22:42:57 GMT,8.089,1,1,38000,40000,4,1,3.268,5.0,16.34,stepSpeedTest,RW-3,20200822154249
26,22:42:57 GMT,8.398,1,1,38000,40000,4,1,3.264,5.0,16.32,stepSpeedTest,RW-3,20200822154249
27,22:42:57 GMT,8.718,1,1,38000,40000,4,1,3.268,4.7,15.36,stepSpeedTest,RW-3,20200822154249
28,22:42:58 GMT,9.027,1,1,42750,45000,4,1,3.268,4.8,15.686,stepSpeedTest,RW-3,20200822154249
29,22:42:58 GMT,9.337,1,1,42750,45000,4,1,3.268,4.9,16.013,stepSpeedTest,RW-3,20200822154249
30,22:42:58 GMT,9.646,1,1,42750,45000,4,1,3.268,4.6,15.033,stepSpeedTest,RW-3,20200822154249
31,22:42:59 GMT,9.985,1,1,42750,45000,4,1,3.264,4.6,15.014,stepSpeedTest,RW-3,20200822154249
32,22:42:59 GMT,10.291,1,1,47500,50000,4,1,3.264,4.6,15.014,stepSpeedTest,RW-3,20200822154249
33,22:42:59 GMT,10.596,1,1,47500,50000,4,1,3.268,4.8,15.686,stepSpeedTest,RW-3,20200822154249
34,22:43:00 GMT,10.905,1,1,47500,50000,4,1,3.264,4.6,15.014,stepSpeedTest,RW-3,20200822154249
35,22:43:00 GMT,11.244,1,1,47500,50000,4,1,3.268,5.0,16.34,stepSpeedTest,RW-3,20200822154249
36,22:43:00 GMT,11.549,1,1,52250,55000,4,1,3.268,4.9,16.013,stepSpeedTest,RW-3,20200822154249
37,22:43:01 GMT,11.855,1,1,52250,55000,4,1,3.264,4.7,15.341,stepSpeedTest,RW-3,20200822154249
38,22:43:01 GMT,12.164,1,1,52250,55000,4,1,3.268,4.8,15.686,stepSpeedTest,RW-3,20200822154249
39,22:43:01 GMT,12.497,1,1,52250,55000,4,1,3.264,4.9,15.994,stepSpeedTest,RW-3,20200822154249
40,22:43:02 GMT,12.803,1,1,57000,60000,4,1,3.264,4.6,15.014,stepSpeedTest,RW-3,20200822154249
