entry,timeGMT,timeELA_s,CRC,exec,currSpeed_01_RPM,refSpeed_01_RPM,state,clcMode,voltage_V,current_mA,power_mW,testName,rwID,startTime
1,04:07:18 GMT,0.625,1,1,0,0,1,1,5.068,9.0,45.612,stepSpeedTest,RW0071,20200913210717
2,04:07:18 GMT,1.136,1,1,0,0,1,1,5.056,9.9,50.054,stepSpeedTest,RW0071,20200913210717
3,04:07:19 GMT,1.836,1,1,0,0,1,1,5.064,7.3,36.967,stepSpeedTest,RW0071,20200913210717
4,04:07:20 GMT,2.345,1,1,0,0,1,1,5.056,11.2,56.627,stepSpeedTest,RW0071,20200913210717
5,04:07:20 GMT,3.05,1,1,0,0,1,1,5.056,6.9,34.886,stepSpeedTest,RW0071,20200913210717
6,04:07:21 GMT,3.559,1,1,0,0,1,1,5.068,5.0,25.34,stepSpeedTest,RW0071,20200913210717
7,04:07:21 GMT,4.263,1,1,0,0,1,1,5.048,7.9,39.879,stepSpeedTest,RW0071,20200913210717
8,04:07:22 GMT,4.772,1,1,0,0,1,1,5.064,9.5,48.108,stepSpeedTest,RW0071,20200913210717
9,04:07:23 GMT,5.477,1,1,0,0,1,1,5.06,7.0,35.42,stepSpeedTest,RW0071,20200913210717
10,04:07:23 GMT,5.986,1,1,0,0,1,1,5.064,4.9,24.814,stepSpeedTest,RW0071,20200913210717
11,04:07:24 GMT,6.69,1,1,0,0,1,1,5.064,6.8,34.435,stepSpeedTest,RW0071,20200913210717
12,04:07:24 GMT,7.2,1,1,0,0,1,1,5.068,5.2,26.354,stepSpeedTest,RW0071,20200913210717
13,04:07:25 GMT,7.904,1,1,0,0,1,1,5.052,8.6,43.447,stepSpeedTest,RW0071,20200913210717
14,04:07:26 GMT,8.413,1,1,0,0,1,1,5.064,8.2,41.525,stepSpeedTest,RW0071,20200913210717
15,04:07:26 GMT,9.118,1,1,0,0,1,1,5.064,7.0,35.448,stepSpeedTest,RW0071,20200913210717
16,04:07:27 GMT,9.627,1,1,0,0,1,1,5.06,9.1,46.046,stepSpeedTest,RW0071,20200913210717
17,04:07:28 GMT,10.331,1,1,0,0,1,1,5.064,7.5,37.98,stepSpeedTest,RW0071,20200913210717
18,04:07:28 GMT,10.841,1,1,0,0,1,1,5.072,5.4,27.389,stepSpeedTest,RW0071,20200913210717
19,04:07:29 GMT,11.545,1,1,0,0,1,1,5.052,7.7,38.9,stepSpeedTest,RW0071,20200913210717
20,04:07:29 GMT,12.054,1,1,0,0,1,1,5.072,8.0,40.576,stepSpeedTest,RW0071,20200913210717
21,04:07:30 GMT,12.763,1,1,0,0,1,1,5.068,7.7,39.024,stepSpeedTest,RW0071,20200913210717
22,04:07:30 GMT,13.272,1,1,0,0,1,1,5.068,8.5,43.078,stepSpeedTest,RW0071,20200913210717
23,04:07:31 GMT,13.977,1,1,0,0,1,1,5.052,8.8,44.458,stepSpeedTest,RW0071,20200913210717
24,04:07:32 GMT,14.486,1,1,0,0,1,1,5.068,8.1,41.051,stepSpeedTest,RW0071,20200913210717
25,04:07:32 GMT,15.191,1,1,0,0,1,1,5.068,7.1,35.983,stepSpeedTest,RW0071,20200913210717
26,04:07:33 GMT,15.7,1,1,0,0,1,1,5.06,9.8,49.588,stepSpeedTest,RW0071,20200913210717
27,04:07:34 GMT,16.404,1,1,0,0,1,1,5.068,7.3,36.996,stepSpeedTest,RW0071,20200913210717
28,04:07:34 GMT,16.913,1,1,0,0,1,1,5.068,8.1,41.051,stepSpeedTest,RW0071,20200913210717
29,04:07:35 GMT,17.618,1,1,0,0,1,1,5.052,9.8,49.51,stepSpeedTest,RW0071,20200913210717
30,04:07:35 GMT,18.127,1,1,0,0,1,1,5.072,6.6,33.475,stepSpeedTest,RW0071,20200913210717
31,04:07:36 GMT,18.831,1,1,0,0,1,1,5.064,7.0,35.448,stepSpeedTest,RW0071,20200913210717
32,04:07:37 GMT,19.341,1,1,0,0,1,1,5.06,10.1,51.106,stepSpeedTest,RW0071,20200913210717
33,04:07:37 GMT,20.045,1,1,0,0,1,1,5.068,7.6,38.517,stepSpeedTest,RW0071,20200913210717
34,04:07:38 GMT,20.554,1,1,0,0,1,1,5.072,5.1,25.867,stepSpeedTest,RW0071,20200913210717
35,04:07:38 GMT,21.259,1,1,0,0,1,1,5.052,11.3,57.088,stepSpeedTest,RW0071,20200913210717
36,04:07:39 GMT,21.768,1,1,0,0,1,1,5.056,9.9,50.054,stepSpeedTest,RW0071,20200913210717
37,04:07:40 GMT,22.472,1,1,0,0,1,1,5.068,6.8,34.462,stepSpeedTest,RW0071,20200913210717
38,04:07:40 GMT,22.981,1,1,0,0,1,1,5.064,6.2,31.397,stepSpeedTest,RW0071,20200913210717
39,04:07:41 GMT,23.686,1,1,0,0,1,1,5.072,8.8,44.634,stepSpeedTest,RW0071,20200913210717
40,04:07:41 GMT,24.195,1,1,0,0,1,1,5.076,6.9,35.024,stepSpeedTest,RW0071,20200913210717
41,04:07:42 GMT,24.899,1,1,0,0,1,1,5.048,8.1,40.889,stepSpeedTest,RW0071,20200913210717
42,04:07:43 GMT,25.409,1,1,0,0,1,1,5.06,9.1,46.046,stepSpeedTest,RW0071,20200913210717
43,04:07:43 GMT,26.118,1,1,0,0,1,1,5.068,8.3,42.064,stepSpeedTest,RW0071,20200913210717
44,04:07:44 GMT,26.627,1,1,0,0,1,1,5.072,5.5,27.896,stepSpeedTest,RW0071,20200913210717
45,04:07:45 GMT,27.332,1,1,0,0,1,1,5.048,11.1,56.033,stepSpeedTest,RW0071,20200913210717
46,04:07:45 GMT,27.841,1,1,0,0,1,1,5.072,5.2,26.374,stepSpeedTest,RW0071,20200913210717
47,04:07:46 GMT,28.545,1,1,0,0,1,1,5.072,7.0,35.504,stepSpeedTest,RW0071,20200913210717
48,04:07:46 GMT,29.055,1,1,0,0,1,1,5.064,9.0,45.576,stepSpeedTest,RW0071,20200913210717
