entry,timeGMT,timeELA_s,CRC,exec,currSpeed_01_RPM,refSpeed_01_RPM,state,clcMode,voltage_V,current_mA,power_mW,testName,rwID,startTime
1,00:02:04 GMT,0.323,1,1,9500,10000,4,1,0.888,-0.1,-0.089,stepSpeedTest,RW4,20200904170203
2,00:02:04 GMT,0.629,1,1,9500,10000,4,1,0.884,-0.5,-0.442,stepSpeedTest,RW4,20200904170203
3,00:02:04 GMT,0.938,1,1,9500,10000,4,1,0.888,-0.1,-0.089,stepSpeedTest,RW4,20200904170203
4,00:02:05 GMT,1.272,1,1,9500,10000,4,1,0.892,-0.2,-0.178,stepSpeedTest,RW4,20200904170203
5,00:02:05 GMT,1.578,1,1,14250,15000,4,1,0.888,-0.1,-0.089,stepSpeedTest,RW4,20200904170203
6,00:02:05 GMT,1.883,1,1,14250,15000,4,1,0.892,-0.3,-0.268,stepSpeedTest,RW4,20200904170203
7,00:02:06 GMT,2.193,1,1,14250,15000,4,1,0.888,-0.2,-0.178,stepSpeedTest,RW4,20200904170203
8,00:02:06 GMT,2.531,1,1,14250,15000,4,1,0.888,-0.4,-0.355,stepSpeedTest,RW4,20200904170203
9,00:02:06 GMT,2.837,1,1,19000,20000,4,1,0.888,-0.3,-0.266,stepSpeedTest,RW4,20200904170203
10,00:02:07 GMT,3.143,1,1,19000,20000,4,1,0.888,-0.4,-0.355,stepSpeedTest,RW4,20200904170203
11,00:02:07 GMT,3.452,1,1,19000,20000,4,1,0.888,-0.2,-0.178,stepSpeedTest,RW4,20200904170203
12,00:02:07 GMT,3.791,1,1,19000,20000,4,1,0.888,-0.3,-0.266,stepSpeedTest,RW4,20200904170203
13,00:02:08 GMT,4.097,1,1,23750,25000,4,1,0.884,-0.2,-0.177,stepSpeedTest,RW4,20200904170203
14,00:02:08 GMT,4.403,1,1,23750,25000,4,1,0.888,-0.3,-0.266,stepSpeedTest,RW4,20200904170203
15,00:02:08 GMT,4.712,1,1,23750,25000,4,1,0.888,-0.4,-0.355,stepSpeedTest,RW4,20200904170203
16,00:02:09 GMT,5.05,1,1,23750,25000,4,1,0.888,-0.3,-0.266,stepSpeedTest,RW4,20200904170203
17,00:02:09 GMT,5.356,1,1,28500,30000,4,1,0.888,-0.2,-0.178,stepSpeedTest,RW4,20200904170203
18,00:02:09 GMT,5.662,1,1,28500,30000,4,1,0.888,-0.2,-0.178,stepSpeedTest,RW4,20200904170203
19,00:02:09 GMT,5.971,1,1,28500,30000,4,1,0.888,-0.4,-0.355,stepSpeedTest,RW4,20200904170203
20,00:02:10 GMT,6.31,1,1,28500,30000,4,1,0.888,-0.6,-0.533,stepSpeedTest,RW4,20200904170203
21,00:02:10 GMT,6.615,1,1,33250,35000,4,1,0.888,-0.3,-0.266,stepSpeedTest,RW4,20200904170203
22,00:02:10 GMT,6.921,1,1,33250,35000,4,1,0.888,-0.3,-0.266,stepSpeedTest,RW4,20200904170203
23,00:02:11 GMT,7.23,1,1,33250,35000,4,1,0.884,-0.4,-0.354,stepSpeedTest,RW4,20200904170203
24,00:02:11 GMT,7.564,1,1,33250,35000,4,1,0.888,-0.2,-0.178,stepSpeedTest,RW4,20200904170203
