entry,timeGMT,timeELA_s,CRC,exec,currSpeed_01_RPM,refSpeed_01_RPM,state,clcMode,voltage_V,current_mA,power_mW,testName,rwID,startTime
1,00:04:17 GMT,0.322,1,1,9500,10000,4,1,0.888,-0.3,-0.266,stepSpeedTest,RW4,20200904170416
2,00:04:17 GMT,0.633,1,1,9500,10000,4,1,0.888,-0.3,-0.266,stepSpeedTest,RW4,20200904170416
3,00:04:17 GMT,0.943,1,1,9500,10000,4,1,0.888,-0.3,-0.266,stepSpeedTest,RW4,20200904170416
4,00:04:18 GMT,1.276,1,1,9500,10000,4,1,0.888,-0.3,-0.266,stepSpeedTest,RW4,20200904170416
5,00:04:18 GMT,1.582,1,1,14250,15000,4,1,0.888,-0.3,-0.266,stepSpeedTest,RW4,20200904170416
6,00:04:18 GMT,1.888,1,1,14250,15000,4,1,0.888,-0.3,-0.266,stepSpeedTest,RW4,20200904170416
7,00:04:19 GMT,2.197,1,1,14250,15000,4,1,0.884,-0.3,-0.265,stepSpeedTest,RW4,20200904170416
8,00:04:19 GMT,2.531,1,1,14250,15000,4,1,0.888,-0.2,-0.178,stepSpeedTest,RW4,20200904170416
9,00:04:19 GMT,2.837,1,1,19000,20000,4,1,0.892,-0.2,-0.178,stepSpeedTest,RW4,20200904170416
10,00:04:19 GMT,3.143,1,1,19000,20000,4,1,0.888,0.0,0.0,stepSpeedTest,RW4,20200904170416
11,00:04:20 GMT,3.452,1,1,19000,20000,4,1,0.888,-0.1,-0.089,stepSpeedTest,RW4,20200904170416
12,00:04:20 GMT,3.785,1,1,19000,20000,4,1,0.888,-0.4,-0.355,stepSpeedTest,RW4,20200904170416
13,00:04:20 GMT,4.091,1,1,23750,25000,4,1,0.888,-0.4,-0.355,stepSpeedTest,RW4,20200904170416
14,00:04:21 GMT,4.397,1,1,23750,25000,4,1,0.888,-0.3,-0.266,stepSpeedTest,RW4,20200904170416
15,00:04:21 GMT,4.706,1,1,23750,25000,4,1,0.884,-0.3,-0.265,stepSpeedTest,RW4,20200904170416
16,00:04:21 GMT,5.04,1,1,23750,25000,4,1,0.888,-0.3,-0.266,stepSpeedTest,RW4,20200904170416
17,00:04:22 GMT,5.358,1,1,28500,30000,4,1,0.888,-0.5,-0.444,stepSpeedTest,RW4,20200904170416
18,00:04:22 GMT,5.663,1,1,28500,30000,4,1,0.888,-0.5,-0.444,stepSpeedTest,RW4,20200904170416
19,00:04:22 GMT,5.973,1,1,28500,30000,4,1,0.888,-0.4,-0.355,stepSpeedTest,RW4,20200904170416
20,00:04:23 GMT,6.311,1,1,28500,30000,4,1,0.888,-0.6,-0.533,stepSpeedTest,RW4,20200904170416
21,00:04:23 GMT,6.617,1,1,33250,35000,4,1,0.888,-0.2,-0.178,stepSpeedTest,RW4,20200904170416
22,00:04:23 GMT,6.923,1,1,33250,35000,4,1,0.888,-0.3,-0.266,stepSpeedTest,RW4,20200904170416
23,00:04:24 GMT,7.232,1,1,33250,35000,4,1,0.892,-0.1,-0.089,stepSpeedTest,RW4,20200904170416
24,00:04:24 GMT,7.571,1,1,33250,35000,4,1,0.888,-0.3,-0.266,stepSpeedTest,RW4,20200904170416
25,00:04:24 GMT,7.877,1,1,38000,40000,4,1,0.884,-0.4,-0.354,stepSpeedTest,RW4,20200904170416
26,00:04:25 GMT,8.183,1,1,38000,40000,4,1,0.892,-0.2,-0.178,stepSpeedTest,RW4,20200904170416
27,00:04:25 GMT,8.492,1,1,38000,40000,4,1,0.888,-0.3,-0.266,stepSpeedTest,RW4,20200904170416
28,00:04:25 GMT,8.826,1,1,38000,40000,4,1,0.888,-0.1,-0.089,stepSpeedTest,RW4,20200904170416
29,00:04:25 GMT,9.131,1,1,42750,45000,4,1,0.888,-0.5,-0.444,stepSpeedTest,RW4,20200904170416
30,00:04:26 GMT,9.437,1,1,42750,45000,4,1,0.888,-0.3,-0.266,stepSpeedTest,RW4,20200904170416
31,00:04:26 GMT,9.747,1,1,42750,45000,4,1,0.884,-0.4,-0.354,stepSpeedTest,RW4,20200904170416
32,00:04:26 GMT,10.085,1,1,42750,45000,4,1,0.888,-0.3,-0.266,stepSpeedTest,RW4,20200904170416
33,00:04:27 GMT,10.391,1,1,47500,50000,4,1,0.884,-0.3,-0.265,stepSpeedTest,RW4,20200904170416
34,00:04:27 GMT,10.697,1,1,47500,50000,4,1,0.884,-0.1,-0.088,stepSpeedTest,RW4,20200904170416
35,00:04:27 GMT,11.006,1,1,47500,50000,4,1,0.888,-0.1,-0.089,stepSpeedTest,RW4,20200904170416
36,00:04:28 GMT,11.34,1,1,47500,50000,4,1,0.888,-0.2,-0.178,stepSpeedTest,RW4,20200904170416
37,00:04:28 GMT,11.646,1,1,52250,55000,4,1,0.888,-0.5,-0.444,stepSpeedTest,RW4,20200904170416
38,00:04:28 GMT,11.951,1,1,52250,55000,4,1,0.888,-0.3,-0.266,stepSpeedTest,RW4,20200904170416
39,00:04:29 GMT,12.261,1,1,52250,55000,4,1,0.888,-0.3,-0.266,stepSpeedTest,RW4,20200904170416
