entry,timeGMT,timeELA_s,CRC,exec,currSpeed_01_RPM,refSpeed_01_RPM,state,clcMode,voltage_V,current_mA,power_mW,testName,rwID,startTime
1,09:26:07 GMT,0.407,1,1,0,0,4,1,5.048,5.7,28.774,fixedRpmNoiseTest,RW0-0072,20200915022607
2,09:26:07 GMT,0.725,1,1,0,0,1,1,5.068,9.2,46.626,fixedRpmNoiseTest,RW0-0072,20200915022607
3,09:26:08 GMT,1.044,1,1,0,0,1,1,5.064,7.3,36.967,fixedRpmNoiseTest,RW0-0072,20200915022607
4,09:26:08 GMT,1.362,1,1,0,0,1,1,5.064,9.0,45.576,fixedRpmNoiseTest,RW0-0072,20200915022607
5,09:26:08 GMT,1.681,1,1,0,0,1,1,5.068,6.9,34.969,fixedRpmNoiseTest,RW0-0072,20200915022607
6,09:26:09 GMT,1.999,1,1,0,0,1,1,5.068,9.0,45.612,fixedRpmNoiseTest,RW0-0072,20200915022607
7,09:26:09 GMT,2.521,1,1,0,0,1,1,5.056,8.9,44.998,fixedRpmNoiseTest,RW0-0072,20200915022607
8,09:26:10 GMT,2.84,1,1,0,0,1,1,5.072,5.4,27.389,fixedRpmNoiseTest,RW0-0072,20200915022607
9,09:26:10 GMT,3.158,1,1,0,0,1,1,5.068,8.2,41.558,fixedRpmNoiseTest,RW0-0072,20200915022607
10,09:26:10 GMT,3.477,1,1,0,0,1,1,5.068,7.8,39.53,fixedRpmNoiseTest,RW0-0072,20200915022607
11,09:26:10 GMT,3.795,1,1,0,0,1,1,5.06,7.9,39.974,fixedRpmNoiseTest,RW0-0072,20200915022607
12,09:26:11 GMT,4.114,1,1,0,0,1,1,5.072,7.3,37.026,fixedRpmNoiseTest,RW0-0072,20200915022607
13,09:26:11 GMT,4.432,1,1,0,0,1,1,5.068,7.0,35.476,fixedRpmNoiseTest,RW0-0072,20200915022607
14,09:26:11 GMT,4.751,1,1,0,0,1,1,5.068,8.2,41.558,fixedRpmNoiseTest,RW0-0072,20200915022607
15,09:26:12 GMT,5.07,1,1,0,0,1,1,5.06,6.1,30.866,fixedRpmNoiseTest,RW0-0072,20200915022607
16,09:26:12 GMT,5.388,1,1,0,0,1,1,5.064,10.4,52.666,fixedRpmNoiseTest,RW0-0072,20200915022607
17,09:26:12 GMT,5.707,1,1,0,0,1,1,5.076,6.0,30.456,fixedRpmNoiseTest,RW0-0072,20200915022607
18,09:26:13 GMT,6.025,1,1,0,0,1,1,5.064,8.6,43.55,fixedRpmNoiseTest,RW0-0072,20200915022607
19,09:26:13 GMT,6.344,1,1,0,0,1,1,5.068,6.8,34.462,fixedRpmNoiseTest,RW0-0072,20200915022607
20,09:26:13 GMT,6.662,1,1,0,0,1,1,5.06,8.0,40.48,fixedRpmNoiseTest,RW0-0072,20200915022607
21,09:26:14 GMT,6.981,1,1,0,0,1,1,5.068,7.6,38.517,fixedRpmNoiseTest,RW0-0072,20200915022607
22,09:26:14 GMT,7.3,1,1,0,0,1,1,5.064,7.2,36.461,fixedRpmNoiseTest,RW0-0072,20200915022607
23,09:26:14 GMT,7.618,1,1,0,0,1,1,5.064,9.3,47.095,fixedRpmNoiseTest,RW0-0072,20200915022607
24,09:26:15 GMT,7.937,1,1,0,0,1,1,5.056,6.5,32.864,fixedRpmNoiseTest,RW0-0072,20200915022607
25,09:26:15 GMT,8.255,1,1,0,0,1,1,5.064,10.0,50.64,fixedRpmNoiseTest,RW0-0072,20200915022607
26,09:26:15 GMT,8.574,1,1,0,0,1,1,5.072,5.6,28.403,fixedRpmNoiseTest,RW0-0072,20200915022607
27,09:26:16 GMT,8.892,1,1,0,0,1,1,5.064,8.6,43.55,fixedRpmNoiseTest,RW0-0072,20200915022607
28,09:26:16 GMT,9.211,1,1,0,0,1,1,5.072,5.1,25.867,fixedRpmNoiseTest,RW0-0072,20200915022607
29,09:26:16 GMT,9.529,1,1,0,0,1,1,5.064,9.2,46.589,fixedRpmNoiseTest,RW0-0072,20200915022607
30,09:26:17 GMT,9.848,1,1,0,0,1,1,5.068,4.8,24.326,fixedRpmNoiseTest,RW0-0072,20200915022607
31,09:26:17 GMT,10.167,1,1,0,0,1,1,5.064,8.6,43.55,fixedRpmNoiseTest,RW0-0072,20200915022607
32,09:26:17 GMT,10.485,1,1,0,0,1,1,5.064,9.0,45.576,fixedRpmNoiseTest,RW0-0072,20200915022607
33,09:26:18 GMT,10.804,1,1,0,0,1,1,5.06,7.6,38.456,fixedRpmNoiseTest,RW0-0072,20200915022607
34,09:26:18 GMT,11.122,1,1,0,0,1,1,5.064,8.5,43.044,fixedRpmNoiseTest,RW0-0072,20200915022607
35,09:26:18 GMT,11.441,1,1,0,0,1,1,5.064,7.8,39.499,fixedRpmNoiseTest,RW0-0072,20200915022607
36,09:26:18 GMT,11.759,1,1,0,0,1,1,5.072,6.0,30.432,fixedRpmNoiseTest,RW0-0072,20200915022607
37,09:26:19 GMT,12.078,1,1,0,0,1,1,5.06,8.6,43.516,fixedRpmNoiseTest,RW0-0072,20200915022607
38,09:26:19 GMT,12.396,1,1,0,0,1,1,5.064,4.7,23.801,fixedRpmNoiseTest,RW0-0072,20200915022607
39,09:26:19 GMT,12.714,1,1,0,0,1,1,5.064,9.3,47.095,fixedRpmNoiseTest,RW0-0072,20200915022607
40,09:26:20 GMT,13.033,1,1,0,0,1,1,5.076,4.6,23.35,fixedRpmNoiseTest,RW0-0072,20200915022607
41,09:26:20 GMT,13.352,1,1,0,0,1,1,5.064,9.1,46.082,fixedRpmNoiseTest,RW0-0072,20200915022607
42,09:26:20 GMT,13.67,1,1,0,0,1,1,5.064,5.8,29.371,fixedRpmNoiseTest,RW0-0072,20200915022607
43,09:26:21 GMT,13.989,1,1,0,0,1,1,5.064,8.6,43.55,fixedRpmNoiseTest,RW0-0072,20200915022607
44,09:26:21 GMT,14.308,1,1,0,0,1,1,5.064,9.6,48.614,fixedRpmNoiseTest,RW0-0072,20200915022607
45,09:26:21 GMT,14.626,1,1,0,0,1,1,5.068,6.9,34.969,fixedRpmNoiseTest,RW0-0072,20200915022607
46,09:26:22 GMT,14.945,1,1,0,0,1,1,5.064,6.1,30.89,fixedRpmNoiseTest,RW0-0072,20200915022607
47,09:26:22 GMT,15.264,1,1,0,0,1,1,5.064,7.5,37.98,fixedRpmNoiseTest,RW0-0072,20200915022607
48,09:26:22 GMT,15.583,1,1,0,0,1,1,5.064,9.0,45.576,fixedRpmNoiseTest,RW0-0072,20200915022607
49,09:26:23 GMT,16.105,1,1,0,0,1,1,5.056,8.7,43.987,fixedRpmNoiseTest,RW0-0072,20200915022607
50,09:26:23 GMT,16.423,1,1,0,0,1,1,5.072,6.3,31.954,fixedRpmNoiseTest,RW0-0072,20200915022607
51,09:26:23 GMT,16.742,1,1,0,0,1,1,5.064,8.6,43.55,fixedRpmNoiseTest,RW0-0072,20200915022607
52,09:26:24 GMT,17.06,1,1,0,0,1,1,5.068,5.8,29.394,fixedRpmNoiseTest,RW0-0072,20200915022607
53,09:26:24 GMT,17.379,1,1,0,0,1,1,5.064,8.0,40.512,fixedRpmNoiseTest,RW0-0072,20200915022607
54,09:26:24 GMT,17.697,1,1,0,0,1,1,5.076,4.9,24.872,fixedRpmNoiseTest,RW0-0072,20200915022607
55,09:26:25 GMT,18.016,1,1,0,0,1,1,5.064,9.0,45.576,fixedRpmNoiseTest,RW0-0072,20200915022607
56,09:26:25 GMT,18.334,1,1,0,0,1,1,5.068,5.5,27.874,fixedRpmNoiseTest,RW0-0072,20200915022607
57,09:26:25 GMT,18.653,1,1,0,0,1,1,5.06,10.1,51.106,fixedRpmNoiseTest,RW0-0072,20200915022607
58,09:26:26 GMT,18.971,1,1,0,0,1,1,5.064,6.0,30.384,fixedRpmNoiseTest,RW0-0072,20200915022607
59,09:26:26 GMT,19.289,1,1,0,0,1,1,5.068,9.0,45.612,fixedRpmNoiseTest,RW0-0072,20200915022607
60,09:26:26 GMT,19.608,1,1,0,0,1,1,5.068,7.1,35.983,fixedRpmNoiseTest,RW0-0072,20200915022607
61,09:26:27 GMT,19.936,1,1,0,0,1,1,5.06,6.6,33.396,fixedRpmNoiseTest,RW0-0072,20200915022607
62,09:26:27 GMT,20.254,1,1,0,0,1,1,5.064,9.2,46.589,fixedRpmNoiseTest,RW0-0072,20200915022607
63,09:26:27 GMT,20.573,1,1,0,0,1,1,5.068,5.8,29.394,fixedRpmNoiseTest,RW0-0072,20200915022607
64,09:26:28 GMT,20.891,1,1,0,0,1,1,5.064,9.4,47.602,fixedRpmNoiseTest,RW0-0072,20200915022607
65,09:26:28 GMT,21.21,1,1,0,0,1,1,5.06,9.4,47.564,fixedRpmNoiseTest,RW0-0072,20200915022607
66,09:26:28 GMT,21.529,1,1,0,0,1,1,5.068,4.9,24.833,fixedRpmNoiseTest,RW0-0072,20200915022607
67,09:26:29 GMT,21.847,1,1,0,0,1,1,5.064,9.6,48.614,fixedRpmNoiseTest,RW0-0072,20200915022607
68,09:26:29 GMT,22.166,1,1,0,0,1,1,5.068,5.8,29.394,fixedRpmNoiseTest,RW0-0072,20200915022607
69,09:26:29 GMT,22.484,1,1,0,0,1,1,5.06,9.1,46.046,fixedRpmNoiseTest,RW0-0072,20200915022607
70,09:26:30 GMT,22.803,1,1,0,0,1,1,5.056,6.8,34.381,fixedRpmNoiseTest,RW0-0072,20200915022607
71,09:26:30 GMT,23.121,1,1,0,0,1,1,5.064,8.9,45.07,fixedRpmNoiseTest,RW0-0072,20200915022607
72,09:26:30 GMT,23.44,1,1,0,0,1,1,5.064,6.5,32.916,fixedRpmNoiseTest,RW0-0072,20200915022607
73,09:26:30 GMT,23.758,1,1,0,0,1,1,5.056,8.9,44.998,fixedRpmNoiseTest,RW0-0072,20200915022607
74,09:26:31 GMT,24.077,1,1,0,0,1,1,5.064,7.6,38.486,fixedRpmNoiseTest,RW0-0072,20200915022607
75,09:26:31 GMT,24.395,1,1,0,0,1,1,5.068,7.5,38.01,fixedRpmNoiseTest,RW0-0072,20200915022607
76,09:26:31 GMT,24.714,1,1,0,0,1,1,5.064,8.3,42.031,fixedRpmNoiseTest,RW0-0072,20200915022607
