entry,timeGMT,timeELA_s,CRC,exec,currSpeed_01_RPM,refSpeed_01_RPM,state,clcMode,voltage_V,current_mA,power_mW,testName,rwID,startTime
1,04:59:25 GMT,0.407,1,1,-64727,0,4,1,5.036,0.0,0.0,fixedRpmNoiseTest,RW0-0071,20200914215925
2,04:59:26 GMT,0.726,1,1,-62391,0,4,1,5.04,-0.1,-0.504,fixedRpmNoiseTest,RW0-0071,20200914215925
3,04:59:26 GMT,1.044,1,1,-58944,0,4,1,5.036,24.0,120.864,fixedRpmNoiseTest,RW0-0071,20200914215925
4,04:59:26 GMT,1.363,1,1,-55546,0,4,1,5.048,21.8,110.046,fixedRpmNoiseTest,RW0-0071,20200914215925
5,04:59:27 GMT,1.682,1,1,-51724,0,4,1,5.036,19.5,98.202,fixedRpmNoiseTest,RW0-0071,20200914215925
6,04:59:27 GMT,2.0,1,1,-48157,0,4,1,5.032,22.1,111.207,fixedRpmNoiseTest,RW0-0071,20200914215925
7,04:59:27 GMT,2.319,1,1,-44711,0,4,1,5.04,24.8,124.992,fixedRpmNoiseTest,RW0-0071,20200914215925
8,04:59:28 GMT,2.726,1,1,-40689,0,4,1,5.036,20.3,102.231,fixedRpmNoiseTest,RW0-0071,20200914215925
9,04:59:28 GMT,3.045,1,1,-37755,0,4,1,5.04,22.3,112.392,fixedRpmNoiseTest,RW0-0071,20200914215925
10,04:59:28 GMT,3.364,1,1,-35083,0,4,1,5.044,22.9,115.508,fixedRpmNoiseTest,RW0-0071,20200914215925
11,04:59:29 GMT,3.683,1,1,-32536,0,4,1,5.056,21.6,109.21,fixedRpmNoiseTest,RW0-0071,20200914215925
12,04:59:29 GMT,4.002,1,1,-30256,0,4,1,5.036,19.4,97.698,fixedRpmNoiseTest,RW0-0071,20200914215925
13,04:59:29 GMT,4.32,1,1,-27960,0,4,1,5.028,22.0,110.616,fixedRpmNoiseTest,RW0-0071,20200914215925
14,04:59:30 GMT,4.639,1,1,-25936,0,4,1,5.04,23.4,117.936,fixedRpmNoiseTest,RW0-0071,20200914215925
15,04:59:30 GMT,4.958,1,1,-24042,0,4,1,5.056,19.2,97.075,fixedRpmNoiseTest,RW0-0071,20200914215925
16,04:59:30 GMT,5.276,1,1,-22281,0,4,1,5.04,20.5,103.32,fixedRpmNoiseTest,RW0-0071,20200914215925
17,04:59:31 GMT,5.595,1,1,-20504,0,4,1,5.04,22.9,115.416,fixedRpmNoiseTest,RW0-0071,20200914215925
18,04:59:31 GMT,5.914,1,1,-19011,0,4,1,5.048,22.4,113.075,fixedRpmNoiseTest,RW0-0071,20200914215925
