entry,timeGMT,timeELA_s,CRC,exec,currSpeed_01_RPM,refSpeed_01_RPM,state,clcMode,voltage_V,current_mA,power_mW,testName,rwID,startTime
1,05:15:55 GMT,0.407,1,1,0,0,4,1,5.032,7.1,35.727,fixedRpmNoiseTest,RW0-0071,20200914221555
2,05:15:56 GMT,0.722,1,1,0,0,4,1,5.052,9.4,47.489,fixedRpmNoiseTest,RW0-0071,20200914221555
3,05:15:56 GMT,1.04,1,1,0,0,4,1,5.04,10.2,51.408,fixedRpmNoiseTest,RW0-0071,20200914221555
4,05:15:56 GMT,1.359,1,1,0,0,1,1,5.044,7.3,36.821,fixedRpmNoiseTest,RW0-0071,20200914221555
5,05:15:57 GMT,1.677,1,1,0,0,1,1,5.052,7.0,35.364,fixedRpmNoiseTest,RW0-0071,20200914221555
6,05:15:57 GMT,1.996,1,1,0,0,1,1,5.052,8.0,40.416,fixedRpmNoiseTest,RW0-0071,20200914221555
7,05:15:57 GMT,2.314,1,1,0,0,1,1,5.048,9.8,49.47,fixedRpmNoiseTest,RW0-0071,20200914221555
8,05:15:58 GMT,2.633,1,1,0,0,1,1,5.044,8.4,42.37,fixedRpmNoiseTest,RW0-0071,20200914221555
9,05:15:58 GMT,2.951,1,1,0,0,1,1,5.056,6.0,30.336,fixedRpmNoiseTest,RW0-0071,20200914221555
10,05:15:58 GMT,3.27,1,1,0,0,1,1,5.048,9.2,46.442,fixedRpmNoiseTest,RW0-0071,20200914221555
11,05:15:59 GMT,3.588,1,1,0,0,1,1,5.052,5.5,27.786,fixedRpmNoiseTest,RW0-0071,20200914221555
12,05:15:59 GMT,3.907,1,1,0,0,1,1,5.04,10.3,51.912,fixedRpmNoiseTest,RW0-0071,20200914221555
13,05:15:59 GMT,4.225,1,1,0,0,1,1,5.052,5.9,29.807,fixedRpmNoiseTest,RW0-0071,20200914221555
14,05:15:59 GMT,4.543,1,1,0,0,1,1,5.048,8.9,44.927,fixedRpmNoiseTest,RW0-0071,20200914221555
15,05:16:00 GMT,4.862,1,1,0,0,1,1,5.048,7.4,37.355,fixedRpmNoiseTest,RW0-0071,20200914221555
16,05:16:00 GMT,5.18,1,1,0,0,1,1,5.052,6.5,32.838,fixedRpmNoiseTest,RW0-0071,20200914221555
17,05:16:00 GMT,5.499,0,0,2122219134,2122219134,126,126,5.044,6.8,34.299,fixedRpmNoiseTest,RW0-0071,20200914221555
18,05:16:01 GMT,5.818,1,1,0,0,1,1,5.044,8.9,44.892,fixedRpmNoiseTest,RW0-0071,20200914221555
19,05:16:01 GMT,6.136,1,1,0,0,1,1,5.052,6.0,30.312,fixedRpmNoiseTest,RW0-0071,20200914221555
20,05:16:01 GMT,6.455,1,1,0,0,1,1,5.048,9.8,49.47,fixedRpmNoiseTest,RW0-0071,20200914221555
21,05:16:02 GMT,6.773,1,1,0,0,1,1,5.04,7.3,36.792,fixedRpmNoiseTest,RW0-0071,20200914221555
22,05:16:02 GMT,7.092,1,1,0,0,1,1,5.044,10.2,51.449,fixedRpmNoiseTest,RW0-0071,20200914221555
23,05:16:02 GMT,7.41,1,1,0,0,1,1,5.056,5.4,27.302,fixedRpmNoiseTest,RW0-0071,20200914221555
24,05:16:03 GMT,7.729,1,1,0,0,1,1,5.048,9.4,47.451,fixedRpmNoiseTest,RW0-0071,20200914221555
25,05:16:03 GMT,8.047,1,1,0,0,1,1,5.052,7.0,35.364,fixedRpmNoiseTest,RW0-0071,20200914221555
26,05:16:03 GMT,8.366,1,1,0,0,1,1,5.04,10.4,52.416,fixedRpmNoiseTest,RW0-0071,20200914221555
27,05:16:04 GMT,8.684,1,1,0,0,1,1,5.052,6.7,33.848,fixedRpmNoiseTest,RW0-0071,20200914221555
28,05:16:04 GMT,9.003,1,1,0,0,1,1,5.048,9.2,46.442,fixedRpmNoiseTest,RW0-0071,20200914221555
29,05:16:04 GMT,9.321,1,1,0,0,1,1,5.048,7.1,35.841,fixedRpmNoiseTest,RW0-0071,20200914221555
30,05:16:05 GMT,9.64,1,1,0,0,1,1,5.044,8.0,40.352,fixedRpmNoiseTest,RW0-0071,20200914221555
31,05:16:05 GMT,9.958,1,1,0,0,1,1,5.044,10.3,51.953,fixedRpmNoiseTest,RW0-0071,20200914221555
32,05:16:05 GMT,10.277,1,1,0,0,1,1,5.052,6.4,32.333,fixedRpmNoiseTest,RW0-0071,20200914221555
33,05:16:06 GMT,10.595,1,1,0,0,1,1,5.052,8.5,42.942,fixedRpmNoiseTest,RW0-0071,20200914221555
34,05:16:06 GMT,10.914,1,1,0,0,1,1,5.048,6.0,30.288,fixedRpmNoiseTest,RW0-0071,20200914221555
35,05:16:06 GMT,11.232,1,1,0,0,1,1,5.044,8.8,44.387,fixedRpmNoiseTest,RW0-0071,20200914221555
36,05:16:06 GMT,11.551,1,1,0,0,1,1,5.052,5.1,25.765,fixedRpmNoiseTest,RW0-0071,20200914221555
37,05:16:07 GMT,11.869,1,1,0,0,1,1,5.048,10.0,50.48,fixedRpmNoiseTest,RW0-0071,20200914221555
38,05:16:07 GMT,12.188,1,1,0,0,1,1,5.048,6.1,30.793,fixedRpmNoiseTest,RW0-0071,20200914221555
39,05:16:07 GMT,12.506,1,1,0,0,1,1,5.044,9.0,45.396,fixedRpmNoiseTest,RW0-0071,20200914221555
40,05:16:08 GMT,12.825,1,1,0,0,1,1,5.044,6.1,30.768,fixedRpmNoiseTest,RW0-0071,20200914221555
41,05:16:08 GMT,13.143,1,1,0,0,1,1,5.052,9.0,45.468,fixedRpmNoiseTest,RW0-0071,20200914221555
42,05:16:08 GMT,13.462,1,1,0,0,1,1,5.052,7.6,38.395,fixedRpmNoiseTest,RW0-0071,20200914221555
43,05:16:09 GMT,13.78,1,1,0,0,1,1,5.048,8.1,40.889,fixedRpmNoiseTest,RW0-0071,20200914221555
44,05:16:09 GMT,14.099,1,1,0,0,1,1,5.044,9.6,48.422,fixedRpmNoiseTest,RW0-0071,20200914221555
45,05:16:09 GMT,14.417,1,1,0,0,1,1,5.052,5.6,28.291,fixedRpmNoiseTest,RW0-0071,20200914221555
46,05:16:10 GMT,14.736,1,1,0,0,1,1,5.048,8.7,43.918,fixedRpmNoiseTest,RW0-0071,20200914221555
47,05:16:10 GMT,15.054,1,1,0,0,1,1,5.056,4.5,22.752,fixedRpmNoiseTest,RW0-0071,20200914221555
48,05:16:10 GMT,15.373,1,1,0,0,1,1,5.044,9.7,48.927,fixedRpmNoiseTest,RW0-0071,20200914221555
49,05:16:11 GMT,15.691,1,1,0,0,1,1,5.044,6.4,32.282,fixedRpmNoiseTest,RW0-0071,20200914221555
50,05:16:11 GMT,16.01,1,1,0,0,1,1,5.048,9.4,47.451,fixedRpmNoiseTest,RW0-0071,20200914221555
51,05:16:11 GMT,16.328,1,1,0,0,1,1,5.052,6.3,31.828,fixedRpmNoiseTest,RW0-0071,20200914221555
52,05:16:12 GMT,16.647,1,1,0,0,1,1,5.044,9.0,45.396,fixedRpmNoiseTest,RW0-0071,20200914221555
53,05:16:12 GMT,16.965,1,1,0,0,1,1,5.052,5.3,26.776,fixedRpmNoiseTest,RW0-0071,20200914221555
54,05:16:12 GMT,17.284,1,1,0,0,1,1,5.048,10.4,52.499,fixedRpmNoiseTest,RW0-0071,20200914221555
55,05:16:13 GMT,17.602,1,1,0,0,1,1,5.06,5.2,26.312,fixedRpmNoiseTest,RW0-0071,20200914221555
56,05:16:13 GMT,17.921,1,1,0,0,1,1,5.048,8.3,41.898,fixedRpmNoiseTest,RW0-0071,20200914221555
57,05:16:13 GMT,18.24,1,1,0,0,1,1,5.048,5.9,29.783,fixedRpmNoiseTest,RW0-0071,20200914221555
