entry,timeGMT,timeELA_s,CRC,exec,currSpeed_01_RPM,refSpeed_01_RPM,state,clcMode,voltage_V,current_mA,power_mW,testName,rwID,startTime
1,04:56:39 GMT,0.408,1,1,64702,0,4,1,5.028,-0.4,-2.011,fixedRpmNoiseTest,RW0-0071,20200914215638
2,04:56:39 GMT,0.723,1,1,62366,0,4,1,5.012,-0.2,-1.002,fixedRpmNoiseTest,RW0-0071,20200914215638
3,04:56:39 GMT,1.04,1,1,58919,0,4,1,5.052,19.5,98.514,fixedRpmNoiseTest,RW0-0071,20200914215638
4,04:56:40 GMT,1.359,1,1,55638,0,4,1,5.032,21.3,107.182,fixedRpmNoiseTest,RW0-0071,20200914215638
5,04:56:40 GMT,1.677,1,1,51679,0,4,1,5.044,22.9,115.508,fixedRpmNoiseTest,RW0-0071,20200914215638
6,04:56:40 GMT,1.996,1,1,48107,0,4,1,5.052,20.3,102.556,fixedRpmNoiseTest,RW0-0071,20200914215638
7,04:56:40 GMT,2.315,1,1,44656,0,4,1,5.04,20.3,102.312,fixedRpmNoiseTest,RW0-0071,20200914215638
8,04:56:41 GMT,2.722,1,1,41028,65000,4,1,5.004,192.5,963.27,fixedRpmNoiseTest,RW0-0071,20200914215638
9,04:56:41 GMT,3.041,1,1,41139,65000,4,1,4.968,339.7,1687.63,fixedRpmNoiseTest,RW0-0071,20200914215638
10,04:56:42 GMT,3.36,1,1,43012,65000,4,1,4.984,311.6,1553.014,fixedRpmNoiseTest,RW0-0071,20200914215638
11,04:56:42 GMT,3.679,1,1,44715,65000,4,1,4.992,311.1,1553.011,fixedRpmNoiseTest,RW0-0071,20200914215638
12,04:56:42 GMT,3.998,1,1,46322,65000,4,1,4.988,290.6,1449.513,fixedRpmNoiseTest,RW0-0071,20200914215638
13,04:56:42 GMT,4.316,1,1,47904,65000,4,1,4.976,268.5,1336.056,fixedRpmNoiseTest,RW0-0071,20200914215638
14,04:56:43 GMT,4.636,1,1,49288,65000,4,1,4.996,276.0,1378.896,fixedRpmNoiseTest,RW0-0071,20200914215638
15,04:56:43 GMT,4.958,1,1,50655,65000,4,1,4.992,260.5,1300.416,fixedRpmNoiseTest,RW0-0071,20200914215638
16,04:56:43 GMT,5.278,1,1,51947,65000,4,1,4.996,249.9,1248.5,fixedRpmNoiseTest,RW0-0071,20200914215638
17,04:56:44 GMT,5.598,1,1,53135,65000,4,1,5.0,231.1,1155.5,fixedRpmNoiseTest,RW0-0071,20200914215638
18,04:56:44 GMT,5.917,1,1,54232,65000,4,1,4.996,214.9,1073.64,fixedRpmNoiseTest,RW0-0071,20200914215638
19,04:56:44 GMT,6.236,1,1,55274,65000,4,1,5.004,224.4,1122.898,fixedRpmNoiseTest,RW0-0071,20200914215638
20,04:56:45 GMT,6.555,1,1,56266,65000,4,1,5.004,230.2,1151.921,fixedRpmNoiseTest,RW0-0071,20200914215638
21,04:56:45 GMT,6.874,1,1,57186,65000,4,1,5.0,188.2,941.0,fixedRpmNoiseTest,RW0-0071,20200914215638
22,04:56:45 GMT,7.193,1,1,58064,65000,4,1,5.004,193.9,970.276,fixedRpmNoiseTest,RW0-0071,20200914215638
23,04:56:46 GMT,7.512,1,1,58881,65000,4,1,5.008,184.4,923.475,fixedRpmNoiseTest,RW0-0071,20200914215638
24,04:56:46 GMT,7.831,1,1,59632,65000,4,1,5.012,170.2,853.042,fixedRpmNoiseTest,RW0-0071,20200914215638
25,04:56:46 GMT,8.15,1,1,60354,65000,4,1,5.012,172.7,865.572,fixedRpmNoiseTest,RW0-0071,20200914215638
26,04:56:47 GMT,8.469,1,1,61053,65000,4,1,5.02,172.3,864.946,fixedRpmNoiseTest,RW0-0071,20200914215638
27,04:56:47 GMT,8.787,1,1,61677,65000,4,1,5.008,164.0,821.312,fixedRpmNoiseTest,RW0-0071,20200914215638
28,04:56:47 GMT,9.106,1,1,62274,65000,4,1,5.004,164.7,824.159,fixedRpmNoiseTest,RW0-0071,20200914215638
29,04:56:48 GMT,9.425,1,1,62846,65000,4,1,5.004,154.6,773.618,fixedRpmNoiseTest,RW0-0071,20200914215638
30,04:56:48 GMT,9.744,1,1,63365,65000,4,1,5.016,150.1,752.902,fixedRpmNoiseTest,RW0-0071,20200914215638
31,04:56:48 GMT,10.063,1,1,63864,65000,4,1,5.024,147.2,739.533,fixedRpmNoiseTest,RW0-0071,20200914215638
32,04:56:49 GMT,10.382,1,1,64332,65000,4,1,5.036,123.0,619.428,fixedRpmNoiseTest,RW0-0071,20200914215638
33,04:56:49 GMT,10.701,1,1,64704,65000,4,1,5.016,100.4,503.606,fixedRpmNoiseTest,RW0-0071,20200914215638
34,04:56:49 GMT,11.019,1,1,64847,65000,3,1,5.024,73.1,367.254,fixedRpmNoiseTest,RW0-0071,20200914215638
35,04:56:50 GMT,11.338,1,1,64892,65000,3,1,5.036,83.4,420.002,fixedRpmNoiseTest,RW0-0071,20200914215638
36,04:56:50 GMT,11.657,1,1,64898,65000,3,1,5.04,64.6,325.584,fixedRpmNoiseTest,RW0-0071,20200914215638
37,04:56:50 GMT,11.976,1,1,64892,65000,3,1,5.02,86.9,436.238,fixedRpmNoiseTest,RW0-0071,20200914215638
38,04:56:50 GMT,12.295,1,1,64908,65000,3,1,5.028,64.0,321.792,fixedRpmNoiseTest,RW0-0071,20200914215638
39,04:56:51 GMT,12.613,1,1,64903,65000,3,1,5.036,88.6,446.19,fixedRpmNoiseTest,RW0-0071,20200914215638
40,04:56:51 GMT,12.932,1,1,64899,65000,3,1,5.032,64.4,324.061,fixedRpmNoiseTest,RW0-0071,20200914215638
41,04:56:51 GMT,13.251,1,1,64911,65000,3,1,5.04,83.2,419.328,fixedRpmNoiseTest,RW0-0071,20200914215638
42,04:56:52 GMT,13.57,1,1,64907,65000,3,1,5.024,79.9,401.418,fixedRpmNoiseTest,RW0-0071,20200914215638
43,04:56:52 GMT,13.889,1,1,64921,65000,3,1,5.04,81.6,411.264,fixedRpmNoiseTest,RW0-0071,20200914215638
44,04:56:52 GMT,14.208,1,1,64916,65000,3,1,5.028,70.8,355.982,fixedRpmNoiseTest,RW0-0071,20200914215638
45,04:56:53 GMT,14.527,1,1,64923,65000,3,1,5.024,82.3,413.475,fixedRpmNoiseTest,RW0-0071,20200914215638
46,04:56:53 GMT,14.938,1,1,64594,0,4,1,5.048,-0.1,-0.505,fixedRpmNoiseTest,RW0-0071,20200914215638
47,04:56:53 GMT,15.257,1,1,62258,0,4,1,5.06,-0.3,-1.518,fixedRpmNoiseTest,RW0-0071,20200914215638
48,04:56:54 GMT,15.577,1,1,58812,0,4,1,5.04,22.8,114.912,fixedRpmNoiseTest,RW0-0071,20200914215638
49,04:56:54 GMT,15.896,1,1,55399,0,4,1,5.052,20.2,102.05,fixedRpmNoiseTest,RW0-0071,20200914215638
50,04:56:54 GMT,16.215,1,1,51587,0,4,1,5.048,19.4,97.931,fixedRpmNoiseTest,RW0-0071,20200914215638
51,04:56:55 GMT,16.534,1,1,47895,0,4,1,5.044,19.3,97.349,fixedRpmNoiseTest,RW0-0071,20200914215638
52,04:56:55 GMT,16.853,1,1,44597,0,4,1,5.04,19.5,98.28,fixedRpmNoiseTest,RW0-0071,20200914215638
53,04:56:55 GMT,17.172,1,1,41419,0,4,1,5.044,21.9,110.464,fixedRpmNoiseTest,RW0-0071,20200914215638
54,04:56:56 GMT,17.491,1,1,38500,0,4,1,5.056,22.0,111.232,fixedRpmNoiseTest,RW0-0071,20200914215638
55,04:56:56 GMT,17.809,1,1,35701,0,4,1,5.052,20.2,102.05,fixedRpmNoiseTest,RW0-0071,20200914215638
56,04:56:56 GMT,18.128,1,1,33169,0,4,1,5.036,20.2,101.727,fixedRpmNoiseTest,RW0-0071,20200914215638
57,04:56:57 GMT,18.447,1,1,30758,0,4,1,5.044,22.3,112.481,fixedRpmNoiseTest,RW0-0071,20200914215638
58,04:56:57 GMT,18.766,1,1,28473,0,4,1,5.048,23.1,116.609,fixedRpmNoiseTest,RW0-0071,20200914215638
59,04:56:57 GMT,19.085,1,1,26460,0,4,1,5.052,21.1,106.597,fixedRpmNoiseTest,RW0-0071,20200914215638
60,04:56:58 GMT,19.412,1,1,24432,0,4,1,5.036,21.8,109.785,fixedRpmNoiseTest,RW0-0071,20200914215638
61,04:56:58 GMT,19.731,1,1,22678,0,4,1,5.044,23.2,117.021,fixedRpmNoiseTest,RW0-0071,20200914215638
62,04:56:58 GMT,20.049,1,1,20912,0,4,1,5.052,20.1,101.545,fixedRpmNoiseTest,RW0-0071,20200914215638
63,04:56:59 GMT,20.368,1,1,19428,0,4,1,5.04,19.8,99.792,fixedRpmNoiseTest,RW0-0071,20200914215638
64,04:56:59 GMT,20.687,1,1,17930,0,4,1,5.032,20.4,102.653,fixedRpmNoiseTest,RW0-0071,20200914215638
65,04:56:59 GMT,21.006,1,1,16570,0,4,1,5.04,22.6,113.904,fixedRpmNoiseTest,RW0-0071,20200914215638
66,04:56:59 GMT,21.325,1,1,15197,0,4,1,5.048,23.3,117.618,fixedRpmNoiseTest,RW0-0071,20200914215638
67,04:57:00 GMT,21.643,1,1,14118,0,4,1,5.052,20.5,103.566,fixedRpmNoiseTest,RW0-0071,20200914215638
68,04:57:00 GMT,21.962,1,1,13030,0,4,1,5.036,19.6,98.706,fixedRpmNoiseTest,RW0-0071,20200914215638
69,04:57:00 GMT,22.281,1,1,11928,0,4,1,5.048,21.7,109.542,fixedRpmNoiseTest,RW0-0071,20200914215638
70,04:57:01 GMT,22.6,1,1,10972,0,4,1,5.048,23.0,116.104,fixedRpmNoiseTest,RW0-0071,20200914215638
71,04:57:01 GMT,22.918,1,1,10166,0,4,1,5.048,20.3,102.474,fixedRpmNoiseTest,RW0-0071,20200914215638
72,04:57:01 GMT,23.237,1,1,9184,0,4,1,5.032,19.9,100.137,fixedRpmNoiseTest,RW0-0071,20200914215638
73,04:57:02 GMT,23.556,1,1,8520,0,4,1,5.04,22.8,114.912,fixedRpmNoiseTest,RW0-0071,20200914215638
74,04:57:02 GMT,23.875,1,1,7846,0,4,1,5.044,23.2,117.021,fixedRpmNoiseTest,RW0-0071,20200914215638
75,04:57:02 GMT,24.194,1,1,7161,0,4,1,5.048,21.7,109.542,fixedRpmNoiseTest,RW0-0071,20200914215638
76,04:57:03 GMT,24.512,1,1,6463,0,4,1,5.036,18.9,95.18,fixedRpmNoiseTest,RW0-0071,20200914215638
77,04:57:03 GMT,24.831,1,1,5928,0,4,1,5.04,22.2,111.888,fixedRpmNoiseTest,RW0-0071,20200914215638
78,04:57:03 GMT,25.15,1,1,5381,0,4,1,5.044,22.0,110.968,fixedRpmNoiseTest,RW0-0071,20200914215638
79,04:57:04 GMT,25.469,1,1,4821,0,4,1,5.048,20.8,104.998,fixedRpmNoiseTest,RW0-0071,20200914215638
80,04:57:04 GMT,25.788,1,1,4279,0,4,1,5.052,20.5,103.566,fixedRpmNoiseTest,RW0-0071,20200914215638
81,04:57:04 GMT,26.107,1,1,3860,0,4,1,5.036,21.3,107.267,fixedRpmNoiseTest,RW0-0071,20200914215638
82,04:57:05 GMT,26.425,1,1,3473,0,4,1,5.04,21.7,109.368,fixedRpmNoiseTest,RW0-0071,20200914215638
83,04:57:05 GMT,26.745,1,1,3101,0,4,1,5.04,19.9,100.296,fixedRpmNoiseTest,RW0-0071,20200914215638
84,04:57:05 GMT,27.154,1,1,2656,0,4,1,5.048,21.4,108.027,fixedRpmNoiseTest,RW0-0071,20200914215638
