entry,timeGMT,timeELA_s,CRC,exec,currSpeed_01_RPM,refSpeed_01_RPM,state,clcMode,voltage_V,current_mA,power_mW,testName,rwID,startTime
1,05:01:14 GMT,2.413,0,0,2122219134,2122219134,126,126,5.048,23.2,117.114,fixedRpmNoiseTest,RW0-0071,20200914220111
2,05:01:14 GMT,2.732,1,1,38081,0,2,1,5.052,19.8,100.03,fixedRpmNoiseTest,RW0-0071,20200914220111
3,05:01:14 GMT,3.051,1,1,37809,0,2,1,5.032,20.8,104.666,fixedRpmNoiseTest,RW0-0071,20200914220111
4,05:01:15 GMT,3.369,1,1,37550,0,2,1,5.036,23.0,115.828,fixedRpmNoiseTest,RW0-0071,20200914220111
5,05:01:15 GMT,3.688,1,1,37289,0,2,1,5.036,19.3,97.195,fixedRpmNoiseTest,RW0-0071,20200914220111
6,05:01:15 GMT,4.007,1,1,37042,0,2,1,5.04,22.1,111.384,fixedRpmNoiseTest,RW0-0071,20200914220111
7,05:01:16 GMT,4.326,1,1,36780,0,2,1,5.04,21.9,110.376,fixedRpmNoiseTest,RW0-0071,20200914220111
8,05:01:16 GMT,4.733,1,1,35132,65000,4,1,5.056,19.2,97.075,fixedRpmNoiseTest,RW0-0071,20200914220111
9,05:01:16 GMT,5.051,1,1,32528,65000,4,1,5.036,21.8,109.785,fixedRpmNoiseTest,RW0-0071,20200914220111
10,05:01:17 GMT,5.37,1,1,30057,65000,4,1,5.044,23.0,116.012,fixedRpmNoiseTest,RW0-0071,20200914220111
11,05:01:17 GMT,5.689,1,1,27865,65000,4,1,5.04,18.6,93.744,fixedRpmNoiseTest,RW0-0071,20200914220111
12,05:01:17 GMT,6.007,1,1,25809,65000,4,1,5.04,21.0,105.84,fixedRpmNoiseTest,RW0-0071,20200914220111
13,05:01:18 GMT,6.326,1,1,23886,65000,4,1,5.0,50.8,254.0,fixedRpmNoiseTest,RW0-0071,20200914220111
14,05:01:18 GMT,6.645,1,1,22143,65000,4,1,4.964,300.4,1491.186,fixedRpmNoiseTest,RW0-0071,20200914220111
