entry,timeGMT,timeELA_s,CRC,exec,currSpeed_01_RPM,refSpeed_01_RPM,state,clcMode,voltage_V,current_mA,power_mW,testName,rwID,startTime
1,04:50:19 GMT,0.407,1,1,304,0,4,1,5.024,19.9,99.978,fixedRpmNoiseTest,RW0-0071,20200914215019
2,04:50:19 GMT,0.722,1,1,183,0,4,1,5.028,19.7,99.052,fixedRpmNoiseTest,RW0-0071,20200914215019
3,04:50:20 GMT,1.04,1,1,183,0,4,1,5.052,19.0,95.988,fixedRpmNoiseTest,RW0-0071,20200914215019
4,04:50:20 GMT,1.358,1,1,183,0,4,1,5.052,8.7,43.952,fixedRpmNoiseTest,RW0-0071,20200914215019
5,04:50:20 GMT,1.677,1,1,183,0,4,1,5.048,8.2,41.394,fixedRpmNoiseTest,RW0-0071,20200914215019
6,04:50:21 GMT,1.995,1,1,0,0,1,1,5.052,7.4,37.385,fixedRpmNoiseTest,RW0-0071,20200914215019
7,04:50:21 GMT,2.314,1,1,0,0,1,1,5.048,8.3,41.898,fixedRpmNoiseTest,RW0-0071,20200914215019
8,04:50:21 GMT,2.72,1,1,0,3000,4,1,5.004,186.1,931.244,fixedRpmNoiseTest,RW0-0071,20200914215019
9,04:50:22 GMT,3.039,1,1,2188,3000,4,1,5.052,27.8,140.446,fixedRpmNoiseTest,RW0-0071,20200914215019
10,04:50:22 GMT,3.357,1,1,2681,3000,4,1,5.048,26.9,135.791,fixedRpmNoiseTest,RW0-0071,20200914215019
11,04:50:22 GMT,3.676,1,1,2881,3000,3,1,5.052,24.1,121.753,fixedRpmNoiseTest,RW0-0071,20200914215019
12,04:50:23 GMT,3.994,1,1,3037,3000,3,1,5.04,27.9,140.616,fixedRpmNoiseTest,RW0-0071,20200914215019
13,04:50:23 GMT,4.313,1,1,3097,3000,3,1,5.052,19.1,96.493,fixedRpmNoiseTest,RW0-0071,20200914215019
14,04:50:23 GMT,4.631,1,1,3092,3000,3,1,5.048,21.4,108.027,fixedRpmNoiseTest,RW0-0071,20200914215019
15,04:50:24 GMT,4.95,1,1,3094,3000,3,1,5.056,24.5,123.872,fixedRpmNoiseTest,RW0-0071,20200914215019
16,04:50:24 GMT,5.268,1,1,3084,3000,3,1,5.04,22.3,112.392,fixedRpmNoiseTest,RW0-0071,20200914215019
17,04:50:24 GMT,5.587,1,1,3086,3000,3,1,5.048,19.0,95.912,fixedRpmNoiseTest,RW0-0071,20200914215019
18,04:50:25 GMT,5.905,1,1,3081,3000,3,1,5.044,23.3,117.525,fixedRpmNoiseTest,RW0-0071,20200914215019
19,04:50:25 GMT,6.224,1,1,3073,3000,3,1,5.044,24.0,121.056,fixedRpmNoiseTest,RW0-0071,20200914215019
20,04:50:25 GMT,6.542,1,1,3065,3000,3,1,5.044,28.6,144.258,fixedRpmNoiseTest,RW0-0071,20200914215019
21,04:50:26 GMT,6.861,1,1,3060,3000,3,1,5.04,24.6,123.984,fixedRpmNoiseTest,RW0-0071,20200914215019
22,04:50:26 GMT,7.179,1,1,3080,3000,3,1,5.044,27.5,138.71,fixedRpmNoiseTest,RW0-0071,20200914215019
23,04:50:26 GMT,7.498,1,1,3074,3000,3,1,5.048,21.0,106.008,fixedRpmNoiseTest,RW0-0071,20200914215019
24,04:50:27 GMT,7.816,1,1,3069,3000,3,1,5.048,19.5,98.436,fixedRpmNoiseTest,RW0-0071,20200914215019
25,04:50:27 GMT,8.134,1,1,3060,3000,3,1,5.04,27.3,137.592,fixedRpmNoiseTest,RW0-0071,20200914215019
26,04:50:27 GMT,8.453,1,1,3058,3000,3,1,5.048,24.2,122.162,fixedRpmNoiseTest,RW0-0071,20200914215019
27,04:50:27 GMT,8.772,1,1,3053,3000,3,1,5.044,27.2,137.197,fixedRpmNoiseTest,RW0-0071,20200914215019
28,04:50:28 GMT,9.09,1,1,3061,3000,3,1,5.056,18.8,95.053,fixedRpmNoiseTest,RW0-0071,20200914215019
29,04:50:28 GMT,9.408,1,1,3056,3000,3,1,5.04,27.8,140.112,fixedRpmNoiseTest,RW0-0071,20200914215019
30,04:50:28 GMT,9.727,1,1,3055,3000,3,1,5.048,18.7,94.398,fixedRpmNoiseTest,RW0-0071,20200914215019
31,04:50:29 GMT,10.045,1,1,3066,3000,3,1,5.044,22.6,113.994,fixedRpmNoiseTest,RW0-0071,20200914215019
32,04:50:29 GMT,10.364,1,1,3063,3000,3,1,5.052,18.2,91.946,fixedRpmNoiseTest,RW0-0071,20200914215019
33,04:50:29 GMT,10.683,1,1,3037,3000,3,1,5.048,25.7,129.734,fixedRpmNoiseTest,RW0-0071,20200914215019
34,04:50:30 GMT,11.001,1,1,3054,3000,3,1,5.048,20.3,102.474,fixedRpmNoiseTest,RW0-0071,20200914215019
35,04:50:30 GMT,11.32,1,1,3043,3000,3,1,5.04,26.8,135.072,fixedRpmNoiseTest,RW0-0071,20200914215019
36,04:50:30 GMT,11.638,1,1,3048,3000,3,1,5.056,19.5,98.592,fixedRpmNoiseTest,RW0-0071,20200914215019
