Alpha,Beta,Sun Detection,Error Code
33.67976760864258,-0.02925853803753853,20.275392532348633,11
33.95884323120117,-0.19495727121829987,20.18964195251465,11
34.17285919189453,-0.28334906697273254,20.12230682373047,11
33.937076568603516,-0.07564880698919296,20.19281005859375,11
33.931373596191406,-0.03866596147418022,20.187931060791016,11
33.81065368652344,-0.04045291990041733,20.200977325439453,11
33.892173767089844,-0.10784298181533813,20.201675415039062,11
33.97297668457031,-0.16494861245155334,20.154869079589844,11
34.04609298706055,-0.10045917332172394,20.10869026184082,11
34.147708892822266,-0.08747818320989609,20.098846435546875,11
34.045352935791016,-0.11592312157154083,20.1214599609375,11
33.86418533325195,-0.06996303796768188,20.142000198364258,11
33.861454010009766,-0.0885225310921669,20.12473487854004,11
33.99060821533203,-0.10702083259820938,20.117795944213867,11
34.04250717163086,-0.09031177312135696,20.107025146484375,11
34.1490592956543,-0.14556030929088593,20.10330581665039,11
34.02768325805664,-0.16668498516082764,20.089563369750977,11
33.97831344604492,-0.15158039331436157,20.133352279663086,11
33.97003936767578,-0.10552345216274261,20.162090301513672,11
33.994991302490234,-0.19649510085582733,20.115236282348633,11
34.16962814331055,-0.3103223145008087,20.054338455200195,11
33.99400329589844,-0.2708396315574646,20.09171485900879,11
33.82386779785156,-0.14989620447158813,20.171142578125,11
33.998600006103516,-0.13979698717594147,20.12411117553711,11
34.16305160522461,-0.19226673245429993,20.0733585357666,11
34.287418365478516,-0.2648825943470001,20.020221710205078,11
34.198238372802734,-0.2302284687757492,20.024538040161133,11
34.092559814453125,-0.2036544382572174,20.090009689331055,11
33.985511779785156,-0.14471778273582458,20.08257293701172,11
33.907005310058594,-0.11337447911500931,20.135833740234375,11
34.098899841308594,-0.19661208987236023,20.171972274780273,11
34.124481201171875,-0.2037978321313858,20.12769317626953,11
34.008033752441406,-0.18282878398895264,20.12204360961914,11
34.03082275390625,-0.25293782353401184,20.082542419433594,11
33.96348190307617,-0.1660957783460617,20.110280990600586,11
34.0247917175293,-0.19687743484973907,20.11842155456543,11
34.06145095825195,-0.2583141028881073,20.083782196044922,11
34.01702117919922,-0.16956749558448792,20.118751525878906,11
34.21562576293945,-0.2368534505367279,20.109058380126953,11
34.255435943603516,-0.164052352309227,20.13111114501953,11
34.0659294128418,-0.11143985390663147,20.181533813476562,11
33.97272872924805,-0.2038431614637375,20.11474609375,11
34.00447082519531,-0.14710697531700134,20.117361068725586,11
34.055606842041016,-0.056983526796102524,20.084449768066406,11
33.916908264160156,-0.009141044691205025,20.122940063476562,11
34.018436431884766,-0.09899768978357315,20.157320022583008,11
34.04702377319336,-0.07658317685127258,20.18450164794922,11
34.127288818359375,-0.1657758355140686,20.120344161987305,11
34.16962814331055,-0.2219201624393463,20.089365005493164,11
33.90407180786133,-0.06943920254707336,20.15834617614746,11
33.908565521240234,-0.07837261259555817,20.151506423950195,11
34.113182067871094,-0.2380811721086502,20.061559677124023,11
34.01213836669922,-0.24877792596817017,20.05462074279785,11
34.100826263427734,-0.25092482566833496,20.051870346069336,11
33.96586227416992,-0.2214369922876358,20.12107276916504,11
33.65398025512695,-0.10715187340974808,20.17984390258789,11
33.815765380859375,-0.08273002505302429,20.196687698364258,11
34.05378723144531,-0.20370644330978394,20.083524703979492,11
33.89043045043945,-0.13944420218467712,20.100496292114258,11
33.975181579589844,-0.16280178725719452,20.1508731842041,11
34.10096740722656,-0.2165965586900711,20.130735397338867,11
34.2335205078125,-0.26459193229675293,20.059335708618164,11
34.08839416503906,-0.19072693586349487,20.078195571899414,11
33.93105697631836,-0.07768981903791428,20.15822982788086,11
34.03525161743164,-0.1076279804110527,20.176191329956055,11
34.15345764160156,-0.17344875633716583,20.127241134643555,11
34.02419662475586,-0.12209278345108032,20.13043785095215,11
34.05951690673828,-0.20660561323165894,20.073017120361328,11
33.99979019165039,-0.2109864354133606,20.061635971069336,11
34.114994049072266,-0.21875403821468353,20.0484619140625,11
34.238128662109375,-0.19737392663955688,20.056154251098633,11
33.922122955322266,-0.09110049903392792,20.182281494140625,11
33.7158317565918,-0.024855537340044975,20.24376678466797,11
33.862117767333984,-0.16185931861400604,20.13815689086914,11
34.0597038269043,-0.3405615985393524,20.022104263305664,11
33.900001525878906,-0.24093075096607208,20.076494216918945,11
33.99749755859375,-0.19674374163150787,20.157970428466797,11
33.91032028198242,-0.15037856996059418,20.18296241760254,11
33.970863342285156,-0.1369105875492096,20.153413772583008,11
34.16419982910156,-0.20620925724506378,20.064605712890625,11
34.29109573364258,-0.28810328245162964,20.049936294555664,11
34.26795959472656,-0.28577151894569397,20.06358528137207,11
