Alpha,Beta,Sun Detection,Error Code
1.463982343673706,-0.11465620249509811,13.4534912109375,11
1.3907344341278076,-0.11168844252824783,13.465272903442383,11
1.3845717906951904,-0.14786477386951447,13.487255096435547,11
1.3962206840515137,0.04190833866596222,13.514100074768066,11
1.494843602180481,0.07092349976301193,13.545665740966797,11
1.5368560552597046,-0.04108572006225586,13.524886131286621,11
1.5243384838104248,9.353637869935483e-05,13.513771057128906,11
1.5390841960906982,0.056216735392808914,13.508967399597168,11
1.5155047178268433,-0.031206607818603516,13.473196983337402,11
1.5033546686172485,0.04348155856132507,13.503767967224121,11
1.4464281797409058,-0.02895364724099636,13.445307731628418,11
1.470258355140686,-0.12985719740390778,13.496161460876465,11
1.4997565746307373,-0.02727750688791275,13.509016990661621,11
1.4671134948730469,-0.02265428565442562,13.541518211364746,11
1.4651085138320923,-0.12636320292949677,13.562287330627441,11
1.5345420837402344,-0.17646490037441254,13.539240837097168,11
1.4816910028457642,-0.24239851534366608,13.5626220703125,11
1.3230278491973877,-0.2714619040489197,13.513932228088379,11
1.2914901971817017,-0.0842292383313179,13.531557083129883,11
1.4519729614257812,0.012732849456369877,13.513421058654785,11
1.4866416454315186,-0.10033712536096573,13.434894561767578,11
1.4823672771453857,-0.17139846086502075,13.482446670532227,11
1.3734103441238403,-0.12206960469484329,13.509039878845215,11
1.4080241918563843,0.003280372591689229,13.485514640808105,11
1.5230647325515747,-0.06151937320828438,13.475151062011719,11
1.5029940605163574,-0.13946443796157837,13.511656761169434,11
1.4411513805389404,-0.09395404905080795,13.529942512512207,11
1.3166865110397339,-0.03852460905909538,13.458523750305176,11
1.331823706626892,-0.054370976984500885,13.461531639099121,11
1.3953521251678467,-0.06493141502141953,13.499664306640625,11
1.3671448230743408,-0.04306894168257713,13.570293426513672,11
1.3823814392089844,-0.00020324706565588713,13.608379364013672,11
1.4467990398406982,-0.04275888577103615,13.493695259094238,11
1.44874906539917,-0.148658886551857,13.36872386932373,11
1.3733383417129517,-0.12358463555574417,13.448989868164062,11
1.404707670211792,-0.0829450786113739,13.531499862670898,11
1.4353938102722168,-0.13697467744350433,13.534648895263672,11
1.420129656791687,-0.15464727580547333,13.534408569335938,11
1.516119360923767,-0.07742084562778473,13.587346076965332,11
1.5237274169921875,-0.17074055969715118,13.61710262298584,11
1.4040038585662842,-0.1723170429468155,13.507928848266602,11
1.4787315130233765,0.0028342436999082565,13.522839546203613,11
1.557239055633545,-0.06427580118179321,13.5003023147583,11
1.5782229900360107,-0.07896164059638977,13.562835693359375,11
1.5048823356628418,-0.019137516617774963,13.605091094970703,11
1.4066165685653687,-0.12972061336040497,13.54006290435791,11
1.3544795513153076,-0.18523705005645752,13.472672462463379,11
1.4658225774765015,-0.060650404542684555,13.461335182189941,11
1.4951800107955933,0.13339263200759888,13.420140266418457,11
1.511285424232483,0.07209205627441406,13.410276412963867,11
1.428369402885437,-0.019668160006403923,13.491165161132812,11
1.4767024517059326,0.00598705280572176,13.613707542419434,11
1.4689468145370483,0.009668617509305477,13.614229202270508,11
1.4476540088653564,-0.1285729855298996,13.498836517333984,11
1.5109797716140747,-0.1878131926059723,13.477421760559082,11
1.5572150945663452,-0.07910970598459244,13.52241325378418,11
1.5380852222442627,-0.049556273967027664,13.485957145690918,11
1.4425384998321533,-0.12695980072021484,13.458410263061523,11
1.370876669883728,-0.1658485233783722,13.43035888671875,11
1.3650916814804077,-0.16663162410259247,13.466442108154297,11
1.4866211414337158,-0.12318908423185349,13.587648391723633,11
1.476630449295044,-0.1380540430545807,13.563616752624512,11
1.5375598669052124,-0.11618944257497787,13.509403228759766,11
1.600030779838562,-0.029100628569722176,13.509801864624023,11
1.6093897819519043,-0.02384689263999462,13.533324241638184,11
1.584557294845581,0.054041098803281784,13.534841537475586,11
1.570003867149353,0.1169099435210228,13.483266830444336,11
1.4898345470428467,0.10072346031665802,13.510354042053223,11
1.45612370967865,0.0645771399140358,13.567093849182129,11
1.4710444211959839,-0.11899181455373764,13.563572883605957,11
1.4867721796035767,-0.1703198254108429,13.558636665344238,11
1.4248675107955933,-0.07788562774658203,13.526183128356934,11
1.3468784093856812,-0.12587328255176544,13.515355110168457,11
1.4174690246582031,-0.17072126269340515,13.501622200012207,11
1.492285966873169,-0.1601754128932953,13.484655380249023,11
1.505744218826294,-0.06199199706315994,13.5243501663208,11
1.3199584484100342,-0.008068656548857689,13.591609954833984,11
1.3662211894989014,0.03322773054242134,13.614295959472656,11
1.483259916305542,-0.04079067334532738,13.554838180541992,11
1.5298728942871094,-0.12384858727455139,13.518550872802734,11
1.4635531902313232,-0.1319602131843567,13.579649925231934,11
1.520246148109436,-0.05945907533168793,13.537610054016113,11
1.5313800573349,-0.10157018899917603,13.447620391845703,11
1.4321906566619873,-0.06741022318601608,13.434216499328613,11
1.3743373155593872,0.018464012071490288,13.48286247253418,11
1.4636629819869995,-0.02026287093758583,13.486395835876465,11
1.5913963317871094,-0.13226324319839478,13.461673736572266,11
1.6058604717254639,-0.15028640627861023,13.446167945861816,11
1.6100009679794312,-0.08427408337593079,13.47150993347168,11
1.4696506261825562,-0.06625322252511978,13.436369895935059,11
1.4687614440917969,-0.010231285355985165,13.410490989685059,11
1.4849731922149658,0.013035011477768421,13.40209674835205,11
1.471394658088684,-0.025078563019633293,13.533164978027344,11
1.4556087255477905,-0.06283935904502869,13.53760814666748,11
1.4776911735534668,-0.01966588944196701,13.50193977355957,11
1.4297908544540405,-0.0740579217672348,13.503565788269043,11
1.4727336168289185,-0.040798626840114594,13.525311470031738,11
1.5393692255020142,0.023247336968779564,13.521601676940918,11
1.5162155628204346,-0.07324579358100891,13.48757266998291,11
1.5111514329910278,-0.05917571857571602,13.494524955749512,11
1.546942949295044,-0.024915313348174095,13.506208419799805,11
