Alpha,Beta,Sun Detection,Error Code
-0.5479983687400818,1.3733199834823608,29.629581451416016,11
-0.5954445004463196,1.3668931722640991,29.619626998901367,11
-0.5542820692062378,1.3931050300598145,29.628625869750977,11
-0.5166307091712952,1.3625383377075195,29.69659423828125,11
-0.5687028765678406,1.3695224523544312,29.647594451904297,11
-0.6214863657951355,1.3666572570800781,29.606504440307617,11
-0.6465745568275452,1.3340051174163818,29.60186004638672,11
-0.632759690284729,1.340781569480896,29.58929443359375,11
-0.6016119122505188,1.4053343534469604,29.572032928466797,11
-0.6244127154350281,1.365998387336731,29.573684692382812,11
-0.6001560688018799,1.3378983736038208,29.679594039916992,11
-0.6065597534179688,1.3478498458862305,29.720998764038086,11
-0.621782660484314,1.3698087930679321,29.64611053466797,11
-0.6327542066574097,1.4233274459838867,29.571857452392578,11
-0.6198956370353699,1.4487959146499634,29.582544326782227,11
-0.5886650085449219,1.3902382850646973,29.618249893188477,11
-0.5976620316505432,1.3079924583435059,29.597272872924805,11
-0.597078263759613,1.3369663953781128,29.60676383972168,11
-0.5466013550758362,1.3880201578140259,29.613483428955078,11
-0.5356676578521729,1.4635834693908691,29.599132537841797,11
-0.5565765500068665,1.4271240234375,29.66483497619629,11
-0.5555820465087891,1.376866340637207,29.655757904052734,11
-0.5513827800750732,1.3591843843460083,29.667722702026367,11
-0.5786623954772949,1.3682681322097778,29.69730567932129,11
-0.6393141150474548,1.3325060606002808,29.691619873046875,11
-0.6097691059112549,1.3998161554336548,29.687084197998047,11
-0.5675582885742188,1.4192192554473877,29.657690048217773,11
-0.6037957668304443,1.3251975774765015,29.63723373413086,11
-0.6412577629089355,1.3159942626953125,29.613710403442383,11
-0.5894767642021179,1.3722583055496216,29.60323715209961,11
-0.5775776505470276,1.3433260917663574,29.63412857055664,11
-0.6172487139701843,1.3178216218948364,29.632299423217773,11
-0.6433355808258057,1.3277548551559448,29.580982208251953,11
-0.631560206413269,1.3687628507614136,29.596744537353516,11
-0.6011291742324829,1.3729547262191772,29.592262268066406,11
-0.5751040577888489,1.37687087059021,29.696338653564453,11
-0.5910508632659912,1.3722366094589233,29.692089080810547,11
-0.623511791229248,1.3369147777557373,29.647846221923828,11
-0.618503749370575,1.3724642992019653,29.618915557861328,11
-0.6223570108413696,1.4222564697265625,29.635120391845703,11
-0.5926771759986877,1.4071075916290283,29.669219970703125,11
-0.5824876427650452,1.4000924825668335,29.64177703857422,11
-0.6080137491226196,1.4144079685211182,29.66997528076172,11
-0.6059739589691162,1.43035888671875,29.731565475463867,11
-0.5654039978981018,1.3454138040542603,29.724653244018555,11
-0.5732722282409668,1.351776123046875,29.723352432250977,11
-0.5895953178405762,1.4062631130218506,29.662015914916992,11
-0.6766597032546997,1.3354460000991821,29.56307029724121,11
-0.6876947283744812,1.3275569677352905,29.567564010620117,11
-0.6357397437095642,1.3590089082717896,29.633310317993164,11
-0.602598249912262,1.3739925622940063,29.61174774169922,11
-0.5748347640037537,1.361079216003418,29.591291427612305,11
-0.6001418828964233,1.3265208005905151,29.540149688720703,11
-0.6333227753639221,1.3281309604644775,29.573427200317383,11
-0.6130033731460571,1.3718528747558594,29.656293869018555,11
-0.6222043037414551,1.3779813051223755,29.621639251708984,11
-0.5912939310073853,1.3860396146774292,29.65597152709961,11
-0.5816642642021179,1.3844733238220215,29.648710250854492,11
-0.599699854850769,1.3479499816894531,29.603139877319336,11
-0.6195403933525085,1.3787058591842651,29.646305084228516,11
-0.6004829406738281,1.4111922979354858,29.652244567871094,11
-0.6422761678695679,1.3781002759933472,29.597747802734375,11
-0.6648303270339966,1.3987191915512085,29.633193969726562,11
-0.6364985704421997,1.4108264446258545,29.66915512084961,11
-0.6497973799705505,1.376947045326233,29.70479393005371,11
-0.6340673565864563,1.3438071012496948,29.713512420654297,11
-0.6059359908103943,1.348862648010254,29.702556610107422,11
-0.6339764595031738,1.3447890281677246,29.63764190673828,11
-0.6575121879577637,1.3415409326553345,29.590682983398438,11
-0.6491537690162659,1.3675848245620728,29.675792694091797,11
-0.632703423500061,1.3724862337112427,29.7163028717041,11
-0.6257351636886597,1.318071722984314,29.699134826660156,11
-0.6328737139701843,1.3272405862808228,29.63673973083496,11
-0.6017956733703613,1.3812907934188843,29.612228393554688,11
-0.6135949492454529,1.420630931854248,29.607452392578125,11
-0.6174018979072571,1.4387617111206055,29.615365982055664,11
-0.6114477515220642,1.3915573358535767,29.628084182739258,11
-0.5876295566558838,1.3964478969573975,29.673919677734375,11
-0.6042381525039673,1.3840930461883545,29.65038299560547,11
-0.5854945182800293,1.3489139080047607,29.651323318481445,11
-0.5956474542617798,1.3769214153289795,29.66983413696289,11
-0.5902503728866577,1.4383703470230103,29.69175148010254,11
-0.5878105163574219,1.411567211151123,29.699106216430664,11
-0.577314019203186,1.3815388679504395,29.664295196533203,11
-0.5922816395759583,1.3514028787612915,29.640504837036133,11
-0.5583346486091614,1.3548502922058105,29.617769241333008,11
-0.5842089653015137,1.3649466037750244,29.693479537963867,11
-0.5776713490486145,1.363590121269226,29.752077102661133,11
-0.5952485799789429,1.3647247552871704,29.690689086914062,11
-0.6355650424957275,1.405041217803955,29.639379501342773,11
-0.5964788794517517,1.4158830642700195,29.645095825195312,11
-0.5928890705108643,1.4155186414718628,29.662864685058594,11
-0.6148321628570557,1.395026683807373,29.699750900268555,11
-0.6067897081375122,1.3838744163513184,29.679147720336914,11
-0.610495924949646,1.3642358779907227,29.64281463623047,11
-0.606568455696106,1.340263843536377,29.613994598388672,11
-0.6313700675964355,1.3782485723495483,29.583024978637695,11
-0.6495620608329773,1.390180230140686,29.632038116455078,11
-0.6494250297546387,1.3715330362319946,29.709653854370117,11
-0.6216461062431335,1.3311516046524048,29.740009307861328,11
-0.5894859433174133,1.3204890489578247,29.696428298950195,11
-0.6200276017189026,1.363185167312622,29.648359298706055,11
-0.6266270279884338,1.3692855834960938,29.665882110595703,11
-0.6216763257980347,1.3560032844543457,29.710004806518555,11
-0.5906803607940674,1.356836199760437,29.73027992248535,11
-0.5793365240097046,1.3722354173660278,29.650657653808594,11
-0.6284713745117188,1.3818786144256592,29.554584503173828,11
-0.6545968651771545,1.3523417711257935,29.6087589263916,11
-0.6823553442955017,1.3172029256820679,29.75956153869629,11
-0.6303819417953491,1.3386210203170776,29.78221321105957,11
-0.5645113587379456,1.376685380935669,29.756208419799805,11
-0.6000282168388367,1.389548897743225,29.737350463867188,11
-0.6009788513183594,1.4092302322387695,29.71092987060547,11
