entry,timeGMT,timeELA_s,CRC,exec,currSpeed_01_RPM,refSpeed_01_RPM,state,clcMode,voltage_V,current_mA,power_mW,testName,rwID,startTime
1,09:07:21 GMT,0.407,1,1,0,0,4,1,5.036,12.4,62.446,currTest,RW0-0072,20200915020721
2,09:07:22 GMT,0.825,1,1,0,0,1,1,5.06,9.2,46.552,currTest,RW0-0072,20200915020721
3,09:07:22 GMT,1.244,1,1,0,0,1,1,5.048,9.4,47.451,currTest,RW0-0072,20200915020721
4,09:07:23 GMT,1.866,1,1,0,0,1,1,5.056,7.9,39.942,currTest,RW0-0072,20200915020721
5,09:07:23 GMT,2.488,1,1,0,0,1,1,5.056,9.0,45.504,currTest,RW0-0072,20200915020721
6,09:07:24 GMT,2.907,1,1,0,0,1,1,5.076,4.7,23.857,currTest,RW0-0072,20200915020721
7,09:07:24 GMT,3.325,1,1,0,0,1,1,5.056,9.8,49.549,currTest,RW0-0072,20200915020721
8,09:07:25 GMT,3.744,1,1,0,0,1,1,5.048,8.3,41.898,currTest,RW0-0072,20200915020721
9,09:07:25 GMT,4.163,1,1,0,0,1,1,5.08,4.7,23.876,currTest,RW0-0072,20200915020721
10,09:07:26 GMT,4.785,1,1,0,0,1,1,5.072,4.9,24.853,currTest,RW0-0072,20200915020721
11,09:07:26 GMT,5.203,1,1,0,0,1,1,5.056,10.3,52.077,currTest,RW0-0072,20200915020721
12,09:07:26 GMT,5.622,1,1,0,0,1,1,5.06,5.9,29.854,currTest,RW0-0072,20200915020721
13,09:07:27 GMT,6.041,1,1,0,0,1,1,5.068,6.3,31.928,currTest,RW0-0072,20200915020721
14,09:07:27 GMT,6.459,1,1,0,0,1,1,5.048,9.4,47.451,currTest,RW0-0072,20200915020721
15,09:07:28 GMT,6.878,1,1,0,0,1,1,5.06,5.6,28.336,currTest,RW0-0072,20200915020721
16,09:07:28 GMT,7.297,1,1,0,0,1,1,5.064,8.5,43.044,currTest,RW0-0072,20200915020721
17,09:07:29 GMT,7.715,1,1,0,0,1,1,5.056,8.4,42.47,currTest,RW0-0072,20200915020721
18,09:07:29 GMT,8.134,1,1,0,0,1,1,5.056,6.8,34.381,currTest,RW0-0072,20200915020721
19,09:07:29 GMT,8.553,1,1,0,0,1,1,5.072,6.4,32.461,currTest,RW0-0072,20200915020721
20,09:07:30 GMT,8.971,1,1,0,0,1,1,5.056,9.0,45.504,currTest,RW0-0072,20200915020721
21,09:07:30 GMT,9.39,1,1,0,0,1,1,5.056,6.1,30.842,currTest,RW0-0072,20200915020721
22,09:07:31 GMT,10.012,1,1,0,0,1,1,5.06,6.0,30.36,currTest,RW0-0072,20200915020721
23,09:07:31 GMT,10.622,1,1,0,0,1,1,5.064,5.4,27.346,currTest,RW0-0072,20200915020721
24,09:07:32 GMT,11.041,1,1,0,0,1,1,5.056,10.7,54.099,currTest,RW0-0072,20200915020721
25,09:07:32 GMT,11.46,1,1,0,0,1,1,5.068,5.0,25.34,currTest,RW0-0072,20200915020721
26,09:07:33 GMT,11.879,1,1,0,0,1,1,5.064,7.9,40.006,currTest,RW0-0072,20200915020721
27,09:07:33 GMT,12.298,1,1,0,0,1,1,5.06,5.9,29.854,currTest,RW0-0072,20200915020721
28,09:07:34 GMT,12.717,1,1,0,0,1,1,5.052,6.3,31.828,currTest,RW0-0072,20200915020721
29,09:07:34 GMT,13.136,1,1,0,0,1,1,5.064,9.9,50.134,currTest,RW0-0072,20200915020721
30,09:07:34 GMT,13.555,1,1,0,0,1,1,5.056,6.0,30.336,currTest,RW0-0072,20200915020721
31,09:07:35 GMT,13.973,1,1,0,0,1,1,5.064,8.3,42.031,currTest,RW0-0072,20200915020721
32,09:07:36 GMT,14.799,1,1,0,0,1,1,5.072,5.1,25.867,currTest,RW0-0072,20200915020721
33,09:07:36 GMT,15.218,1,1,0,0,1,1,5.056,9.9,50.054,currTest,RW0-0072,20200915020721
34,09:07:36 GMT,15.636,1,1,0,0,1,1,5.056,7.8,39.437,currTest,RW0-0072,20200915020721
35,09:07:37 GMT,16.055,1,1,0,0,1,1,5.076,5.0,25.38,currTest,RW0-0072,20200915020721
36,09:07:37 GMT,16.677,1,1,0,0,1,1,5.072,7.3,37.026,currTest,RW0-0072,20200915020721
37,09:07:38 GMT,17.096,1,1,0,0,1,1,5.056,8.5,42.976,currTest,RW0-0072,20200915020721
38,09:07:38 GMT,17.515,1,1,0,0,1,1,5.06,5.1,25.806,currTest,RW0-0072,20200915020721
39,09:07:39 GMT,17.933,1,1,0,0,1,1,5.06,9.7,49.082,currTest,RW0-0072,20200915020721
40,09:07:39 GMT,18.352,1,1,0,0,1,1,5.056,8.5,42.976,currTest,RW0-0072,20200915020721
41,09:07:40 GMT,18.771,1,1,0,0,1,1,5.068,4.9,24.833,currTest,RW0-0072,20200915020721
42,09:07:41 GMT,19.8,1,1,0,0,1,1,5.052,8.5,42.942,currTest,RW0-0072,20200915020721
43,09:07:41 GMT,20.219,1,1,0,0,1,1,5.076,4.8,24.365,currTest,RW0-0072,20200915020721
44,09:07:41 GMT,20.637,1,1,0,0,1,1,5.056,9.8,49.549,currTest,RW0-0072,20200915020721
45,09:07:42 GMT,21.056,1,1,0,0,1,1,5.052,7.3,36.88,currTest,RW0-0072,20200915020721
46,09:07:42 GMT,21.475,1,1,0,0,1,1,5.068,6.0,30.408,currTest,RW0-0072,20200915020721
47,09:07:43 GMT,21.893,1,1,0,0,1,1,5.052,9.6,48.499,currTest,RW0-0072,20200915020721
48,09:07:43 GMT,22.317,1,1,0,0,1,1,5.056,9.6,48.538,currTest,RW0-0072,20200915020721
49,09:07:44 GMT,22.735,1,1,0,0,1,1,5.056,7.2,36.403,currTest,RW0-0072,20200915020721
50,09:07:44 GMT,23.358,1,1,0,0,1,1,5.048,7.5,37.86,currTest,RW0-0072,20200915020721
51,09:07:45 GMT,23.776,1,1,0,0,1,1,5.072,5.7,28.91,currTest,RW0-0072,20200915020721
52,09:07:45 GMT,24.195,1,1,0,0,1,1,5.056,8.6,43.482,currTest,RW0-0072,20200915020721
53,09:07:45 GMT,24.614,1,1,0,0,1,1,5.06,6.0,30.36,currTest,RW0-0072,20200915020721
54,09:07:46 GMT,25.032,1,1,0,0,1,1,5.064,8.2,41.525,currTest,RW0-0072,20200915020721
55,09:07:46 GMT,25.451,1,1,0,0,1,1,5.056,8.9,44.998,currTest,RW0-0072,20200915020721
56,09:07:47 GMT,25.87,1,1,0,0,1,1,5.064,5.3,26.839,currTest,RW0-0072,20200915020721
57,09:07:47 GMT,26.297,1,1,0,0,1,1,5.064,6.9,34.942,currTest,RW0-0072,20200915020721
58,09:07:48 GMT,26.716,1,1,0,0,1,1,5.048,8.8,44.422,currTest,RW0-0072,20200915020721
59,09:07:48 GMT,27.134,1,1,0,0,1,1,5.08,4.6,23.368,currTest,RW0-0072,20200915020721
60,09:07:49 GMT,27.756,1,1,0,0,1,1,5.064,5.7,28.865,currTest,RW0-0072,20200915020721
61,09:07:49 GMT,28.175,1,1,0,0,1,1,5.06,9.4,47.564,currTest,RW0-0072,20200915020721
62,09:07:49 GMT,28.594,1,1,0,0,1,1,5.06,6.2,31.372,currTest,RW0-0072,20200915020721
63,09:07:50 GMT,29.012,1,1,0,0,1,1,5.064,6.9,34.942,currTest,RW0-0072,20200915020721
64,09:07:50 GMT,29.431,1,1,0,0,1,1,5.048,8.7,43.918,currTest,RW0-0072,20200915020721
65,09:07:51 GMT,29.85,1,1,0,0,1,1,5.068,5.3,26.86,currTest,RW0-0072,20200915020721
66,09:07:51 GMT,30.268,1,1,0,0,1,1,5.064,8.7,44.057,currTest,RW0-0072,20200915020721
67,09:07:52 GMT,30.687,1,1,0,0,1,1,5.052,9.1,45.973,currTest,RW0-0072,20200915020721
68,09:07:52 GMT,31.106,1,1,0,0,1,1,5.064,4.9,24.814,currTest,RW0-0072,20200915020721
69,09:07:52 GMT,31.524,1,1,0,0,1,1,5.06,9.9,50.094,currTest,RW0-0072,20200915020721
70,09:07:53 GMT,31.943,1,1,0,0,1,1,5.052,7.2,36.374,currTest,RW0-0072,20200915020721
71,09:07:53 GMT,32.362,1,1,0,0,1,1,5.068,6.3,31.928,currTest,RW0-0072,20200915020721
72,09:07:54 GMT,33.187,1,1,0,0,1,1,5.052,6.4,32.333,currTest,RW0-0072,20200915020721
73,09:07:54 GMT,33.606,1,1,0,0,1,1,5.06,9.1,46.046,currTest,RW0-0072,20200915020721
74,09:07:55 GMT,34.025,1,1,0,0,1,1,5.06,4.7,23.782,currTest,RW0-0072,20200915020721
75,09:07:55 GMT,34.648,1,1,0,0,1,1,5.072,5.6,28.403,currTest,RW0-0072,20200915020721
