entry,timeGMT,timeELA_s,CRC,exec,currSpeed_01_RPM,refSpeed_01_RPM,state,clcMode,voltage_V,current_mA,power_mW,testName,rwID,startTime
1,09:08:25 GMT,0.609,1,1,0,0,4,1,5.024,6.4,32.154,currTest,RW0-0072,20200915020824
2,09:08:25 GMT,1.025,1,1,0,0,1,1,5.044,8.6,43.378,currTest,RW0-0072,20200915020824
3,09:08:26 GMT,1.443,1,1,0,0,1,1,5.076,5.6,28.426,currTest,RW0-0072,20200915020824
4,09:08:26 GMT,1.862,1,1,0,0,1,1,5.06,9.4,47.564,currTest,RW0-0072,20200915020824
5,09:08:27 GMT,2.28,1,1,0,0,1,1,5.056,9.7,49.043,currTest,RW0-0072,20200915020824
6,09:08:27 GMT,2.699,1,1,0,0,1,1,5.064,8.3,42.031,currTest,RW0-0072,20200915020824
7,09:08:28 GMT,3.321,1,1,0,0,1,1,5.052,9.5,47.994,currTest,RW0-0072,20200915020824
8,09:08:28 GMT,3.739,1,1,0,0,1,1,5.068,5.8,29.394,currTest,RW0-0072,20200915020824
9,09:08:29 GMT,4.158,1,1,0,0,1,1,5.076,5.7,28.933,currTest,RW0-0072,20200915020824
10,09:08:29 GMT,4.78,1,1,0,0,1,1,5.068,5.9,29.901,currTest,RW0-0072,20200915020824
11,09:08:30 GMT,5.198,1,1,0,0,1,1,5.064,9.4,47.602,currTest,RW0-0072,20200915020824
12,09:08:30 GMT,5.617,1,1,0,0,1,1,5.068,8.5,43.078,currTest,RW0-0072,20200915020824
13,09:08:30 GMT,6.035,1,1,0,0,1,1,5.064,7.4,37.474,currTest,RW0-0072,20200915020824
14,09:08:31 GMT,6.454,1,1,0,0,1,1,5.072,5.0,25.36,currTest,RW0-0072,20200915020824
15,09:08:31 GMT,6.872,1,1,0,0,1,1,5.072,6.2,31.446,currTest,RW0-0072,20200915020824
16,09:08:32 GMT,7.291,1,1,0,0,1,1,5.072,9.9,50.213,currTest,RW0-0072,20200915020824
17,09:08:32 GMT,7.913,1,1,0,0,1,1,5.056,9.5,48.032,currTest,RW0-0072,20200915020824
18,09:08:33 GMT,8.332,1,1,0,0,1,1,5.052,7.8,39.406,currTest,RW0-0072,20200915020824
19,09:08:33 GMT,8.75,1,1,0,0,1,1,5.076,5.0,25.38,currTest,RW0-0072,20200915020824
20,09:08:34 GMT,9.169,1,1,0,0,1,1,5.068,9.4,47.639,currTest,RW0-0072,20200915020824
21,09:08:34 GMT,9.791,1,1,0,0,1,1,5.064,8.6,43.55,currTest,RW0-0072,20200915020824
22,09:08:35 GMT,10.209,1,1,0,0,1,1,5.064,9.0,45.576,currTest,RW0-0072,20200915020824
23,09:08:35 GMT,10.831,1,1,0,0,1,1,5.064,10.1,51.146,currTest,RW0-0072,20200915020824
24,09:08:36 GMT,11.25,1,1,0,0,1,1,5.068,7.6,38.517,currTest,RW0-0072,20200915020824
