entry,timeGMT,timeELA_s,CRC,exec,currSpeed_01_RPM,refSpeed_01_RPM,state,clcMode,voltage_V,current_mA,power_mW,testName,rwID,startTime
1,07:08:15 GMT,0.408,1,1,0,0,4,1,5.036,11.1,55.9,currTest,RW0-0072,20200915000815
2,07:08:15 GMT,0.826,1,1,0,0,4,1,5.052,8.3,41.932,currTest,RW0-0072,20200915000815
3,07:08:16 GMT,1.245,1,1,0,0,1,1,5.06,9.8,49.588,currTest,RW0-0072,20200915000815
4,07:08:16 GMT,1.664,1,1,0,0,1,1,5.052,10.3,52.036,currTest,RW0-0072,20200915000815
5,07:08:17 GMT,2.083,1,1,0,0,1,1,5.064,7.5,37.98,currTest,RW0-0072,20200915000815
6,07:08:17 GMT,2.503,1,1,0,0,1,1,5.056,4.7,23.763,currTest,RW0-0072,20200915000815
7,07:08:18 GMT,2.922,1,1,0,0,1,1,5.052,6.6,33.343,currTest,RW0-0072,20200915000815
8,07:08:18 GMT,3.341,1,1,0,0,1,1,5.048,7.6,38.365,currTest,RW0-0072,20200915000815
9,07:08:18 GMT,3.76,spiError,5.068,4.8,24.326,currTest,RW0-0072,20200915000815
10,07:08:19 GMT,4.179,1,1,0,0,1,1,5.052,7.7,38.9,currTest,RW0-0072,20200915000815
11,07:08:19 GMT,4.598,1,1,0,0,1,1,5.052,11.1,56.077,currTest,RW0-0072,20200915000815
12,07:08:20 GMT,5.017,1,1,0,0,1,1,5.064,8.1,41.018,currTest,RW0-0072,20200915000815
13,07:08:20 GMT,5.436,1,1,0,0,1,1,5.06,9.6,48.576,currTest,RW0-0072,20200915000815
14,07:08:21 GMT,5.856,1,1,0,0,1,1,5.056,10.0,50.56,currTest,RW0-0072,20200915000815
15,07:08:21 GMT,6.275,1,1,0,0,1,1,5.064,7.1,35.954,currTest,RW0-0072,20200915000815
16,07:08:21 GMT,6.694,1,1,0,0,1,1,5.068,5.9,29.901,currTest,RW0-0072,20200915000815
17,07:08:22 GMT,7.113,1,1,0,0,1,1,5.052,6.5,32.838,currTest,RW0-0072,20200915000815
18,07:08:22 GMT,7.532,1,1,0,0,1,1,5.052,7.9,39.911,currTest,RW0-0072,20200915000815
19,07:08:23 GMT,7.951,1,1,0,0,1,1,5.064,9.2,46.589,currTest,RW0-0072,20200915000815
20,07:08:23 GMT,8.371,1,1,0,0,1,1,5.06,10.0,50.6,currTest,RW0-0072,20200915000815
21,07:08:23 GMT,8.79,1,1,0,0,1,1,5.064,6.8,34.435,currTest,RW0-0072,20200915000815
22,07:08:24 GMT,9.209,1,1,0,0,1,1,5.052,7.5,37.89,currTest,RW0-0072,20200915000815
23,07:08:24 GMT,9.628,1,1,0,0,1,1,5.052,8.3,41.932,currTest,RW0-0072,20200915000815
24,07:08:25 GMT,10.047,1,1,0,0,1,1,5.056,10.2,51.571,currTest,RW0-0072,20200915000815
25,07:08:25 GMT,10.623,1,1,0,0,4,1,5.056,8.8,44.493,currTest,RW0-0072,20200915000815
26,07:08:26 GMT,11.043,1,1,0,0,1,1,5.064,9.7,49.121,currTest,RW0-0072,20200915000815
27,07:08:26 GMT,11.462,1,1,0,0,1,1,5.056,10.4,52.582,currTest,RW0-0072,20200915000815
28,07:08:27 GMT,11.881,spiError,5.064,6.2,31.397,currTest,RW0-0072,20200915000815
29,07:08:27 GMT,12.3,1,1,0,0,1,1,5.052,6.5,32.838,currTest,RW0-0072,20200915000815
30,07:08:27 GMT,12.719,1,1,0,0,1,1,5.056,7.5,37.92,currTest,RW0-0072,20200915000815
31,07:08:28 GMT,13.14,1,1,0,0,1,1,5.032,6.5,32.708,currTest,RW0-0072,20200915000815
