entry,timeGMT,timeELA_s,CRC,exec,currSpeed_01_RPM,refSpeed_01_RPM,state,clcMode,voltage_V,current_mA,power_mW,testName,rwID,startTime
1,06:49:51 GMT,0.407,1,1,0,0,4,1,5.028,10.8,54.302,currTest,RW0-0072,20200914234950
2,06:49:51 GMT,0.856,1,1,0,0,4,1,5.056,9.7,49.043,currTest,RW0-0072,20200914234950
3,06:49:52 GMT,1.275,1,1,0,0,4,1,5.064,5.8,29.371,currTest,RW0-0072,20200914234950
4,06:49:52 GMT,1.694,spiError,5.048,10.3,51.994,currTest,RW0-0072,20200914234950
5,06:49:53 GMT,2.113,1,1,0,0,1,1,5.06,5.6,28.336,currTest,RW0-0072,20200914234950
6,06:49:53 GMT,2.531,1,1,0,0,1,1,5.06,7.9,39.974,currTest,RW0-0072,20200914234950
7,06:49:53 GMT,2.95,1,1,0,0,1,1,5.056,9.4,47.526,currTest,RW0-0072,20200914234950
8,06:49:54 GMT,3.369,1,1,0,0,1,1,5.056,5.9,29.83,currTest,RW0-0072,20200914234950
9,06:49:54 GMT,3.787,1,1,0,0,1,1,5.064,6.3,31.903,currTest,RW0-0072,20200914234950
10,06:49:55 GMT,4.206,1,1,0,0,1,1,5.06,9.1,46.046,currTest,RW0-0072,20200914234950
11,06:49:55 GMT,4.624,1,1,0,0,1,1,5.056,8.3,41.965,currTest,RW0-0072,20200914234950
12,06:49:56 GMT,5.043,1,1,0,0,1,1,5.064,5.4,27.346,currTest,RW0-0072,20200914234950
13,06:49:56 GMT,5.462,spiError,5.056,8.0,40.448,currTest,RW0-0072,20200914234950
14,06:49:56 GMT,5.881,1,1,0,0,1,1,5.06,9.3,47.058,currTest,RW0-0072,20200914234950
15,06:49:57 GMT,6.3,1,1,0,0,1,1,5.052,10.5,53.046,currTest,RW0-0072,20200914234950
16,06:49:57 GMT,6.719,1,1,0,0,1,1,5.064,7.2,36.461,currTest,RW0-0072,20200914234950
17,06:49:58 GMT,7.139,1,1,0,0,1,1,5.064,4.9,24.814,currTest,RW0-0072,20200914234950
18,06:49:58 GMT,7.558,1,1,0,0,1,1,5.06,5.8,29.348,currTest,RW0-0072,20200914234950
19,06:49:58 GMT,7.977,1,1,0,0,1,1,5.056,7.8,39.437,currTest,RW0-0072,20200914234950
20,06:49:59 GMT,8.398,spiError,5.056,8.0,40.448,currTest,RW0-0072,20200914234950
