entry,timeGMT,timeELA_s,CRC,exec,currSpeed_01_RPM,refSpeed_01_RPM,state,clcMode,voltage_V,current_mA,power_mW,testName,rwID,startTime
1,06:52:50 GMT,0.407,1,1,0,0,4,1,5.032,10.6,53.339,currTest,RW0-0072,20200914235250
2,06:52:51 GMT,0.823,1,1,0,0,1,1,5.032,10.5,52.836,currTest,RW0-0072,20200914235250
3,06:52:51 GMT,1.241,1,1,0,0,1,1,5.06,6.2,31.372,currTest,RW0-0072,20200914235250
4,06:52:52 GMT,1.66,1,1,0,0,1,1,5.064,5.2,26.333,currTest,RW0-0072,20200914235250
5,06:52:52 GMT,2.08,1,1,0,0,1,1,5.064,7.5,37.98,currTest,RW0-0072,20200914235250
6,06:52:53 GMT,2.499,1,1,0,0,1,1,5.052,9.4,47.489,currTest,RW0-0072,20200914235250
7,06:52:53 GMT,2.918,1,1,0,0,1,1,5.06,9.2,46.552,currTest,RW0-0072,20200914235250
8,06:52:53 GMT,3.337,1,1,0,0,1,1,5.064,7.8,39.499,currTest,RW0-0072,20200914235250
9,06:52:54 GMT,3.756,1,1,0,0,1,1,5.068,5.9,29.901,currTest,RW0-0072,20200914235250
10,06:52:54 GMT,4.175,1,1,0,0,1,1,5.056,11.7,59.155,currTest,RW0-0072,20200914235250
11,06:52:55 GMT,4.593,1,1,0,0,1,1,5.06,7.9,39.974,currTest,RW0-0072,20200914235250
12,06:52:55 GMT,5.012,1,1,0,0,1,1,5.068,5.6,28.381,currTest,RW0-0072,20200914235250
13,06:52:55 GMT,5.435,spiError,5.044,5.0,25.22,currTest,RW0-0072,20200914235250
14,06:52:56 GMT,5.853,1,1,0,0,1,1,5.064,7.7,38.993,currTest,RW0-0072,20200914235250
15,06:52:56 GMT,6.272,1,1,0,0,1,1,5.056,9.3,47.021,currTest,RW0-0072,20200914235250
16,06:52:57 GMT,6.69,1,1,0,0,1,1,5.06,5.8,29.348,currTest,RW0-0072,20200914235250
17,06:52:57 GMT,7.109,1,1,0,0,1,1,5.064,6.9,34.942,currTest,RW0-0072,20200914235250
18,06:52:58 GMT,7.528,1,1,0,0,1,1,5.056,9.1,46.01,currTest,RW0-0072,20200914235250
19,06:52:58 GMT,7.946,1,1,0,0,1,1,5.064,5.5,27.852,currTest,RW0-0072,20200914235250
20,06:52:58 GMT,8.365,1,1,0,0,1,1,5.052,10.3,52.036,currTest,RW0-0072,20200914235250
