entry,timeGMT,timeELA_s,CRC,exec,currSpeed_01_RPM,refSpeed_01_RPM,state,clcMode,voltage_V,current_mA,power_mW,testName,rwID,startTime
1,07:07:20 GMT,0.408,1,1,0,0,4,1,5.036,7.3,36.763,currTest,RW0-0072,20200915000719
2,07:07:20 GMT,0.825,spiError,5.064,6.8,34.435,currTest,RW0-0072,20200915000719
3,07:07:21 GMT,1.245,1,1,0,0,1,1,5.056,9.0,45.504,currTest,RW0-0072,20200915000719
4,07:07:21 GMT,1.664,1,1,0,0,1,1,5.06,7.8,39.468,currTest,RW0-0072,20200915000719
5,07:07:21 GMT,2.083,1,1,0,0,1,1,5.076,4.7,23.857,currTest,RW0-0072,20200915000719
6,07:07:22 GMT,2.502,1,1,0,0,1,1,5.052,8.0,40.416,currTest,RW0-0072,20200915000719
7,07:07:22 GMT,2.921,1,1,0,0,1,1,5.056,10.0,50.56,currTest,RW0-0072,20200915000719
8,07:07:23 GMT,3.34,1,1,0,0,1,1,5.06,8.6,43.516,currTest,RW0-0072,20200915000719
9,07:07:23 GMT,3.759,1,1,0,0,1,1,5.052,4.6,23.239,currTest,RW0-0072,20200915000719
10,07:07:24 GMT,4.178,1,1,0,0,1,1,5.048,7.6,38.365,currTest,RW0-0072,20200915000719
11,07:07:24 GMT,4.597,1,1,0,0,1,1,5.052,10.2,51.53,currTest,RW0-0072,20200915000719
12,07:07:24 GMT,5.016,1,1,0,0,1,1,5.068,7.8,39.53,currTest,RW0-0072,20200915000719
13,07:07:25 GMT,5.435,spiError,5.064,7.2,36.461,currTest,RW0-0072,20200915000719
14,07:07:25 GMT,5.854,spiError,5.06,5.4,27.324,currTest,RW0-0072,20200915000719
15,07:07:26 GMT,6.273,1,1,0,0,1,1,5.044,6.7,33.795,currTest,RW0-0072,20200915000719
16,07:07:26 GMT,6.692,1,1,0,0,1,1,5.056,8.6,43.482,currTest,RW0-0072,20200915000719
17,07:07:27 GMT,7.111,1,1,0,0,1,1,5.06,9.6,48.576,currTest,RW0-0072,20200915000719
18,07:07:27 GMT,7.53,1,1,0,0,1,1,5.06,6.3,31.878,currTest,RW0-0072,20200915000719
