entry,timeGMT,timeELA_s,CRC,exec,currSpeed_01_RPM,refSpeed_01_RPM,state,clcMode,voltage_V,current_mA,power_mW,testName,rwID,startTime
1,07:03:30 GMT,0.41,1,1,0,0,4,1,5.06,8.4,42.504,currTest,RW0-0072,20200915000330
2,07:03:30 GMT,0.829,1,1,0,0,4,1,5.068,5.2,26.354,currTest,RW0-0072,20200915000330
3,07:03:31 GMT,1.249,1,1,0,0,1,1,5.056,6.9,34.886,currTest,RW0-0072,20200915000330
4,07:03:31 GMT,1.667,spiError,5.052,9.5,47.994,currTest,RW0-0072,20200915000330
5,07:03:32 GMT,2.087,1,1,0,0,1,1,5.064,5.8,29.371,currTest,RW0-0072,20200915000330
6,07:03:32 GMT,2.506,1,1,0,0,1,1,5.048,6.7,33.822,currTest,RW0-0072,20200915000330
7,07:03:33 GMT,2.924,spiError,5.056,7.9,39.942,currTest,RW0-0072,20200915000330
8,07:03:33 GMT,3.343,1,1,0,0,1,1,5.056,5.5,27.808,currTest,RW0-0072,20200915000330
9,07:03:33 GMT,3.762,1,1,0,0,1,1,5.048,7.5,37.86,currTest,RW0-0072,20200915000330
10,07:03:34 GMT,4.182,1,1,0,0,1,1,5.06,11.6,58.696,currTest,RW0-0072,20200915000330
11,07:03:34 GMT,4.601,1,1,0,0,1,1,5.06,3.9,19.734,currTest,RW0-0072,20200915000330
