entry,timeGMT,timeELA_s,CRC,exec,currSpeed_01_RPM,refSpeed_01_RPM,state,clcMode,voltage_V,current_mA,power_mW,testName,rwID,startTime
1,06:57:57 GMT,0.407,1,1,0,0,4,1,5.024,8.0,40.192,currTest,RW0-0072,20200914235756
2,06:57:57 GMT,0.823,1,1,0,0,1,1,5.032,7.0,35.224,currTest,RW0-0072,20200914235756
3,06:57:58 GMT,1.241,1,1,0,0,1,1,5.052,8.0,40.416,currTest,RW0-0072,20200914235756
4,06:57:58 GMT,1.66,1,1,0,0,1,1,5.056,8.5,42.976,currTest,RW0-0072,20200914235756
5,06:57:58 GMT,2.079,1,1,0,0,1,1,5.048,7.5,37.86,currTest,RW0-0072,20200914235756
6,06:57:59 GMT,2.498,1,1,0,0,1,1,5.06,9.5,48.07,currTest,RW0-0072,20200914235756
7,06:57:59 GMT,2.916,spiError,5.044,8.7,43.883,currTest,RW0-0072,20200914235756
8,06:58:00 GMT,3.335,spiError,5.048,9.2,46.442,currTest,RW0-0072,20200914235756
9,06:58:00 GMT,3.754,1,1,0,0,1,1,5.068,5.6,28.381,currTest,RW0-0072,20200914235756
10,06:58:01 GMT,4.173,1,1,0,0,1,1,5.044,7.1,35.812,currTest,RW0-0072,20200914235756
11,06:58:01 GMT,4.592,1,1,0,0,1,1,5.06,7.8,39.468,currTest,RW0-0072,20200914235756
12,06:58:01 GMT,5.01,1,1,0,0,1,1,5.04,7.8,39.312,currTest,RW0-0072,20200914235756
13,06:58:02 GMT,5.43,1,1,0,0,1,1,5.06,3.9,19.734,currTest,RW0-0072,20200914235756
14,06:58:02 GMT,5.849,1,1,0,0,1,1,5.06,2.1,10.626,currTest,RW0-0072,20200914235756
