entry,timeGMT,timeELA_s,CRC,exec,currSpeed_01_RPM,refSpeed_01_RPM,state,clcMode,voltage_V,current_mA,power_mW,testName,rwID,startTime
1,09:04:32 GMT,0.407,1,1,0,0,4,1,5.056,7.1,35.898,currTest,RW0-0072,20200915020432
2,09:04:33 GMT,0.823,1,1,0,0,1,1,5.06,7.5,37.95,currTest,RW0-0072,20200915020432
3,09:04:33 GMT,1.241,1,1,0,0,1,1,5.068,9.4,47.639,currTest,RW0-0072,20200915020432
4,09:04:34 GMT,1.66,1,1,0,0,1,1,5.064,8.7,44.057,currTest,RW0-0072,20200915020432
5,09:04:34 GMT,2.485,1,1,0,0,1,1,5.06,10.2,51.612,currTest,RW0-0072,20200915020432
6,09:04:35 GMT,3.107,1,1,0,0,1,1,5.064,9.4,47.602,currTest,RW0-0072,20200915020432
7,09:04:35 GMT,3.526,1,1,0,0,1,1,5.068,8.5,43.078,currTest,RW0-0072,20200915020432
8,09:04:36 GMT,3.944,1,1,0,0,1,1,5.068,5.4,27.367,currTest,RW0-0072,20200915020432
9,09:04:36 GMT,4.363,1,1,0,0,1,1,5.072,6.9,34.997,currTest,RW0-0072,20200915020432
10,09:04:37 GMT,4.985,1,1,0,0,1,1,5.064,9.0,45.576,currTest,RW0-0072,20200915020432
11,09:04:37 GMT,5.404,1,1,0,0,1,1,5.064,7.9,40.006,currTest,RW0-0072,20200915020432
12,09:04:38 GMT,5.822,1,1,0,0,1,1,5.072,6.1,30.939,currTest,RW0-0072,20200915020432
13,09:04:38 GMT,6.241,1,1,0,0,1,1,5.068,6.5,32.942,currTest,RW0-0072,20200915020432
14,09:04:39 GMT,6.659,1,1,0,0,1,1,5.06,10.3,52.118,currTest,RW0-0072,20200915020432
