entry,timeGMT,timeELA_s,CRC,exec,currSpeed_01_RPM,refSpeed_01_RPM,state,clcMode,voltage_V,current_mA,power_mW,testName,rwID,startTime
1,06:53:44 GMT,0.407,1,1,0,0,4,1,5.036,6.7,33.741,currTest,RW0-0072,20200914235343
2,06:53:44 GMT,0.822,1,1,0,0,4,1,5.048,5.3,26.754,currTest,RW0-0072,20200914235343
3,06:53:45 GMT,1.24,1,1,0,0,1,1,5.068,4.6,23.313,currTest,RW0-0072,20200914235343
4,06:53:45 GMT,1.659,1,1,0,0,1,1,5.06,6.5,32.89,currTest,RW0-0072,20200914235343
5,06:53:46 GMT,2.078,1,1,0,0,1,1,5.052,10.7,54.056,currTest,RW0-0072,20200914235343
6,06:53:46 GMT,2.496,1,1,0,0,1,1,5.06,7.8,39.468,currTest,RW0-0072,20200914235343
7,06:53:46 GMT,2.915,1,1,0,0,1,1,5.064,5.8,29.371,currTest,RW0-0072,20200914235343
8,06:53:47 GMT,3.333,1,1,0,0,1,1,5.068,5.2,26.354,currTest,RW0-0072,20200914235343
9,06:53:47 GMT,3.752,1,1,0,0,1,1,5.052,10.9,55.067,currTest,RW0-0072,20200914235343
10,06:53:48 GMT,4.17,spiError,5.04,9.0,45.36,currTest,RW0-0072,20200914235343
11,06:53:48 GMT,4.589,1,1,0,0,1,1,5.06,5.9,29.854,currTest,RW0-0072,20200914235343
12,06:53:49 GMT,5.007,1,1,0,0,1,1,5.068,4.6,23.313,currTest,RW0-0072,20200914235343
13,06:53:49 GMT,5.426,1,1,0,0,1,1,5.056,10.4,52.582,currTest,RW0-0072,20200914235343
14,06:53:49 GMT,5.845,1,1,0,0,1,1,5.052,8.0,40.416,currTest,RW0-0072,20200914235343
15,06:53:50 GMT,6.263,1,1,0,0,1,1,5.064,5.2,26.333,currTest,RW0-0072,20200914235343
16,06:53:50 GMT,6.682,1,1,0,0,1,1,5.064,6.2,31.397,currTest,RW0-0072,20200914235343
17,06:53:51 GMT,7.1,1,1,0,0,1,1,5.056,9.6,48.538,currTest,RW0-0072,20200914235343
18,06:53:51 GMT,7.519,1,1,0,0,1,1,5.052,8.9,44.963,currTest,RW0-0072,20200914235343
19,06:53:51 GMT,7.937,1,1,0,0,1,1,5.06,6.4,32.384,currTest,RW0-0072,20200914235343
20,06:53:52 GMT,8.356,1,1,0,0,1,1,5.072,4.6,23.331,currTest,RW0-0072,20200914235343
21,06:53:52 GMT,8.774,1,1,0,0,1,1,5.06,8.2,41.492,currTest,RW0-0072,20200914235343
22,06:53:53 GMT,9.193,spiError,5.04,9.6,48.384,currTest,RW0-0072,20200914235343
23,06:53:53 GMT,9.611,1,1,0,0,1,1,5.06,6.0,30.36,currTest,RW0-0072,20200914235343
24,06:53:54 GMT,10.03,1,1,0,0,1,1,5.068,5.3,26.86,currTest,RW0-0072,20200914235343
25,06:53:54 GMT,10.622,1,1,0,0,4,1,5.068,4.5,22.806,currTest,RW0-0072,20200914235343
26,06:53:55 GMT,11.041,1,1,0,0,1,1,5.056,8.3,41.965,currTest,RW0-0072,20200914235343
27,06:53:55 GMT,11.459,1,1,0,0,1,1,5.056,9.3,47.021,currTest,RW0-0072,20200914235343
28,06:53:55 GMT,11.878,1,1,0,0,1,1,5.056,6.9,34.886,currTest,RW0-0072,20200914235343
29,06:53:56 GMT,12.296,1,1,0,0,1,1,5.068,4.9,24.833,currTest,RW0-0072,20200914235343
30,06:53:56 GMT,12.715,1,1,0,0,1,1,5.056,8.7,43.987,currTest,RW0-0072,20200914235343
31,06:53:57 GMT,13.133,1,1,0,0,1,1,5.056,8.7,43.987,currTest,RW0-0072,20200914235343
32,06:53:57 GMT,13.552,1,1,0,0,1,1,5.06,6.3,31.878,currTest,RW0-0072,20200914235343
33,06:53:57 GMT,13.971,1,1,0,0,1,1,5.064,5.5,27.852,currTest,RW0-0072,20200914235343
34,06:53:58 GMT,14.389,1,1,0,0,1,1,5.06,9.9,50.094,currTest,RW0-0072,20200914235343
35,06:53:58 GMT,14.808,1,1,0,0,1,1,5.06,8.2,41.492,currTest,RW0-0072,20200914235343
36,06:53:59 GMT,15.227,spiError,5.064,6.5,32.916,currTest,RW0-0072,20200914235343
37,06:53:59 GMT,15.645,1,1,0,0,1,1,5.056,9.6,48.538,currTest,RW0-0072,20200914235343
38,06:54:00 GMT,16.064,1,1,0,0,1,1,5.06,9.1,46.046,currTest,RW0-0072,20200914235343
39,06:54:00 GMT,16.482,1,1,0,0,1,1,5.064,5.3,26.839,currTest,RW0-0072,20200914235343
40,06:54:00 GMT,16.901,1,1,0,0,1,1,5.06,6.7,33.902,currTest,RW0-0072,20200914235343
