entry,timeGMT,timeELA_s,CRC,exec,currSpeed_01_RPM,refSpeed_01_RPM,state,clcMode,voltage_V,current_mA,power_mW,testName,rwID,startTime
1,11:05:29 GMT,0.407,1,1,0,0,4,1,5.032,11.6,58.371,currTest,RW0-0110,20200915040529
2,11:05:30 GMT,0.825,1,1,0,0,4,1,5.056,8.2,41.459,currTest,RW0-0110,20200915040529
3,11:05:30 GMT,1.244,1,1,0,0,1,1,5.064,4.9,24.814,currTest,RW0-0110,20200915040529
4,11:05:31 GMT,1.663,1,1,0,0,1,1,5.064,7.6,38.486,currTest,RW0-0110,20200915040529
5,11:05:31 GMT,2.081,1,1,0,0,1,1,5.06,8.3,41.998,currTest,RW0-0110,20200915040529
6,11:05:32 GMT,2.5,1,1,0,0,1,1,5.064,6.5,32.916,currTest,RW0-0110,20200915040529
7,11:05:32 GMT,2.918,1,1,0,0,1,1,5.064,5.8,29.371,currTest,RW0-0110,20200915040529
8,11:05:32 GMT,3.337,1,1,0,0,1,1,5.06,9.6,48.576,currTest,RW0-0110,20200915040529
9,11:05:33 GMT,3.756,1,1,0,0,1,1,5.064,6.9,34.942,currTest,RW0-0110,20200915040529
10,11:05:33 GMT,4.174,1,1,0,0,1,1,5.064,6.1,30.89,currTest,RW0-0110,20200915040529
11,11:05:34 GMT,4.593,1,1,0,0,1,1,5.056,9.5,48.032,currTest,RW0-0110,20200915040529
12,11:05:34 GMT,5.012,1,1,0,0,1,1,5.064,7.6,38.486,currTest,RW0-0110,20200915040529
13,11:05:35 GMT,5.43,1,1,0,0,1,1,5.068,6.1,30.915,currTest,RW0-0110,20200915040529
14,11:05:35 GMT,5.849,1,1,0,0,1,1,5.06,9.3,47.058,currTest,RW0-0110,20200915040529
15,11:05:35 GMT,6.268,1,1,0,0,1,1,5.06,8.3,41.998,currTest,RW0-0110,20200915040529
16,11:05:36 GMT,6.686,1,1,0,0,1,1,5.072,5.5,27.896,currTest,RW0-0110,20200915040529
17,11:05:36 GMT,7.105,1,1,0,0,1,1,5.064,9.0,45.576,currTest,RW0-0110,20200915040529
18,11:05:37 GMT,7.523,1,1,0,0,1,1,5.064,8.9,45.07,currTest,RW0-0110,20200915040529
19,11:05:37 GMT,7.942,1,1,0,0,1,1,5.06,5.6,28.336,currTest,RW0-0110,20200915040529
20,11:05:37 GMT,8.361,1,1,0,0,1,1,5.064,6.7,33.929,currTest,RW0-0110,20200915040529
21,11:05:38 GMT,8.779,1,1,0,0,1,1,5.06,9.4,47.564,currTest,RW0-0110,20200915040529
22,11:05:38 GMT,9.198,1,1,0,0,1,1,5.064,7.4,37.474,currTest,RW0-0110,20200915040529
23,11:05:39 GMT,9.616,1,1,0,0,1,1,5.064,5.8,29.371,currTest,RW0-0110,20200915040529
