entry,timeGMT,timeELA_s,CRC,exec,currSpeed_01_RPM,refSpeed_01_RPM,state,clcMode,voltage_V,current_mA,power_mW,testName,rwID,startTime
1,06:45:30 GMT,0.407,1,1,0,0,4,1,5.064,4.5,22.788,currTest,RW0-0072,20200914234530
2,06:45:31 GMT,0.822,1,1,0,0,1,1,5.064,7.7,38.993,currTest,RW0-0072,20200914234530
3,06:45:31 GMT,1.241,1,1,0,0,1,1,5.06,8.3,41.998,currTest,RW0-0072,20200914234530
4,06:45:32 GMT,1.659,1,1,0,0,1,1,5.06,5.5,27.83,currTest,RW0-0072,20200914234530
5,06:45:32 GMT,2.078,1,1,0,0,1,1,5.056,10.4,52.582,currTest,RW0-0072,20200914234530
6,06:45:33 GMT,2.497,1,1,0,0,1,1,5.06,8.0,40.48,currTest,RW0-0072,20200914234530
7,06:45:33 GMT,2.915,1,1,0,0,1,1,5.068,4.9,24.833,currTest,RW0-0072,20200914234530
8,06:45:33 GMT,3.334,spiError,5.048,10.5,53.004,currTest,RW0-0072,20200914234530
9,06:45:34 GMT,3.753,1,1,0,0,1,1,5.056,8.6,43.482,currTest,RW0-0072,20200914234530
10,06:45:34 GMT,4.171,1,1,0,0,1,1,5.068,5.4,27.367,currTest,RW0-0072,20200914234530
11,06:45:35 GMT,4.59,1,1,0,0,1,1,5.056,6.9,34.886,currTest,RW0-0072,20200914234530
12,06:45:35 GMT,5.008,1,1,0,0,1,1,5.048,9.8,49.47,currTest,RW0-0072,20200914234530
13,06:45:35 GMT,5.427,1,1,0,0,1,1,5.056,7.2,36.403,currTest,RW0-0072,20200914234530
14,06:45:36 GMT,5.846,1,1,0,0,1,1,5.068,5.0,25.34,currTest,RW0-0072,20200914234530
15,06:45:36 GMT,6.264,1,1,0,0,1,1,5.06,8.9,45.034,currTest,RW0-0072,20200914234530
16,06:45:37 GMT,6.683,spiError,5.036,10.4,52.374,currTest,RW0-0072,20200914234530
17,06:45:37 GMT,7.101,1,1,0,0,1,1,5.056,7.5,37.92,currTest,RW0-0072,20200914234530
18,06:45:38 GMT,7.52,1,1,0,0,1,1,5.068,4.5,22.806,currTest,RW0-0072,20200914234530
19,06:45:38 GMT,7.938,1,1,0,0,1,1,5.056,8.6,43.482,currTest,RW0-0072,20200914234530
20,06:45:38 GMT,8.357,1,1,0,0,1,1,5.052,9.0,45.468,currTest,RW0-0072,20200914234530
21,06:45:39 GMT,8.775,1,1,0,0,1,1,5.056,6.9,34.886,currTest,RW0-0072,20200914234530
22,06:45:39 GMT,9.194,1,1,0,0,1,1,5.068,4.7,23.82,currTest,RW0-0072,20200914234530
23,06:45:40 GMT,9.613,1,1,0,0,1,1,5.056,9.7,49.043,currTest,RW0-0072,20200914234530
24,06:45:40 GMT,10.031,1,1,0,0,1,1,5.052,8.7,43.952,currTest,RW0-0072,20200914234530
25,06:45:41 GMT,10.622,1,1,0,0,1,1,5.052,9.7,49.004,currTest,RW0-0072,20200914234530
26,06:45:41 GMT,11.041,1,1,0,0,1,1,5.056,6.2,31.347,currTest,RW0-0072,20200914234530
27,06:45:41 GMT,11.459,1,1,0,0,1,1,5.068,5.4,27.367,currTest,RW0-0072,20200914234530
28,06:45:42 GMT,11.878,1,1,0,0,1,1,5.056,9.8,49.549,currTest,RW0-0072,20200914234530
29,06:45:42 GMT,12.297,1,1,0,0,1,1,5.056,7.9,39.942,currTest,RW0-0072,20200914234530
30,06:45:43 GMT,12.715,1,1,0,0,1,1,5.056,5.8,29.325,currTest,RW0-0072,20200914234530
31,06:45:43 GMT,13.134,1,1,0,0,1,1,5.064,6.6,33.422,currTest,RW0-0072,20200914234530
32,06:45:44 GMT,13.552,1,1,0,0,1,1,5.056,9.2,46.515,currTest,RW0-0072,20200914234530
33,06:45:44 GMT,13.971,1,1,0,0,1,1,5.052,8.0,40.416,currTest,RW0-0072,20200914234530
34,06:45:44 GMT,14.39,1,1,0,0,1,1,5.06,4.7,23.782,currTest,RW0-0072,20200914234530
35,06:45:45 GMT,14.808,1,1,0,0,1,1,5.064,8.9,45.07,currTest,RW0-0072,20200914234530
36,06:45:45 GMT,15.227,1,1,0,0,1,1,5.056,7.7,38.931,currTest,RW0-0072,20200914234530
37,06:45:46 GMT,15.645,1,1,0,0,1,1,5.06,6.4,32.384,currTest,RW0-0072,20200914234530
38,06:45:46 GMT,16.064,1,1,0,0,1,1,5.064,5.9,29.878,currTest,RW0-0072,20200914234530
39,06:45:46 GMT,16.483,1,1,0,0,1,1,5.056,9.4,47.526,currTest,RW0-0072,20200914234530
40,06:45:47 GMT,16.901,1,1,0,0,1,1,5.056,9.4,47.526,currTest,RW0-0072,20200914234530
41,06:45:47 GMT,17.32,1,1,0,0,1,1,5.06,5.6,28.336,currTest,RW0-0072,20200914234530
42,06:45:48 GMT,17.738,1,1,0,0,1,1,5.06,8.0,40.48,currTest,RW0-0072,20200914234530
43,06:45:48 GMT,18.157,1,1,0,0,1,1,5.06,9.4,47.564,currTest,RW0-0072,20200914234530
44,06:45:49 GMT,18.575,spiError,5.048,8.5,42.908,currTest,RW0-0072,20200914234530
45,06:45:49 GMT,18.994,1,1,0,0,1,1,5.056,4.7,23.763,currTest,RW0-0072,20200914234530
46,06:45:49 GMT,19.413,1,1,0,0,1,1,5.06,9.9,50.094,currTest,RW0-0072,20200914234530
47,06:45:50 GMT,19.831,1,1,0,0,1,1,5.06,7.2,36.432,currTest,RW0-0072,20200914234530
48,06:45:50 GMT,20.25,1,1,0,0,1,1,5.06,5.6,28.336,currTest,RW0-0072,20200914234530
49,06:45:51 GMT,20.669,1,1,0,0,1,1,5.052,9.8,49.51,currTest,RW0-0072,20200914234530
50,06:45:51 GMT,21.087,1,1,0,0,1,1,5.06,6.1,30.866,currTest,RW0-0072,20200914234530
51,06:45:52 GMT,21.506,1,1,0,0,1,1,5.06,9.4,47.564,currTest,RW0-0072,20200914234530
52,06:45:52 GMT,21.925,1,1,0,0,1,1,5.064,5.5,27.852,currTest,RW0-0072,20200914234530
53,06:45:52 GMT,22.344,1,1,0,0,1,1,5.06,9.5,48.07,currTest,RW0-0072,20200914234530
54,06:45:53 GMT,22.762,1,1,0,0,1,1,5.06,8.0,40.48,currTest,RW0-0072,20200914234530
55,06:45:53 GMT,23.181,spiError,5.044,9.0,45.396,currTest,RW0-0072,20200914234530
56,06:45:54 GMT,23.599,1,1,0,0,1,1,5.056,5.5,27.808,currTest,RW0-0072,20200914234530
57,06:45:54 GMT,24.018,1,1,0,0,1,1,5.056,8.0,40.448,currTest,RW0-0072,20200914234530
58,06:45:54 GMT,24.437,1,1,0,0,1,1,5.06,7.8,39.468,currTest,RW0-0072,20200914234530
59,06:45:55 GMT,24.855,1,1,0,0,1,1,5.056,7.8,39.437,currTest,RW0-0072,20200914234530
60,06:45:55 GMT,25.274,1,1,0,0,1,1,5.064,5.5,27.852,currTest,RW0-0072,20200914234530
61,06:45:56 GMT,25.701,1,1,0,0,1,1,5.06,7.2,36.432,currTest,RW0-0072,20200914234530
62,06:45:56 GMT,26.119,spiError,5.04,8.9,44.856,currTest,RW0-0072,20200914234530
63,06:45:57 GMT,26.538,1,1,0,0,1,1,5.056,7.0,35.392,currTest,RW0-0072,20200914234530
64,06:45:57 GMT,26.957,1,1,0,0,1,1,5.06,5.0,25.3,currTest,RW0-0072,20200914234530
65,06:45:57 GMT,27.375,1,1,0,0,1,1,5.06,8.8,44.528,currTest,RW0-0072,20200914234530
